code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,winrate,pf,trades
3487.T,5,1.2,1.5,1.0,0.05,0.05,0.18518518518518517,0.19047619047619047,27
3487.T,5,1.2,2.0,0.6,0.02,0.02,0.2571428571428571,0.21599999999999997,35
3487.T,5,1.2,2.0,0.6,0.02,0.05,0.21875,0.17500000000000002,32
3487.T,5,1.2,2.0,0.6,0.05,0.02,0.2571428571428571,0.21599999999999997,35
3487.T,5,1.2,2.0,0.6,0.05,0.05,0.21875,0.17500000000000002,32
3487.T,5,1.2,2.0,0.8,0.02,0.02,0.25,0.20869565217391303,32
3487.T,5,1.2,2.0,0.8,0.02,0.05,0.23333333333333334,0.19090909090909092,30
3487.T,5,1.2,2.0,0.8,0.05,0.02,0.25,0.20869565217391303,32
3487.T,5,1.2,2.0,0.8,0.05,0.05,0.23333333333333334,0.19090909090909092,30
3487.T,5,1.2,2.0,1.0,0.02,0.02,0.27586206896551724,0.24,29
3487.T,5,1.2,2.0,1.0,0.02,0.05,0.25925925925925924,0.2210526315789474,27
3487.T,5,1.2,2.0,1.0,0.05,0.02,0.27586206896551724,0.24,29
3487.T,5,1.2,2.0,1.0,0.05,0.05,0.25925925925925924,0.2210526315789474,27
3526.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0
3526.T,1,0.8,1.5,0.6,0.02,0.05,0.0,0.0,0
3526.T,1,0.8,1.5,0.6,0.05,0.02,0.0,0.0,0
3526.T,1,0.8,1.5,0.6,0.05,0.05,0.0,0.0,0
3526.T,1,0.8,1.5,0.8,0.02,0.02,0.0,0.0,0
3526.T,1,0.8,1.5,0.8,0.02,0.05,0.0,0.0,0
3526.T,1,0.8,1.5,0.8,0.05,0.02,0.0,0.0,0
3526.T,1,0.8,1.5,0.8,0.05,0.05,0.0,0.0,0
3526.T,1,0.8,1.5,1.0,0.02,0.02,0.0,0.0,0
3526.T,1,0.8,1.5,1.0,0.02,0.05,0.0,0.0,0
3526.T,1,0.8,1.5,1.0,0.05,0.02,0.0,0.0,0
3526.T,1,0.8,1.5,1.0,0.05,0.05,0.0,0.0,0
3526.T,1,0.8,2.0,0.6,0.02,0.02,0.0,0.0,0
3526.T,1,0.8,2.0,0.6,0.02,0.05,0.0,0.0,0
3526.T,1,0.8,2.0,0.6,0.05,0.02,0.0,0.0,0
3526.T,1,0.8,2.0,0.6,0.05,0.05,0.0,0.0,0
3526.T,1,0.8,2.0,0.8,0.02,0.02,0.0,0.0,0
3526.T,1,0.8,2.0,0.8,0.02,0.05,0.0,0.0,0
3526.T,1,0.8,2.0,0.8,0.05,0.02,0.0,0.0,0
3526.T,1,0.8,2.0,0.8,0.05,0.05,0.0,0.0,0
3526.T,1,0.8,2.0,1.0,0.02,0.02,0.0,0.0,0
3526.T,1,0.8,2.0,1.0,0.02,0.05,0.0,0.0,0
3526.T,1,0.8,2.0,1.0,0.05,0.02,0.0,0.0,0
3526.T,1,0.8,2.0,1.0,0.05,0.05,0.0,0.0,0
3526.T,1,1.0,1.5,0.6,0.02,0.02,0.0,0.0,0
3526.T,1,1.0,1.5,0.6,0.02,0.05,0.0,0.0,0
3526.T,1,1.0,1.5,0.6,0.05,0.02,0.0,0.0,0
3526.T,1,1.0,1.5,0.6,0.05,0.05,0.0,0.0,0
3526.T,1,1.0,1.5,0.8,0.02,0.02,0.0,0.0,0
3526.T,1,1.0,1.5,0.8,0.02,0.05,0.0,0.0,0
3526.T,1,1.0,1.5,0.8,0.05,0.02,0.0,0.0,0
3526.T,1,1.0,1.5,0.8,0.05,0.05,0.0,0.0,0
3526.T,1,1.0,1.5,1.0,0.02,0.02,0.0,0.0,0
3526.T,1,1.0,1.5,1.0,0.02,0.05,0.0,0.0,0
3526.T,1,1.0,1.5,1.0,0.05,0.02,0.0,0.0,0
3526.T,1,1.0,1.5,1.0,0.05,0.05,0.0,0.0,0
3526.T,1,1.0,2.0,0.6,0.02,0.02,0.0,0.0,0
3526.T,1,1.0,2.0,0.6,0.02,0.05,0.0,0.0,0
3526.T,1,1.0,2.0,0.6,0.05,0.02,0.0,0.0,0
3526.T,1,1.0,2.0,0.6,0.05,0.05,0.0,0.0,0
3526.T,1,1.0,2.0,0.8,0.02,0.02,0.0,0.0,0
3526.T,1,1.0,2.0,0.8,0.02,0.05,0.0,0.0,0
3526.T,1,1.0,2.0,0.8,0.05,0.02,0.0,0.0,0
3526.T,1,1.0,2.0,0.8,0.05,0.05,0.0,0.0,0
3526.T,1,1.0,2.0,1.0,0.02,0.02,0.0,0.0,0
3526.T,1,1.0,2.0,1.0,0.02,0.05,0.0,0.0,0
3526.T,1,1.0,2.0,1.0,0.05,0.02,0.0,0.0,0
3526.T,1,1.0,2.0,1.0,0.05,0.05,0.0,0.0,0
3526.T,1,1.2,1.5,0.6,0.02,0.02,0.0,0.0,0
3526.T,1,1.2,1.5,0.6,0.02,0.05,0.0,0.0,0
3526.T,1,1.2,1.5,0.6,0.05,0.02,0.0,0.0,0
3526.T,1,1.2,1.5,0.6,0.05,0.05,0.0,0.0,0
3526.T,1,1.2,1.5,0.8,0.02,0.02,0.0,0.0,0
3526.T,1,1.2,1.5,0.8,0.02,0.05,0.0,0.0,0
3526.T,1,1.2,1.5,0.8,0.05,0.02,0.0,0.0,0
3526.T,1,1.2,1.5,0.8,0.05,0.05,0.0,0.0,0
3526.T,1,1.2,1.5,1.0,0.02,0.02,0.0,0.0,0
3526.T,1,1.2,1.5,1.0,0.02,0.05,0.0,0.0,0
3526.T,1,1.2,1.5,1.0,0.05,0.02,0.0,0.0,0
3526.T,1,1.2,1.5,1.0,0.05,0.05,0.0,0.0,0
3526.T,1,1.2,2.0,0.6,0.02,0.02,0.0,0.0,0
3526.T,1,1.2,2.0,0.6,0.02,0.05,0.0,0.0,0
3526.T,1,1.2,2.0,0.6,0.05,0.02,0.0,0.0,0
3526.T,1,1.2,2.0,0.6,0.05,0.05,0.0,0.0,0
3526.T,1,1.2,2.0,0.8,0.02,0.02,0.0,0.0,0
3526.T,1,1.2,2.0,0.8,0.02,0.05,0.0,0.0,0
3526.T,1,1.2,2.0,0.8,0.05,0.02,0.0,0.0,0
3526.T,1,1.2,2.0,0.8,0.05,0.05,0.0,0.0,0
3526.T,1,1.2,2.0,1.0,0.02,0.02,0.0,0.0,0
3526.T,1,1.2,2.0,1.0,0.02,0.05,0.0,0.0,0
3526.T,1,1.2,2.0,1.0,0.05,0.02,0.0,0.0,0
3526.T,1,1.2,2.0,1.0,0.05,0.05,0.0,0.0,0
3526.T,2,0.8,1.5,0.6,0.02,0.02,1.0,999.0,6
3526.T,2,0.8,1.5,0.6,0.02,0.05,1.0,999.0,6
3526.T,2,0.8,1.5,0.6,0.05,0.02,1.0,999.0,6
3526.T,2,0.8,1.5,0.6,0.05,0.05,1.0,999.0,6
3526.T,2,0.8,1.5,0.8,0.02,0.02,1.0,999.0,6
3526.T,2,0.8,1.5,0.8,0.02,0.05,1.0,999.0,6
3526.T,2,0.8,1.5,0.8,0.05,0.02,1.0,999.0,6
3526.T,2,0.8,1.5,0.8,0.05,0.05,1.0,999.0,6
3526.T,2,0.8,1.5,1.0,0.02,0.02,1.0,999.0,5
3526.T,2,0.8,1.5,1.0,0.02,0.05,1.0,999.0,5
3526.T,2,0.8,1.5,1.0,0.05,0.02,1.0,999.0,5
3526.T,2,0.8,1.5,1.0,0.05,0.05,1.0,999.0,5
3526.T,2,0.8,2.0,0.6,0.02,0.02,1.0,999.0,6
3526.T,2,0.8,2.0,0.6,0.02,0.05,1.0,999.0,6
3526.T,2,0.8,2.0,0.6,0.05,0.02,1.0,999.0,6
3526.T,2,0.8,2.0,0.6,0.05,0.05,1.0,999.0,6
3526.T,2,0.8,2.0,0.8,0.02,0.02,1.0,999.0,6
3526.T,2,0.8,2.0,0.8,0.02,0.05,1.0,999.0,6
3526.T,2,0.8,2.0,0.8,0.05,0.02,1.0,999.0,6
3526.T,2,0.8,2.0,0.8,0.05,0.05,1.0,999.0,6
3526.T,2,0.8,2.0,1.0,0.02,0.02,1.0,999.0,5
3526.T,2,0.8,2.0,1.0,0.02,0.05,1.0,999.0,5
3526.T,2,0.8,2.0,1.0,0.05,0.02,1.0,999.0,5
3526.T,2,0.8,2.0,1.0,0.05,0.05,1.0,999.0,5
3526.T,2,1.0,1.5,0.6,0.02,0.02,1.0,999.0,6
3526.T,2,1.0,1.5,0.6,0.02,0.05,1.0,999.0,6
3526.T,2,1.0,1.5,0.6,0.05,0.02,1.0,999.0,6
3526.T,2,1.0,1.5,0.6,0.05,0.05,1.0,999.0,6
3526.T,2,1.0,1.5,0.8,0.02,0.02,1.0,999.0,6
3526.T,2,1.0,1.5,0.8,0.02,0.05,1.0,999.0,6
3526.T,2,1.0,1.5,0.8,0.05,0.02,1.0,999.0,6
3526.T,2,1.0,1.5,0.8,0.05,0.05,1.0,999.0,6
3526.T,2,1.0,1.5,1.0,0.02,0.02,1.0,999.0,5
3526.T,2,1.0,1.5,1.0,0.02,0.05,1.0,999.0,5
3526.T,2,1.0,1.5,1.0,0.05,0.02,1.0,999.0,5
3526.T,2,1.0,1.5,1.0,0.05,0.05,1.0,999.0,5
3526.T,2,1.0,2.0,0.6,0.02,0.02,1.0,999.0,6
3526.T,2,1.0,2.0,0.6,0.02,0.05,1.0,999.0,6
3526.T,2,1.0,2.0,0.6,0.05,0.02,1.0,999.0,6
3526.T,2,1.0,2.0,0.6,0.05,0.05,1.0,999.0,6
3526.T,2,1.0,2.0,0.8,0.02,0.02,1.0,999.0,6
3526.T,2,1.0,2.0,0.8,0.02,0.05,1.0,999.0,6
3526.T,2,1.0,2.0,0.8,0.05,0.02,1.0,999.0,6
3526.T,2,1.0,2.0,0.8,0.05,0.05,1.0,999.0,6
3526.T,2,1.0,2.0,1.0,0.02,0.02,1.0,999.0,5
3526.T,2,1.0,2.0,1.0,0.02,0.05,1.0,999.0,5
3526.T,2,1.0,2.0,1.0,0.05,0.02,1.0,999.0,5
3526.T,2,1.0,2.0,1.0,0.05,0.05,1.0,999.0,5
3526.T,2,1.2,1.5,0.6,0.02,0.02,1.0,999.0,6
3526.T,2,1.2,1.5,0.6,0.02,0.05,1.0,999.0,6
3526.T,2,1.2,1.5,0.6,0.05,0.02,1.0,999.0,6
3526.T,2,1.2,1.5,0.6,0.05,0.05,1.0,999.0,6
3526.T,2,1.2,1.5,0.8,0.02,0.02,1.0,999.0,6
3526.T,2,1.2,1.5,0.8,0.02,0.05,1.0,999.0,6
3526.T,2,1.2,1.5,0.8,0.05,0.02,1.0,999.0,6
3526.T,2,1.2,1.5,0.8,0.05,0.05,1.0,999.0,6
3526.T,2,1.2,1.5,1.0,0.02,0.02,1.0,999.0,5
3526.T,2,1.2,1.5,1.0,0.02,0.05,1.0,999.0,5
3526.T,2,1.2,1.5,1.0,0.05,0.02,1.0,999.0,5
3526.T,2,1.2,1.5,1.0,0.05,0.05,1.0,999.0,5
3526.T,2,1.2,2.0,0.6,0.02,0.02,1.0,999.0,6
3526.T,2,1.2,2.0,0.6,0.02,0.05,1.0,999.0,6
3526.T,2,1.2,2.0,0.6,0.05,0.02,1.0,999.0,6
3526.T,2,1.2,2.0,0.6,0.05,0.05,1.0,999.0,6
3526.T,2,1.2,2.0,0.8,0.02,0.02,1.0,999.0,6
3526.T,2,1.2,2.0,0.8,0.02,0.05,1.0,999.0,6
3526.T,2,1.2,2.0,0.8,0.05,0.02,1.0,999.0,6
3526.T,2,1.2,2.0,0.8,0.05,0.05,1.0,999.0,6
3526.T,2,1.2,2.0,1.0,0.02,0.02,1.0,999.0,5
3526.T,2,1.2,2.0,1.0,0.02,0.05,1.0,999.0,5
3526.T,2,1.2,2.0,1.0,0.05,0.02,1.0,999.0,5
3526.T,2,1.2,2.0,1.0,0.05,0.05,1.0,999.0,5
3526.T,3,0.8,1.5,0.6,0.02,0.02,1.0,999.0,2
3526.T,3,0.8,1.5,0.6,0.02,0.05,1.0,999.0,2
3526.T,3,0.8,1.5,0.6,0.05,0.02,1.0,999.0,2
3526.T,3,0.8,1.5,0.6,0.05,0.05,1.0,999.0,2
3526.T,3,0.8,1.5,0.8,0.02,0.02,1.0,999.0,2
3526.T,3,0.8,1.5,0.8,0.02,0.05,1.0,999.0,2
3526.T,3,0.8,1.5,0.8,0.05,0.02,1.0,999.0,2
3526.T,3,0.8,1.5,0.8,0.05,0.05,1.0,999.0,2
3526.T,3,0.8,1.5,1.0,0.02,0.02,1.0,999.0,2
3526.T,3,0.8,1.5,1.0,0.02,0.05,1.0,999.0,2
3526.T,3,0.8,1.5,1.0,0.05,0.02,1.0,999.0,2
3526.T,3,0.8,1.5,1.0,0.05,0.05,1.0,999.0,2
3526.T,3,0.8,2.0,0.6,0.02,0.02,1.0,999.0,2
3526.T,3,0.8,2.0,0.6,0.02,0.05,1.0,999.0,2
3526.T,3,0.8,2.0,0.6,0.05,0.02,1.0,999.0,2
3526.T,3,0.8,2.0,0.6,0.05,0.05,1.0,999.0,2
3526.T,3,0.8,2.0,0.8,0.02,0.02,1.0,999.0,2
3526.T,3,0.8,2.0,0.8,0.02,0.05,1.0,999.0,2
3526.T,3,0.8,2.0,0.8,0.05,0.02,1.0,999.0,2
3526.T,3,0.8,2.0,0.8,0.05,0.05,1.0,999.0,2
3526.T,3,0.8,2.0,1.0,0.02,0.02,1.0,999.0,2
3526.T,3,0.8,2.0,1.0,0.02,0.05,1.0,999.0,2
3526.T,3,0.8,2.0,1.0,0.05,0.02,1.0,999.0,2
3526.T,3,0.8,2.0,1.0,0.05,0.05,1.0,999.0,2
3526.T,3,1.0,1.5,0.6,0.02,0.02,1.0,999.0,2
3526.T,3,1.0,1.5,0.6,0.02,0.05,1.0,999.0,2
3526.T,3,1.0,1.5,0.6,0.05,0.02,1.0,999.0,2
3526.T,3,1.0,1.5,0.6,0.05,0.05,1.0,999.0,2
3526.T,3,1.0,1.5,0.8,0.02,0.02,1.0,999.0,2
3526.T,3,1.0,1.5,0.8,0.02,0.05,1.0,999.0,2
3526.T,3,1.0,1.5,0.8,0.05,0.02,1.0,999.0,2
3526.T,3,1.0,1.5,0.8,0.05,0.05,1.0,999.0,2
3526.T,3,1.0,1.5,1.0,0.02,0.02,1.0,999.0,2
3526.T,3,1.0,1.5,1.0,0.02,0.05,1.0,999.0,2
3526.T,3,1.0,1.5,1.0,0.05,0.02,1.0,999.0,2
3526.T,3,1.0,1.5,1.0,0.05,0.05,1.0,999.0,2
3526.T,3,1.0,2.0,0.6,0.02,0.02,1.0,999.0,2
3526.T,3,1.0,2.0,0.6,0.02,0.05,1.0,999.0,2
3526.T,3,1.0,2.0,0.6,0.05,0.02,1.0,999.0,2
3526.T,3,1.0,2.0,0.6,0.05,0.05,1.0,999.0,2
3526.T,3,1.0,2.0,0.8,0.02,0.02,1.0,999.0,2
3526.T,3,1.0,2.0,0.8,0.02,0.05,1.0,999.0,2
3526.T,3,1.0,2.0,0.8,0.05,0.02,1.0,999.0,2
3526.T,3,1.0,2.0,0.8,0.05,0.05,1.0,999.0,2
3526.T,3,1.0,2.0,1.0,0.02,0.02,1.0,999.0,2
3526.T,3,1.0,2.0,1.0,0.02,0.05,1.0,999.0,2
3526.T,3,1.0,2.0,1.0,0.05,0.02,1.0,999.0,2
3526.T,3,1.0,2.0,1.0,0.05,0.05,1.0,999.0,2
3526.T,3,1.2,1.5,0.6,0.02,0.02,1.0,999.0,2
3526.T,3,1.2,1.5,0.6,0.02,0.05,1.0,999.0,2
3526.T,3,1.2,1.5,0.6,0.05,0.02,1.0,999.0,2
3526.T,3,1.2,1.5,0.6,0.05,0.05,1.0,999.0,2
3526.T,3,1.2,1.5,0.8,0.02,0.02,1.0,999.0,2
3526.T,3,1.2,1.5,0.8,0.02,0.05,1.0,999.0,2
3526.T,3,1.2,1.5,0.8,0.05,0.02,1.0,999.0,2
3526.T,3,1.2,1.5,0.8,0.05,0.05,1.0,999.0,2
3526.T,3,1.2,1.5,1.0,0.02,0.02,1.0,999.0,2
3526.T,3,1.2,1.5,1.0,0.02,0.05,1.0,999.0,2
3526.T,3,1.2,1.5,1.0,0.05,0.02,1.0,999.0,2
3526.T,3,1.2,1.5,1.0,0.05,0.05,1.0,999.0,2
3526.T,3,1.2,2.0,0.6,0.02,0.02,1.0,999.0,2
3526.T,3,1.2,2.0,0.6,0.02,0.05,1.0,999.0,2
3526.T,3,1.2,2.0,0.6,0.05,0.02,1.0,999.0,2
3526.T,3,1.2,2.0,0.6,0.05,0.05,1.0,999.0,2
3526.T,3,1.2,2.0,0.8,0.02,0.02,1.0,999.0,2
3526.T,3,1.2,2.0,0.8,0.02,0.05,1.0,999.0,2
3526.T,3,1.2,2.0,0.8,0.05,0.02,1.0,999.0,2
3526.T,3,1.2,2.0,0.8,0.05,0.05,1.0,999.0,2
3526.T,3,1.2,2.0,1.0,0.02,0.02,1.0,999.0,2
3526.T,3,1.2,2.0,1.0,0.02,0.05,1.0,999.0,2
3526.T,3,1.2,2.0,1.0,0.05,0.02,1.0,999.0,2
3526.T,3,1.2,2.0,1.0,0.05,0.05,1.0,999.0,2
3526.T,5,0.8,1.5,0.6,0.02,0.02,0.5,999.0,2
3526.T,5,0.8,1.5,0.6,0.02,0.05,0.5,999.0,2
3526.T,5,0.8,1.5,0.6,0.05,0.02,0.5,999.0,2
3526.T,5,0.8,1.5,0.6,0.05,0.05,0.5,999.0,2
3526.T,5,0.8,1.5,0.8,0.02,0.02,1.0,999.0,1
3526.T,5,0.8,1.5,0.8,0.02,0.05,1.0,999.0,1
3526.T,5,0.8,1.5,0.8,0.05,0.02,1.0,999.0,1
3526.T,5,0.8,1.5,0.8,0.05,0.05,1.0,999.0,1
3526.T,5,0.8,1.5,1.0,0.02,0.02,1.0,999.0,1
3526.T,5,0.8,1.5,1.0,0.02,0.05,1.0,999.0,1
3526.T,5,0.8,1.5,1.0,0.05,0.02,1.0,999.0,1
3526.T,5,0.8,1.5,1.0,0.05,0.05,1.0,999.0,1
3526.T,5,0.8,2.0,0.6,0.02,0.02,0.5,999.0,2
3526.T,5,0.8,2.0,0.6,0.02,0.05,0.5,999.0,2
3526.T,5,0.8,2.0,0.6,0.05,0.02,0.5,999.0,2
3526.T,5,0.8,2.0,0.6,0.05,0.05,0.5,999.0,2
3526.T,5,0.8,2.0,0.8,0.02,0.02,1.0,999.0,1
3526.T,5,0.8,2.0,0.8,0.02,0.05,1.0,999.0,1
3526.T,5,0.8,2.0,0.8,0.05,0.02,1.0,999.0,1
3526.T,5,0.8,2.0,0.8,0.05,0.05,1.0,999.0,1
3526.T,5,0.8,2.0,1.0,0.02,0.02,1.0,999.0,1
3526.T,5,0.8,2.0,1.0,0.02,0.05,1.0,999.0,1
3526.T,5,0.8,2.0,1.0,0.05,0.02,1.0,999.0,1
3526.T,5,0.8,2.0,1.0,0.05,0.05,1.0,999.0,1
3526.T,5,1.0,1.5,0.6,0.02,0.02,0.5,999.0,2
3526.T,5,1.0,1.5,0.6,0.02,0.05,0.5,999.0,2
3526.T,5,1.0,1.5,0.6,0.05,0.02,0.5,999.0,2
3526.T,5,1.0,1.5,0.6,0.05,0.05,0.5,999.0,2
3526.T,5,1.0,1.5,0.8,0.02,0.02,1.0,999.0,1
3526.T,5,1.0,1.5,0.8,0.02,0.05,1.0,999.0,1
3526.T,5,1.0,1.5,0.8,0.05,0.02,1.0,999.0,1
3526.T,5,1.0,1.5,0.8,0.05,0.05,1.0,999.0,1
3526.T,5,1.0,1.5,1.0,0.02,0.02,1.0,999.0,1
3526.T,5,1.0,1.5,1.0,0.02,0.05,1.0,999.0,1
3526.T,5,1.0,1.5,1.0,0.05,0.02,1.0,999.0,1
3526.T,5,1.0,1.5,1.0,0.05,0.05,1.0,999.0,1
3526.T,5,1.0,2.0,0.6,0.02,0.02,0.5,999.0,2
3526.T,5,1.0,2.0,0.6,0.02,0.05,0.5,999.0,2
3526.T,5,1.0,2.0,0.6,0.05,0.02,0.5,999.0,2
3526.T,5,1.0,2.0,0.6,0.05,0.05,0.5,999.0,2
3526.T,5,1.0,2.0,0.8,0.02,0.02,1.0,999.0,1
3526.T,5,1.0,2.0,0.8,0.02,0.05,1.0,999.0,1
3526.T,5,1.0,2.0,0.8,0.05,0.02,1.0,999.0,1
3526.T,5,1.0,2.0,0.8,0.05,0.05,1.0,999.0,1
3526.T,5,1.0,2.0,1.0,0.02,0.02,1.0,999.0,1
3526.T,5,1.0,2.0,1.0,0.02,0.05,1.0,999.0,1
3526.T,5,1.0,2.0,1.0,0.05,0.02,1.0,999.0,1
3526.T,5,1.0,2.0,1.0,0.05,0.05,1.0,999.0,1
3526.T,5,1.2,1.5,0.6,0.02,0.02,0.5,999.0,2
3526.T,5,1.2,1.5,0.6,0.02,0.05,0.5,999.0,2
3526.T,5,1.2,1.5,0.6,0.05,0.02,0.5,999.0,2
3526.T,5,1.2,1.5,0.6,0.05,0.05,0.5,999.0,2
3526.T,5,1.2,1.5,0.8,0.02,0.02,1.0,999.0,1
3526.T,5,1.2,1.5,0.8,0.02,0.05,1.0,999.0,1
3526.T,5,1.2,1.5,0.8,0.05,0.02,1.0,999.0,1
3526.T,5,1.2,1.5,0.8,0.05,0.05,1.0,999.0,1
3526.T,5,1.2,1.5,1.0,0.02,0.02,1.0,999.0,1
3526.T,5,1.2,1.5,1.0,0.02,0.05,1.0,999.0,1
3526.T,5,1.2,1.5,1.0,0.05,0.02,1.0,999.0,1
3526.T,5,1.2,1.5,1.0,0.05,0.05,1.0,999.0,1
3526.T,5,1.2,2.0,0.6,0.02,0.02,0.5,999.0,2
3526.T,5,1.2,2.0,0.6,0.02,0.05,0.5,999.0,2
3526.T,5,1.2,2.0,0.6,0.05,0.02,0.5,999.0,2
3526.T,5,1.2,2.0,0.6,0.05,0.05,0.5,999.0,2
3526.T,5,1.2,2.0,0.8,0.02,0.02,1.0,999.0,1
3526.T,5,1.2,2.0,0.8,0.02,0.05,1.0,999.0,1
3526.T,5,1.2,2.0,0.8,0.05,0.02,1.0,999.0,1
3526.T,5,1.2,2.0,0.8,0.05,0.05,1.0,999.0,1
3526.T,5,1.2,2.0,1.0,0.02,0.02,1.0,999.0,1
3526.T,5,1.2,2.0,1.0,0.02,0.05,1.0,999.0,1
3526.T,5,1.2,2.0,1.0,0.05,0.02,1.0,999.0,1
3526.T,5,1.2,2.0,1.0,0.05,0.05,1.0,999.0,1
3536.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1
3536.T,1,0.8,1.5,0.6,0.02,0.05,1.0,999.0,1
3536.T,1,0.8,1.5,0.6,0.05,0.02,1.0,999.0,1
3536.T,1,0.8,1.5,0.6,0.05,0.05,1.0,999.0,1
3536.T,1,0.8,1.5,0.8,0.02,0.02,1.0,999.0,1
3536.T,1,0.8,1.5,0.8,0.02,0.05,1.0,999.0,1
3536.T,1,0.8,1.5,0.8,0.05,0.02,1.0,999.0,1
3536.T,1,0.8,1.5,0.8,0.05,0.05,1.0,999.0,1
3536.T,1,0.8,1.5,1.0,0.02,0.02,0.0,0.0,0
3536.T,1,0.8,1.5,1.0,0.02,0.05,0.0,0.0,0
3536.T,1,0.8,1.5,1.0,0.05,0.02,0.0,0.0,0
3536.T,1,0.8,1.5,1.0,0.05,0.05,0.0,0.0,0
3536.T,1,0.8,2.0,0.6,0.02,0.02,1.0,999.0,1
3536.T,1,0.8,2.0,0.6,0.02,0.05,1.0,999.0,1
3536.T,1,0.8,2.0,0.6,0.05,0.02,1.0,999.0,1
3536.T,1,0.8,2.0,0.6,0.05,0.05,1.0,999.0,1
3536.T,1,0.8,2.0,0.8,0.02,0.02,1.0,999.0,1
3536.T,1,0.8,2.0,0.8,0.02,0.05,1.0,999.0,1
3536.T,1,0.8,2.0,0.8,0.05,0.02,1.0,999.0,1
3536.T,1,0.8,2.0,0.8,0.05,0.05,1.0,999.0,1
3536.T,1,0.8,2.0,1.0,0.02,0.02,0.0,0.0,0
3536.T,1,0.8,2.0,1.0,0.02,0.05,0.0,0.0,0
3536.T,1,0.8,2.0,1.0,0.05,0.02,0.0,0.0,0
3536.T,1,0.8,2.0,1.0,0.05,0.05,0.0,0.0,0
3536.T,1,1.0,1.5,0.6,0.02,0.02,1.0,999.0,1
3536.T,1,1.0,1.5,0.6,0.02,0.05,1.0,999.0,1
3536.T,1,1.0,1.5,0.6,0.05,0.02,1.0,999.0,1
3536.T,1,1.0,1.5,0.6,0.05,0.05,1.0,999.0,1
3536.T,1,1.0,1.5,0.8,0.02,0.02,1.0,999.0,1
3536.T,1,1.0,1.5,0.8,0.02,0.05,1.0,999.0,1
3536.T,1,1.0,1.5,0.8,0.05,0.02,1.0,999.0,1
3536.T,1,1.0,1.5,0.8,0.05,0.05,1.0,999.0,1
3536.T,1,1.0,1.5,1.0,0.02,0.02,0.0,0.0,0
3536.T,1,1.0,1.5,1.0,0.02,0.05,0.0,0.0,0
3536.T,1,1.0,1.5,1.0,0.05,0.02,0.0,0.0,0
3536.T,1,1.0,1.5,1.0,0.05,0.05,0.0,0.0,0
3536.T,1,1.0,2.0,0.6,0.02,0.02,1.0,999.0,1
3536.T,1,1.0,2.0,0.6,0.02,0.05,1.0,999.0,1
3536.T,1,1.0,2.0,0.6,0.05,0.02,1.0,999.0,1
3536.T,1,1.0,2.0,0.6,0.05,0.05,1.0,999.0,1
3536.T,1,1.0,2.0,0.8,0.02,0.02,1.0,999.0,1
3536.T,1,1.0,2.0,0.8,0.02,0.05,1.0,999.0,1
3536.T,1,1.0,2.0,0.8,0.05,0.02,1.0,999.0,1
3536.T,1,1.0,2.0,0.8,0.05,0.05,1.0,999.0,1
3536.T,1,1.0,2.0,1.0,0.02,0.02,0.0,0.0,0
3536.T,1,1.0,2.0,1.0,0.02,0.05,0.0,0.0,0
3536.T,1,1.0,2.0,1.0,0.05,0.02,0.0,0.0,0
3536.T,1,1.0,2.0,1.0,0.05,0.05,0.0,0.0,0
3536.T,1,1.2,1.5,0.6,0.02,0.02,1.0,999.0,1
3536.T,1,1.2,1.5,0.6,0.02,0.05,1.0,999.0,1
3536.T,1,1.2,1.5,0.6,0.05,0.02,1.0,999.0,1
3536.T,1,1.2,1.5,0.6,0.05,0.05,1.0,999.0,1
3536.T,1,1.2,1.5,0.8,0.02,0.02,1.0,999.0,1
3536.T,1,1.2,1.5,0.8,0.02,0.05,1.0,999.0,1
3536.T,1,1.2,1.5,0.8,0.05,0.02,1.0,999.0,1
3536.T,1,1.2,1.5,0.8,0.05,0.05,1.0,999.0,1
3536.T,1,1.2,1.5,1.0,0.02,0.02,0.0,0.0,0
3536.T,1,1.2,1.5,1.0,0.02,0.05,0.0,0.0,0
3536.T,1,1.2,1.5,1.0,0.05,0.02,0.0,0.0,0
3536.T,1,1.2,1.5,1.0,0.05,0.05,0.0,0.0,0
3536.T,1,1.2,2.0,0.6,0.02,0.02,1.0,999.0,1
3536.T,1,1.2,2.0,0.6,0.02,0.05,1.0,999.0,1
3536.T,1,1.2,2.0,0.6,0.05,0.02,1.0,999.0,1
3536.T,1,1.2,2.0,0.6,0.05,0.05,1.0,999.0,1
3536.T,1,1.2,2.0,0.8,0.02,0.02,1.0,999.0,1
3536.T,1,1.2,2.0,0.8,0.02,0.05,1.0,999.0,1
3536.T,1,1.2,2.0,0.8,0.05,0.02,1.0,999.0,1
3536.T,1,1.2,2.0,0.8,0.05,0.05,1.0,999.0,1
3536.T,1,1.2,2.0,1.0,0.02,0.02,0.0,0.0,0
3536.T,1,1.2,2.0,1.0,0.02,0.05,0.0,0.0,0
3536.T,1,1.2,2.0,1.0,0.05,0.02,0.0,0.0,0
3536.T,1,1.2,2.0,1.0,0.05,0.05,0.0,0.0,0
3536.T,2,0.8,1.5,0.6,0.02,0.02,0.4,0.5333333333333333,5
