code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,winrate,pf,trades
1401.T,1,1.0,1.5,0.8,0.05,0.05,0.4444444444444444,0.5925925925925926,18
1401.T,1,1.0,1.5,1.0,0.02,0.02,0.3888888888888889,0.4666666666666667,18
1401.T,1,1.0,1.5,1.0,0.02,0.05,0.4117647058823529,0.5185185185185185,17
1401.T,1,1.0,1.5,1.0,0.05,0.02,0.3888888888888889,0.4666666666666667,18
1401.T,1,1.0,1.5,1.0,0.05,0.05,0.4117647058823529,0.5185185185185185,17
1401.T,1,1.0,2.0,0.6,0.02,0.02,0.42105263157894735,0.4,19
1401.T,1,1.0,2.0,0.6,0.02,0.05,0.4444444444444444,0.4444444444444444,18
1401.T,1,1.0,2.0,0.6,0.05,0.02,0.42105263157894735,0.4,19
1401.T,1,1.0,2.0,0.6,0.05,0.05,0.4444444444444444,0.4444444444444444,18
1401.T,1,1.0,2.0,0.8,0.02,0.02,0.42105263157894735,0.4,19
