mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
coarse,5105.T,1,1.2,1.0,0.6,0.05,0.05,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.2,1.0,1.0,0.02,0.02,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.2,1.0,1.0,0.02,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.2,1.0,1.0,0.05,0.02,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.2,1.0,1.0,0.05,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.2,2.0,0.6,0.02,0.02,60,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,1,1.2,2.0,0.6,0.02,0.05,60,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,1,1.2,2.0,0.6,0.05,0.02,60,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,1,1.2,2.0,0.6,0.05,0.05,60,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,1,1.2,2.0,1.0,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,1,1.2,2.0,1.0,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,1,1.2,2.0,1.0,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,1,1.2,2.0,1.0,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,1,1.5,1.0,0.6,0.02,0.02,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.5,1.0,0.6,0.02,0.05,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.5,1.0,0.6,0.05,0.02,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.5,1.0,0.6,0.05,0.05,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.5,1.0,1.0,0.02,0.02,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.5,1.0,1.0,0.02,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.5,1.0,1.0,0.05,0.02,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.5,1.0,1.0,0.05,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,5105.T,1,1.5,2.0,0.6,0.02,0.02,60,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2
coarse,5105.T,1,1.5,2.0,0.6,0.02,0.05,60,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2
coarse,5105.T,1,1.5,2.0,0.6,0.05,0.02,60,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2
coarse,5105.T,1,1.5,2.0,0.6,0.05,0.05,60,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2
coarse,5105.T,1,1.5,2.0,1.0,0.02,0.02,60,0,0,1,1,0.0,0.0,0.0,-2.0008,0,2,0,0,1,1,0.0,0.0,0.0,-2.0008,0,2
coarse,5105.T,1,1.5,2.0,1.0,0.02,0.05,60,0,0,1,1,0.0,0.0,0.0,-2.0008,0,2,0,0,1,1,0.0,0.0,0.0,-2.0008,0,2
coarse,5105.T,1,1.5,2.0,1.0,0.05,0.02,60,0,0,1,1,0.0,0.0,0.0,-2.0008,0,2,0,0,1,1,0.0,0.0,0.0,-2.0008,0,2
coarse,5105.T,1,1.5,2.0,1.0,0.05,0.05,60,0,0,1,1,0.0,0.0,0.0,-2.0008,0,2,0,0,1,1,0.0,0.0,0.0,-2.0008,0,2
coarse,5105.T,3,1.2,1.0,0.6,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,5105.T,3,1.2,1.0,0.6,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,5105.T,3,1.2,1.0,0.6,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,5105.T,3,1.2,1.0,0.6,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,5105.T,3,1.2,1.0,1.0,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,3,1.2,1.0,1.0,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,3,1.2,1.0,1.0,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,3,1.2,1.0,1.0,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,3,1.2,2.0,0.6,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,1,2,0.5,999.0,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,3,1.2,2.0,0.6,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,1,2,0.5,999.0,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,3,1.2,2.0,0.6,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,1,2,0.5,999.0,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,3,1.2,2.0,0.6,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,1,2,0.5,999.0,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,3,1.2,2.0,1.0,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,3,1.2,2.0,1.0,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,3,1.2,2.0,1.0,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,3,1.2,2.0,1.0,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,3,1.5,1.0,0.6,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,5105.T,3,1.5,1.0,0.6,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,5105.T,3,1.5,1.0,0.6,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,5105.T,3,1.5,1.0,0.6,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,5105.T,3,1.5,1.0,1.0,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,3,1.5,1.0,1.0,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,3,1.5,1.0,1.0,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,3,1.5,1.0,1.0,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,3,1.5,2.0,0.6,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,1,2,0.5,999.0,0.7493002798880448,-0.2507999999999999,0,2
coarse,5105.T,3,1.5,2.0,0.6,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,1,2,0.5,999.0,0.7493002798880448,-0.2507999999999999,0,2
coarse,5105.T,3,1.5,2.0,0.6,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,1,2,0.5,999.0,0.7493002798880448,-0.2507999999999999,0,2
coarse,5105.T,3,1.5,2.0,0.6,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,1,2,0.5,999.0,0.7493002798880448,-0.2507999999999999,0,2
coarse,5105.T,3,1.5,2.0,1.0,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,3,1.5,2.0,1.0,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,3,1.5,2.0,1.0,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,3,1.5,2.0,1.0,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,5,1.2,1.0,0.6,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,5105.T,5,1.2,1.0,0.6,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,5105.T,5,1.2,1.0,0.6,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,5105.T,5,1.2,1.0,0.6,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,5105.T,5,1.2,1.0,1.0,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,5,1.2,1.0,1.0,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,5,1.2,1.0,1.0,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,5,1.2,1.0,1.0,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,5,1.2,2.0,0.6,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,1,2,0.5,999.0,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,5,1.2,2.0,0.6,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,1,2,0.5,999.0,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,5,1.2,2.0,0.6,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,1,2,0.5,999.0,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,5,1.2,2.0,0.6,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,1,2,0.5,999.0,0.599360255897641,-0.40079999999999993,0,2
coarse,5105.T,5,1.2,2.0,1.0,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,5,1.2,2.0,1.0,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,5,1.2,2.0,1.0,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,5,1.2,2.0,1.0,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.1992,0,2,1,0,0,1,1.0,999.0,999.0,1.1992,0,2
coarse,5105.T,5,1.5,1.0,0.6,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,5105.T,5,1.5,1.0,0.6,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,5105.T,5,1.5,1.0,0.6,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,5105.T,5,1.5,1.0,0.6,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,5105.T,5,1.5,1.0,1.0,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,5,1.5,1.0,1.0,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,5,1.5,1.0,1.0,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,5,1.5,1.0,1.0,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,5,1.5,2.0,0.6,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,1,2,0.5,999.0,0.7493002798880448,-0.2507999999999999,0,2
coarse,5105.T,5,1.5,2.0,0.6,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,1,2,0.5,999.0,0.7493002798880448,-0.2507999999999999,0,2
coarse,5105.T,5,1.5,2.0,0.6,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,1,2,0.5,999.0,0.7493002798880448,-0.2507999999999999,0,2
coarse,5105.T,5,1.5,2.0,0.6,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,1,2,0.5,999.0,0.7493002798880448,-0.2507999999999999,0,2
coarse,5105.T,5,1.5,2.0,1.0,0.02,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,5,1.5,2.0,1.0,0.02,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,5,1.5,2.0,1.0,0.05,0.02,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5105.T,5,1.5,2.0,1.0,0.05,0.05,60,1,0,0,1,1.0,999.0,999.0,1.4992,0,2,1,0,0,1,1.0,999.0,999.0,1.4992,0,2
coarse,5108.T,1,1.2,1.0,0.6,0.02,0.02,60,5,27,0,32,0.15625,0.2222222222222222,0.2218965568286112,-0.6570499999999999,0,2,2,7,0,9,0.2222222222222222,0.34285714285714286,0.3423546876784287,-0.5119111111111111,0,2
coarse,5108.T,1,1.2,1.0,0.6,0.02,0.05,60,5,24,0,29,0.1724137931034483,0.25,0.24963362643218764,-0.6214896551724136,0,2,2,5,0,7,0.2857142857142857,0.48,0.4792965627498002,-0.3722285714285714,0,2
coarse,5108.T,1,1.2,1.0,0.6,0.05,0.02,60,5,27,0,32,0.15625,0.2222222222222222,0.2218965568286112,-0.6570499999999999,0,2,2,7,0,9,0.2222222222222222,0.34285714285714286,0.3423546876784287,-0.5119111111111111,0,2
coarse,5108.T,1,1.2,1.0,0.6,0.05,0.05,60,5,24,0,29,0.1724137931034483,0.25,0.24963362643218764,-0.6214896551724136,0,2,2,5,0,7,0.2857142857142857,0.48,0.4792965627498002,-0.3722285714285714,0,2
coarse,5108.T,1,1.2,1.0,1.0,0.02,0.02,60,3,17,0,20,0.15,0.2117647058823529,0.21145436591902952,-0.6707999999999998,0,2,2,6,0,8,0.25,0.39999999999999997,0.3994138022915002,-0.4507999999999999,0,2
coarse,5108.T,1,1.2,1.0,1.0,0.02,0.05,60,3,15,0,18,0.16666666666666666,0.23999999999999996,0.2396482813749001,-0.6341333333333333,0,2,2,4,0,6,0.3333333333333333,0.6,0.5991207034372502,-0.2674666666666667,0,2
coarse,5108.T,1,1.2,1.0,1.0,0.05,0.02,60,3,17,0,20,0.15,0.2117647058823529,0.21145436591902952,-0.6707999999999998,0,2,2,6,0,8,0.25,0.39999999999999997,0.3994138022915002,-0.4507999999999999,0,2
coarse,5108.T,1,1.2,1.0,1.0,0.05,0.05,60,3,15,0,18,0.16666666666666666,0.23999999999999996,0.2396482813749001,-0.6341333333333333,0,2,2,4,0,6,0.3333333333333333,0.6,0.5991207034372502,-0.2674666666666667,0,2
coarse,5108.T,1,1.2,2.0,0.6,0.02,0.02,60,6,26,0,32,0.1875,0.13846153846153844,0.13831390520714792,-1.4007999999999998,0,2,2,7,0,9,0.2222222222222222,0.17142857142857143,0.171245787399326,-1.2896888888888887,0,2
coarse,5108.T,1,1.2,2.0,0.6,0.02,0.05,60,6,23,0,29,0.20689655172413793,0.15652173913043477,0.15635484936460198,-1.3387310344827585,0,2,2,5,0,7,0.2857142857142857,0.24,0.2397441023590564,-1.0865142857142855,0,2
coarse,5108.T,1,1.2,2.0,0.6,0.05,0.02,60,6,26,0,32,0.1875,0.13846153846153844,0.13831390520714792,-1.4007999999999998,0,2,2,7,0,9,0.2222222222222222,0.17142857142857143,0.171245787399326,-1.2896888888888887,0,2
coarse,5108.T,1,1.2,2.0,0.6,0.05,0.05,60,6,23,0,29,0.20689655172413793,0.15652173913043477,0.15635484936460198,-1.3387310344827585,0,2,2,5,0,7,0.2857142857142857,0.24,0.2397441023590564,-1.0865142857142855,0,2
coarse,5108.T,1,1.2,2.0,1.0,0.02,0.02,60,4,16,0,20,0.2,0.15,0.14984006397441024,-1.3608,0,2,2,6,0,8,0.25,0.19999999999999998,0.19978675196588033,-1.2007999999999999,0,2
coarse,5108.T,1,1.2,2.0,1.0,0.02,0.05,60,4,14,0,18,0.2222222222222222,0.17142857142857143,0.171245787399326,-1.2896888888888887,0,2,2,4,0,6,0.3333333333333333,0.3,0.29968012794882043,-0.9341333333333335,0,2
coarse,5108.T,1,1.2,2.0,1.0,0.05,0.02,60,4,16,0,20,0.2,0.15,0.14984006397441024,-1.3608,0,2,2,6,0,8,0.25,0.19999999999999998,0.19978675196588033,-1.2007999999999999,0,2
coarse,5108.T,1,1.2,2.0,1.0,0.05,0.05,60,4,14,0,18,0.2222222222222222,0.17142857142857143,0.171245787399326,-1.2896888888888887,0,2,2,4,0,6,0.3333333333333333,0.3,0.29968012794882043,-0.9341333333333335,0,2
coarse,5108.T,1,1.5,1.0,0.6,0.02,0.02,60,4,27,1,32,0.125,0.2222222222222222,0.21400022838871763,-0.6882999999999999,0,2,1,7,1,9,0.1111111111111111,0.21428571428571427,0.18725019984012792,-0.723022222222222,0,2
coarse,5108.T,1,1.5,1.0,0.6,0.02,0.05,60,4,24,1,29,0.13793103448275862,0.25,0.23968025579536376,-0.6559724137931033,0,2,1,5,1,7,0.14285714285714285,0.3,0.24966693312017055,-0.6436571428571428,0,2
coarse,5108.T,1,1.5,1.0,0.6,0.05,0.02,60,4,27,1,32,0.125,0.2222222222222222,0.21400022838871763,-0.6882999999999999,0,2,1,7,1,9,0.1111111111111111,0.21428571428571427,0.18725019984012792,-0.723022222222222,0,2
coarse,5108.T,1,1.5,1.0,0.6,0.05,0.05,60,4,24,1,29,0.13793103448275862,0.25,0.23968025579536376,-0.6559724137931033,0,2,1,5,1,7,0.14285714285714285,0.3,0.24966693312017055,-0.6436571428571428,0,2
coarse,5108.T,1,1.5,1.0,1.0,0.02,0.02,60,2,17,1,20,0.1,0.17647058823529413,0.1664446220801137,-0.7507999999999999,0,2,1,6,1,8,0.125,0.25,0.21400022838871763,-0.6882999999999999,0,2
coarse,5108.T,1,1.5,1.0,1.0,0.02,0.05,60,2,15,1,18,0.1111111111111111,0.2,0.18725019984012792,-0.723022222222222,0,2,1,4,1,6,0.16666666666666666,0.375,0.29960031974420465,-0.5841333333333333,0,2
coarse,5108.T,1,1.5,1.0,1.0,0.05,0.02,60,2,17,1,20,0.1,0.17647058823529413,0.1664446220801137,-0.7507999999999999,0,2,1,6,1,8,0.125,0.25,0.21400022838871763,-0.6882999999999999,0,2
coarse,5108.T,1,1.5,1.0,1.0,0.05,0.05,60,2,15,1,18,0.1111111111111111,0.2,0.18725019984012792,-0.723022222222222,0,2,1,4,1,6,0.16666666666666666,0.375,0.29960031974420465,-0.5841333333333333,0,2
coarse,5108.T,1,1.5,2.0,0.6,0.02,0.02,60,5,26,1,32,0.15625,0.14423076923076922,0.13875931109037867,-1.453925,0,2,1,7,1,9,0.1111111111111111,0.10714285714285714,0.0936625349860056,-1.611911111111111,0,2
coarse,5108.T,1,1.5,2.0,0.6,0.02,0.05,60,5,23,1,29,0.1724137931034483,0.16304347826086957,0.15610422497667603,-1.397351724137931,0,2,1,5,1,7,0.14285714285714285,0.15,0.12488337998134079,-1.5008,0,2
coarse,5108.T,1,1.5,2.0,0.6,0.05,0.02,60,5,26,1,32,0.15625,0.14423076923076922,0.13875931109037867,-1.453925,0,2,1,7,1,9,0.1111111111111111,0.10714285714285714,0.0936625349860056,-1.611911111111111,0,2
coarse,5108.T,1,1.5,2.0,0.6,0.05,0.05,60,5,23,1,29,0.1724137931034483,0.16304347826086957,0.15610422497667603,-1.397351724137931,0,2,1,5,1,7,0.14285714285714285,0.15,0.12488337998134079,-1.5008,0,2
coarse,5108.T,1,1.5,2.0,1.0,0.02,0.02,60,3,16,1,20,0.15,0.140625,0.13222946115671377,-1.4758,0,2,1,6,1,8,0.125,0.125,0.10704289712686355,-1.5633,0,2
coarse,5108.T,1,1.5,2.0,1.0,0.02,0.05,60,3,14,1,18,0.16666666666666666,0.16071428571428573,0.14986005597760896,-1.4174666666666667,0,2,1,4,1,6,0.16666666666666666,0.1875,0.14986005597760896,-1.4174666666666667,0,2
coarse,5108.T,1,1.5,2.0,1.0,0.05,0.02,60,3,16,1,20,0.15,0.140625,0.13222946115671377,-1.4758,0,2,1,6,1,8,0.125,0.125,0.10704289712686355,-1.5633,0,2
coarse,5108.T,1,1.5,2.0,1.0,0.05,0.05,60,3,14,1,18,0.16666666666666666,0.16071428571428573,0.14986005597760896,-1.4174666666666667,0,2,1,4,1,6,0.16666666666666666,0.1875,0.14986005597760896,-1.4174666666666667,0,2
coarse,5108.T,3,1.2,1.0,0.6,0.02,0.02,60,3,20,2,25,0.12,0.18,0.16339655548288642,-0.7367999999999999,0,2,1,2,2,5,0.2,0.6,0.2995603517186251,-0.5608,0,2
coarse,5108.T,3,1.2,1.0,0.6,0.02,0.05,60,2,16,1,19,0.10526315789473684,0.15,0.140969577279353,-0.7692210526315788,0,2,1,2,2,5,0.2,0.6,0.2995603517186251,-0.5608,0,2
coarse,5108.T,3,1.2,1.0,0.6,0.05,0.02,60,3,16,2,21,0.14285714285714285,0.22499999999999998,0.1997069011457501,-0.6865142857142856,0,2,1,2,2,5,0.2,0.6,0.2995603517186251,-0.5608,0,2
coarse,5108.T,3,1.2,1.0,0.6,0.05,0.05,60,2,12,1,15,0.13333333333333333,0.19999999999999998,0.18434483182684624,-0.7074666666666666,0,2,1,2,2,5,0.2,0.6,0.2995603517186251,-0.5608,0,2
coarse,5108.T,3,1.2,1.0,1.0,0.02,0.02,60,2,13,1,16,0.125,0.1846153846153846,0.17117734383921437,-0.7257999999999999,0,2,1,2,1,4,0.25,0.6,0.3994138022915002,-0.4507999999999999,0,2
coarse,5108.T,3,1.2,1.0,1.0,0.02,0.05,60,2,9,1,12,0.16666666666666666,0.26666666666666666,0.2396482813749001,-0.6341333333333333,0,2,1,2,1,4,0.25,0.6,0.3994138022915002,-0.4507999999999999,0,2
coarse,5108.T,3,1.2,1.0,1.0,0.05,0.02,60,2,11,1,14,0.14285714285714285,0.21818181818181817,0.1997069011457501,-0.6865142857142856,0,2,1,2,1,4,0.25,0.6,0.3994138022915002,-0.4507999999999999,0,2
coarse,5108.T,3,1.2,1.0,1.0,0.05,0.05,60,2,7,1,10,0.2,0.34285714285714286,0.2995603517186251,-0.5608,0,2,1,2,1,4,0.25,0.6,0.3994138022915002,-0.4507999999999999,0,2
coarse,5108.T,3,1.2,2.0,0.6,0.02,0.02,60,3,20,2,25,0.12,0.09,0.08173094398604196,-1.6167999999999998,0,2,1,2,2,5,0.2,0.3,0.14984006397441024,-1.3608,0,2
