[2025-11-03 14:11:45] Run started
[2025-11-03 14:11:45] Run type resolved to weekend
[2025-11-03 14:11:46] Codes limited via C:\AI\asagake\output\bt30\TIMEPLAN_TEST_20251102\D_FULLDAY_WINDOWS\RUN_coarse_PM_1445_1515_j-cross\_TOP50_codes.csv: 50 tickers (was 20)
[2025-11-03 14:11:59] Entry window marks set: 56498 rows flagged out of 586911
[2025-11-03 14:11:59] Liquidity filter q=0.50 kept 47 tickers and 296103 rows
[2025-11-03 14:11:59] Using 1 rolling slices (train=12, forward=20)
[2025-11-03 14:12:40] [33/47] 6525.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/1
[2025-11-03 14:12:41] [34/47] 6701.T: best train_pf_eff=0.000, forward_pf_eff=0.295, trades=2/5
[2025-11-03 14:12:43] [35/47] 6702.T: best train_pf_eff=0.551, forward_pf_eff=999.000, trades=3/1
[2025-11-03 14:12:43] [36/47] 6723.T: best train_pf_eff=0.360, forward_pf_eff=1.014, trades=7/7
[2025-11-03 14:12:48] [37/47] 7014.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/1
[2025-11-03 14:12:48] [38/47] 6857.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/2
[2025-11-03 14:12:49] [39/47] 6920.T: best train_pf_eff=1.194, forward_pf_eff=0.345, trades=3/4
[2025-11-03 14:12:50] [40/47] 8058.T: best train_pf_eff=0.000, forward_pf_eff=1.750, trades=3/5
[2025-11-03 14:12:56] [41/47] 8725.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=3/0
[2025-11-03 14:12:56] [42/47] 8306.T: best train_pf_eff=0.084, forward_pf_eff=0.454, trades=6/3
[2025-11-03 14:12:56] [43/47] 8136.T: best train_pf_eff=999.000, forward_pf_eff=0.184, trades=4/4
[2025-11-03 14:12:58] [44/47] 8766.T: best train_pf_eff=0.352, forward_pf_eff=0.004, trades=3/4
[2025-11-03 14:13:03] [45/47] 9432.T: best train_pf_eff=58.616, forward_pf_eff=999.000, trades=12/7
[2025-11-03 14:13:03] [46/47] 9104.T: best train_pf_eff=0.341, forward_pf_eff=0.206, trades=3/3
[2025-11-03 14:13:03] [47/47] 9984.T: best train_pf_eff=0.000, forward_pf_eff=1.513, trades=0/5
[2025-11-03 14:13:03] Bayesian refine trials executed: 653
[2025-11-03 14:13:03] Refine candidates exported to output\excel\candidates_20251103.csv
[2025-11-03 14:13:03] Run completed in 1.3 minutes
