[2025-11-03 14:09:07] Run started
[2025-11-03 14:09:07] Run type resolved to weekend
[2025-11-03 14:09:08] Codes limited via C:\AI\asagake\output\bt30\TIMEPLAN_TEST_20251102\D_FULLDAY_WINDOWS\RUN_coarse_PM_1445_1515_j-cross\_TOP50_codes.csv: 50 tickers (was 20)
[2025-11-03 14:09:21] Entry window marks set: 56498 rows flagged out of 586911
[2025-11-03 14:09:22] Liquidity filter q=0.50 kept 47 tickers and 296103 rows
[2025-11-03 14:09:22] Using 1 rolling slices (train=12, forward=20)
[2025-11-03 14:10:10] [38/47] 6857.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/2
[2025-11-03 14:10:12] [39/47] 6920.T: best train_pf_eff=1.194, forward_pf_eff=0.345, trades=3/4
[2025-11-03 14:10:13] [40/47] 8058.T: best train_pf_eff=0.000, forward_pf_eff=1.750, trades=3/5
[2025-11-03 14:10:16] [41/47] 8136.T: best train_pf_eff=999.000, forward_pf_eff=0.209, trades=3/4
[2025-11-03 14:10:18] [42/47] 8306.T: best train_pf_eff=0.077, forward_pf_eff=0.443, trades=6/3
[2025-11-03 14:10:18] [43/47] 8725.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=3/0
[2025-11-03 14:10:22] [44/47] 8766.T: best train_pf_eff=0.352, forward_pf_eff=0.004, trades=3/4
[2025-11-03 14:10:23] [45/47] 9104.T: best train_pf_eff=0.504, forward_pf_eff=0.136, trades=2/3
[2025-11-03 14:10:25] [46/47] 9432.T: best train_pf_eff=58.616, forward_pf_eff=999.000, trades=12/7
[2025-11-03 14:10:25] [47/47] 9984.T: best train_pf_eff=0.000, forward_pf_eff=1.513, trades=0/5
[2025-11-03 14:10:25] Bayesian refine trials executed: 649
[2025-11-03 14:10:25] Refine candidates exported to output\excel\candidates_20251103.csv
[2025-11-03 14:10:25] Run completed in 1.3 minutes
