code,mode,signal_mode,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total
8002.T,coarse,full,3,1.5,2.0,0.8,0.01,0.05,60,29,0.3793103448275862,0.4583333333333333,0.4579057265982496,-0.6732137931034483,0,2
8015.T,coarse,full,3,1.5,1.0,0.4,0.01,0.01,60,22,0.18181818181818182,0.42857142857142855,0.33288924416022747,-0.5462545454545453,0,2
8031.T,coarse,full,3,1.2,2.0,1.0,0.05,0.05,60,22,0.7272727272727273,1.5999999999999999,1.5982940157270427,0.32647272727272736,0,2
8035.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,65,0.23076923076923078,0.45918367346938777,0.4494004796163071,-0.42387692307692293,0,2
8053.T,coarse,full,3,1.5,1.0,0.8,0.05,0.01,60,33,0.42424242424242425,1.1666666666666667,1.1037906516891753,0.05980606060606075,0,2
8058.T,coarse,full,5,1.5,1.5,1.0,0.05,0.03,60,21,0.5238095238095238,1.1,1.0988272921108744,0.0706285714285716,0,2
8105.T,coarse,full,1,1.5,1.0,1.0,0.01,0.01,60,24,0.2916666666666667,0.7,0.6168241877086568,-0.27163333333333317,0,2
8113.T,coarse,full,1,1.5,2.0,0.4,0.01,0.01,60,13,0.5384615384615384,1.3125,0.8741836598693856,-0.11618461538461533,0,2
8136.T,coarse,full,5,1.5,1.0,0.4,0.05,0.03,60,46,0.13043478260869565,0.225,0.2247002398081535,-0.6747130434782608,0,2
8233.T,coarse,full,5,1.2,1.0,0.8,0.01,0.03,60,15,0.5333333333333333,1.92,1.3694187507137148,0.17253333333333337,0,2
8267.T,coarse,full,1,1.5,1.5,0.4,0.01,0.03,60,65,0.23076923076923078,0.3,0.2996801705756931,-0.8084923076923074,0,2
8306.T,coarse,full,5,1.5,1.5,0.4,0.01,0.01,60,59,0.3050847457627119,0.46153846153846156,0.4385563471839411,-0.5855457627118641,0,2
8308.T,coarse,full,3,1.2,1.5,0.4,0.05,0.01,60,46,0.15217391304347827,0.17500000000000002,0.14341752774588598,-1.0899304347826086,0,2
8309.T,coarse,full,3,1.5,1.0,1.0,0.03,0.03,60,23,0.2608695652173913,0.5294117647058824,0.52870644660742,-0.34862608695652164,0,2
8316.T,coarse,full,1,1.5,1.0,0.6,0.01,0.01,60,52,0.25,0.5,0.49933386624034115,-0.3757999999999999,0,2
8331.T,coarse,full,1,1.5,1.5,0.6,0.01,0.05,60,12,0.16666666666666666,0.25,0.19978678038379533,-1.0008,0,2
8411.T,coarse,full,1,1.5,2.0,0.4,0.01,0.01,60,71,0.29577464788732394,0.3351063829787234,0.3147061175529789,-0.9655887323943659,0,2
8473.T,coarse,full,5,1.5,1.5,0.4,0.01,0.01,60,62,0.1774193548387097,0.2391304347826087,0.21545633178644596,-0.9685419354838709,0,2
8591.T,coarse,full,1,1.5,1.0,1.0,0.05,0.01,60,50,0.14,0.2625,0.24386072537318987,-0.6507999999999998,0,2
8601.T,coarse,full,5,1.5,1.0,1.0,0.01,0.01,60,18,0.3888888888888889,0.9545454545454546,0.9532737446406511,-0.028577777777777813,0,2
8604.T,coarse,full,1,1.5,1.5,0.4,0.01,0.01,60,69,0.2463768115942029,0.3269230769230769,0.326574544858127,-0.7616695652173913,0,2
8630.T,coarse,full,5,1.5,1.5,0.6,0.03,0.01,60,40,0.275,0.4074074074074074,0.37890596279685324,-0.6758,0,2
8697.T,coarse,full,1,1.5,1.5,1.0,0.01,0.01,60,26,0.46153846153846156,0.9230769230769231,0.8562290587876944,-0.11618461538461522,0,2
8725.T,coarse,full,3,1.5,2.0,0.6,0.05,0.05,60,26,0.23076923076923078,0.225,0.2247900839664135,-1.193107692307692,0,2
8729.T,coarse,full,5,1.2,1.0,0.8,0.05,0.05,60,10,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
8750.T,coarse,full,5,1.5,1.0,0.4,0.03,0.05,60,36,0.2222222222222222,0.48,0.4280004567774352,-0.44524444444444444,0,2
8766.T,coarse,full,1,1.5,2.0,0.8,0.01,0.01,60,62,0.2903225806451613,0.313953488372093,0.3065319326814729,-0.9846709677419354,0,2
8795.T,coarse,full,5,1.5,1.5,0.6,0.03,0.01,60,13,0.38461538461538464,1.25,0.6243336886993603,-0.34695384615384617,0,2
8801.T,coarse,full,3,1.2,1.5,1.0,0.05,0.05,60,10,0.3,0.3428571428571428,0.34244593359731956,-0.6907999999999999,0,2
8802.T,coarse,full,3,1.5,1.0,0.4,0.05,0.01,60,34,0.4411764705882353,1.3235294117647058,1.1826328410955447,0.10214117647058829,0,2
8830.T,coarse,full,3,1.2,2.0,0.6,0.03,0.01,60,21,0.6190476190476191,1.1142857142857143,0.9739604158336665,-0.019847619047619003,0,2
9020.T,coarse,full,3,1.5,1.0,1.0,0.01,0.01,60,20,0.3,0.8181818181818182,0.6420006851661529,-0.25079999999999986,0,2
9021.T,coarse,full,3,1.2,2.0,0.6,0.01,0.05,60,4,1.0,999.0,999.0,1.1992,0,2
9022.T,coarse,full,3,1.5,1.0,0.4,0.01,0.01,60,41,0.3902439024390244,0.96,0.9587210231814549,-0.025190243902438958,0,2
9023.T,coarse,full,1,1.2,1.5,1.0,0.01,0.03,60,4,0.5,0.7999999999999999,0.799040511727079,-0.15079999999999993,0,2
9024.T,coarse,full,5,1.5,2.0,0.6,0.05,0.01,60,22,0.22727272727272727,0.26785714285714285,0.22038243526118964,-1.2053454545454545,0,2
9101.T,coarse,full,1,1.5,1.5,0.4,0.01,0.01,60,60,0.23333333333333334,0.3181818181818182,0.3040233614536016,-0.8008,0,2
9104.T,coarse,full,1,1.5,2.0,0.4,0.01,0.01,60,59,0.23728813559322035,0.23863636363636365,0.2331156426318362,-1.1702915254237285,0,2
9107.T,coarse,full,1,1.5,1.0,1.0,0.05,0.03,60,38,0.2631578947368421,0.5555555555555556,0.535000570971794,-0.34290526315789477,0,2
9201.T,coarse,full,5,1.5,1.5,0.4,0.01,0.01,60,14,0.8571428571428571,999.0,5.993603411513857,1.0706285714285713,0,2
9202.T,coarse,full,5,1.5,2.0,0.4,0.01,0.01,60,12,0.5,2.25,0.7493002798880448,-0.2507999999999999,0,2
9227.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,14,0.0,0.0,0.0,-1.0008,0,2
9240.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,2,0.5,999.0,1.4980015987210233,0.2492000000000001,0,2
9432.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,77,0.23376623376623376,0.4909090909090909,0.45701743689793933,-0.4163844155844155,0,2
9433.T,coarse,full,5,1.5,1.5,0.4,0.01,0.01,60,72,0.2638888888888889,0.37254901960784315,0.3581083799332181,-0.7091333333333332,0,2
9434.T,coarse,full,5,1.5,1.0,1.0,0.05,0.01,60,27,0.2222222222222222,0.45,0.4280004567774352,-0.44524444444444444,0,2
9501.T,coarse,full,1,1.5,1.0,0.6,0.03,0.01,60,59,0.05084745762711865,0.08333333333333333,0.08025008564576912,-0.8736813559322033,0,2
9503.T,coarse,full,5,1.2,2.0,0.6,0.05,0.03,60,34,0.35294117647058826,0.3272727272727272,0.3269237759441679,-0.8713882352941174,0,2
9504.T,coarse,full,3,1.5,1.0,0.4,0.01,0.01,60,4,0.5,999.0,1.4980015987210233,0.2492000000000001,0,2
9509.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,50,0.14,0.25,0.24386072537318987,-0.6507999999999998,0,2
9602.T,coarse,full,3,1.5,1.0,0.4,0.01,0.01,60,9,0.2222222222222222,1.0,0.4280004567774352,-0.44524444444444444,0,2
9697.T,coarse,full,3,1.5,1.0,0.4,0.01,0.03,60,57,0.08771929824561403,0.16666666666666666,0.14403861526163686,-0.7815017543859648,0,2
9843.T,coarse,full,5,1.2,2.0,1.0,0.01,0.03,60,27,0.2222222222222222,0.19999999999999998,0.171245787399326,-1.2896888888888887,0,2
9861.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,0,0.0,0.0,0.0,0.0,0,2
9983.T,coarse,full,5,1.5,1.0,0.4,0.05,0.05,60,39,0.1794871794871795,0.3387096774193548,0.3276878497202239,-0.5520820512820511,0,2
9984.T,coarse,full,5,1.5,1.0,0.4,0.01,0.01,60,66,0.4090909090909091,1.125,1.0370780298837858,0.021927272727273017,1,2
