シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,相対ボリューム (対時間比),セクター,ボラティリティ 1日,価格 * 出来高 (売買代金) 1分,価格 * 出来高 (売買代金) 1分 - 通貨,価格 * 出来高 (売買代金) 5分,価格 * 出来高 (売買代金) 5分 - 通貨,価格 * 出来高 (売買代金) 15分,価格 * 出来高 (売買代金) 15分 - 通貨,価格 * 出来高 (売買代金) 1日,価格 * 出来高 (売買代金) 1日 - 通貨,価格変動 % 1分,価格変動 % 5分,価格変動 % 15分,価格変動 % 1日,始値からの変動 % 1分,始値からの変動 % 5分,始値からの変動 % 15分,始値からの変動 % 1日,ADR (日中平均レンジ) %,ADX (平均方向性指数) (14) 1日,ATR (アベレージ・トゥルー・レンジ) % (14) 1分,ATR (アベレージ・トゥルー・レンジ) % (14) 5分,ATR (アベレージ・トゥルー・レンジ) % (14) 15分,ATR (アベレージ・トゥルー・レンジ) % (14) 1日
9824,泉州電業,4245,JPY,-0.8177570093457943,4800,0.07944389275074479,69846153717,JPY,0.9190465739360587,流通サービス,0.9433962264150944,2547000,JPY,2547000,JPY,20376000,JPY,20376000,JPY,-0.1176470588235294,-0.1176470588235294,-0.8177570093457943,-0.8177570093457943,0,0,-0.7017543859649122,-0.7017543859649122,2.7343092714117416,20.282855317701305,0.13074180607885338,0.17746674227149067,0.2663012973036302,2.099648546904781
7846,パイロットコーポレーション,4755,JPY,-0.6684771255483601,4800,0.041731872717788214,184462789467,JPY,0.2938702369167338,製造加工,0.7789473684210526,475100,JPY,1900400,JPY,21379500,JPY,22824000,JPY,0.021052631578947368,0.021052631578947368,-0.7520367662419052,-0.6684771255483601,0,-0.1471206389239176,-0.7520367662419052,-0.6684771255483601,1.4916629112212736,33.41227754801831,0.09553283335894998,0.1598046649362561,0.3098199651756132,1.7165629364659132
4549,栄研化学,2434,JPY,-0.653061224489796,4800,0.06602475928473177,78313287735,JPY,0.6380809248259847,ヘルステクノロジー,1.069078947368421,486800,JPY,486800,JPY,11683200,JPY,11683200,JPY,0.04110152075626798,0.04110152075626798,-0.653061224489796,-0.653061224489796,0.04110152075626798,0.04110152075626798,-0.4498977505112475,-0.4498977505112475,1.575889188871925,20.49838664874524,0.13708976966675993,0.17540626695248301,0.2876633237826971,1.720790313874548
3494,マリオン,488,JPY,0.6185567010309279,4800,0.06191950464396285,3867554882,JPY,0.30822018569127485,金融,1.639344262295082,48800,JPY,146400,JPY,2342400,JPY,2342400,JPY,-0.6109979633401221,0,0.6185567010309279,0.6185567010309279,0,-0.6109979633401221,-1.0141987829614605,-1.0141987829614605,5.0351288056205705,40.842243188399216,0.29916720518518936,0.3093915936054571,0.3493126835925942,4.9426681502207614
9413,テレビ東京ホールディングス,4830,JPY,1.1518324607329842,4800,0.08709853021230267,130728821898,JPY,0.8738444590360287,消費者サービス,1.2526096033402923,966000,JPY,2415000,JPY,23184000,JPY,23184000,JPY,-0.1034126163391934,0.10362694300518134,1.1518324607329842,1.1518324607329842,0,0,0.5202913631633715,0.5202913631633715,1.9299023957409158,51.099979533116944,0.15524865419697878,0.1880432349210688,0.32876793446811137,1.9842445479976039
2753,あみやき亭,1569,JPY,0.25559105431309903,4800,0.1890508074044902,32154417620,JPY,1.6367986714105183,消費者サービス,0.5769230769230769,156900,JPY,1098300,JPY,7531200,JPY,7531200,JPY,0.44814340588988477,0.576923076923077,0.25559105431309903,0.25559105431309903,0,0.44814340588988477,0.19157088122605362,0.19157088122605362,1.0152053173084892,21.22107069378092,0.13994636760068335,0.18397825143599814,0.21246264482902913,1.0648887870425865
4482,ウィルズ,727,JPY,-0.2743484224965706,4800,0.3382663847780127,15348398603,JPY,1.3675213675213675,テクノロジーサービス,0.8253094910591472,799700,JPY,799700,JPY,3489600,JPY,3489600,JPY,-0.8185538881309686,-0.8185538881309686,-0.2743484224965706,-0.2743484224965706,-0.6830601092896175,-0.6830601092896175,-0.8185538881309686,-0.8185538881309686,1.9060719198270824,30.035893524994684,0.28470984944421834,0.3211550177891036,0.3430443855513241,1.8490222757046364
6928,エノモト,1691,JPY,-0.7046388725778039,4800,0.12339331619537275,11461907076,JPY,0.9463219881594089,電子テクノロジー,1.3601419278533413,169100,JPY,169100,JPY,8116800,JPY,8116800,JPY,-0.1770956316410862,-0.1770956316410862,-0.7046388725778039,-0.7046388725778039,0,0,-1.3418903150525088,-1.3418903150525088,1.9599560699501541,49.579735220400536,0.15340874809268645,0.18106940931042304,0.27420812138449224,1.890571304513608
9075,福山通運,3745,JPY,0.1336898395721925,4800,0.06748207507380852,151391902618,JPY,0.8743402149675177,交通・輸送,0.5347593582887701,1875000,JPY,4875000,JPY,17625000,JPY,17976000,JPY,-0.13315579227696406,0,0.267379679144385,0.1336898395721925,0,-0.13315579227696406,0.267379679144385,0.1336898395721925,1.344650009536532,41.450462477886376,0.08610127819623149,0.10352344108562574,0.1917742335179074,1.3781394773808844
9827,リリカラ,647,JPY,-0.30816640986132515,4800,0.09273570324574962,7979447003,JPY,1.3744738557032676,製造加工,0.6191950464396285,323500,JPY,323500,JPY,3105600,JPY,3105600,JPY,0.15479876160990713,0.15479876160990713,-0.30816640986132515,-0.30816640986132515,0.15479876160990713,0.15479876160990713,-0.46153846153846156,-0.46153846153846156,1.1812762199160913,22.68751421981948,0.11847795302063927,0.1529728564749604,0.21401207405546824,1.162341732617286
6651,日東工業,3635,JPY,-0.410958904109589,4800,0.06255701811546983,138450098419,JPY,0.456223181693837,製造加工,1.10803324099723,363500,JPY,2181000,JPY,17448000,JPY,17448000,JPY,0.13774104683195593,0.27586206896551724,-0.410958904109589,-0.410958904109589,0,0.13774104683195593,-0.410958904109589,-0.410958904109589,1.287089801532716,43.781768844494586,0.12959928619259978,0.20428036393164264,0.23978296785012884,1.3671899391452722
4488,Ｇ−ＡＩＩＮＳＩＤＥ,3265,JPY,-0.7598784194528876,4800,0.2077022933794894,12811789644,JPY,1.3859499077857265,テクノロジーサービス,1.3782542113323124,326500,JPY,653000,JPY,15672000,JPY,15672000,JPY,0,-0.1529051987767584,-0.7598784194528876,-0.7598784194528876,0,0,-0.7598784194528876,-0.7598784194528876,2.1330124699190467,22.346573286066445,0.2950164853848188,0.3886945650494306,0.5163316659059012,2.8358659126261583
4486,ユナイトアンドグロウ,758,JPY,2.4324324324324325,4700,0.34457478005865105,5884756746,JPY,2.0519928416011424,商業サービス,2.4096385542168677,75800,JPY,75800,JPY,3562600,JPY,3562600,JPY,0,0,2.4324324324324325,2.4324324324324325,0,0,1.4725568942436411,1.4725568942436411,2.7610252544289353,27.809924460201866,0.3506961176033158,0.4454260448418226,0.6063596217938938,2.7568027099332353
4828,ビジネスエンジニアリング,6280,JPY,0.48,4700,0.2477596204533474,74902856350,JPY,1.7262914962113658,テクノロジーサービス,1.4492753623188406,1256000,JPY,1256000,JPY,29516000,JPY,29516000,JPY,0.1594896331738437,0.1594896331738437,0.48,0.48,0,0,0,0,1.944949954504134,31.535490631369782,0.2953057171112838,0.3632717007359579,0.44396883694293376,2.1291922520676727
3839,ＯＤＫソリューションズ,639,JPY,0.4716981132075472,4700,1.236842105263158,5213475494,JPY,4.15929203539823,テクノロジーサービス,0.4694835680751174,3003300,JPY,3003300,JPY,3003300,JPY,3003300,JPY,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.4716981132075472,0,0,0,0,0.9389671361502882,37.9642708179017,0.1507944754002482,0.15396842914187978,0.17995442143080845,0.950670010995273
4783,ＮＣＤ,2893,JPY,-1.2964858410098943,4700,0.1164230864503344,23656299751,JPY,0.8266202373686327,商業サービス,1.5235457063711912,289300,JPY,2314400,JPY,13597100,JPY,13597100,JPY,-0.2413793103448276,-0.1725327812284334,-1.2964858410098943,-1.2964858410098943,0,0.034578146611341634,-1.2964858410098943,-1.2964858410098943,1.671522393955863,31.500571656581837,0.2248546277785237,0.30535849848306357,0.46184656040626226,1.9388976963745759
8912,エリアクエスト,158,JPY,0.6369426751592357,4700,0.4514889529298751,2338640543,JPY,2.303921568627451,金融,0.6329113924050633,31600,JPY,31600,JPY,742600,JPY,742600,JPY,0,0,0.6369426751592357,0.6369426751592357,0,0,0,0,1.175406871609082,12.430794081029813,0.3026290228257636,0.32772665538953194,0.3801151350063853,1.2014021363514416
7244,市光工業,457,JPY,-0.21834061135371177,4700,0.058392346875388246,44084624512,JPY,0.5570249792571405,製造加工,1.1037527593818985,45700,JPY,45700,JPY,2147900,JPY,2147900,JPY,0.21929824561403508,0.21929824561403508,-0.21834061135371177,-0.21834061135371177,0,0,0,0,1.95373554235699,47.88170051675845,0.19179499748617207,0.24697920187051076,0.35920238768961765,2.0592980813962916
3763,プロシップ,3090,JPY,-1.5923566878980893,4700,0.1574539363484087,39047527351,JPY,1.054983842436113,テクノロジーサービス,1.6181229773462784,309000,JPY,618000,JPY,14523000,JPY,14523000,JPY,-0.16155088852988692,-0.3225806451612903,-1.5923566878980893,-1.5923566878980893,0,-0.16155088852988692,-0.8025682182985553,-0.8025682182985553,3.2269995376791365,14.220838384974934,0.2758963954083649,0.320881410000291,0.48164541719276854,3.512010361665889
1418,インターライフホールディングス,426,JPY,-0.46728971962616817,4700,0.05712896560106965,7036597786,JPY,0.2999361837906828,工業サービス,0.704225352112676,596400,JPY,596400,JPY,2002200,JPY,2002200,JPY,-0.234192037470726,-0.234192037470726,-0.46728971962616817,-0.46728971962616817,-0.234192037470726,-0.234192037470726,-0.6993006993006993,-0.6993006993006993,2.548625083836359,17.966377973083606,0.15011050051420188,0.17523066426232425,0.27549565440784995,2.470282549668642
5998,アドバネクス,1725,JPY,-1.202749140893471,4700,0.0928303377444203,7173724076,JPY,0.7519372663751578,製造加工,1.985981308411215,172500,JPY,1035000,JPY,8107500,JPY,8107500,JPY,-0.1736111111111111,-0.057937427578215524,-1.202749140893471,-1.202749140893471,0,-0.1736111111111111,-0.8050603795284648,-0.8050603795284648,5.879917184265017,60.710163217052084,0.3872809707128607,0.4753157440714198,0.9905289227888662,5.847057045647728
7049,Ｇ−識学,852,JPY,-0.3508771929824561,4600,0.21967526265520534,7193965545,JPY,1.2637362637362637,テクノロジーサービス,0.4694835680751174,85200,JPY,85200,JPY,3919200,JPY,3919200,JPY,0,0,-0.3508771929824561,-0.3508771929824561,0,0,-0.3508771929824561,-0.3508771929824561,1.584507042253281,19.058660655862365,0.13112995113226764,0.15509894770153826,0.26088201720180015,1.8682927828395972
208A,構造計画研究所ホールディングス,3435,JPY,-0.7225433526011561,4600,0.2725118483412322,37529868088,JPY,1.6134111159092124,工業サービス,1.0189228529839884,1717500,JPY,2061000,JPY,15801000,JPY,15801000,JPY,-0.14534883720930233,-0.29027576197387517,-0.7225433526011561,-0.7225433526011561,-0.14534883720930233,-0.14534883720930233,-0.7225433526011561,-0.7225433526011561,3.056768558951965,61.16783138388996,0.17777153905533594,0.23527700558302325,0.3606048555898389,2.829169030458731
3580,小松精練,858,JPY,0.11668611435239205,4600,0.06278149310768391,36125068588,JPY,0.4268904823356369,素材産業,0.585480093676815,85800,JPY,85800,JPY,3946800,JPY,3946800,JPY,0,0,0.11668611435239205,0.11668611435239205,0,0,-0.11641443538998836,-0.11641443538998836,1.973026973026975,58.65580884777516,0.13062486625791472,0.13841750487798093,0.225391501309816,1.627143508396179
9621,建設技術研究所,2972,JPY,-0.335345405767941,4600,0.1414079311404857,84387298851,JPY,0.7751341459510194,工業サービス,0.9137055837563451,891600,JPY,891600,JPY,13671200,JPY,13671200,JPY,0.2699055330634278,0.2699055330634278,-0.335345405767941,-0.335345405767941,0.03365870077415012,0.03365870077415012,-0.10084033613445378,-0.10084033613445378,1.5670063449336773,14.314725985621063,0.16989337209217772,0.2165453719710248,0.2929445753712947,1.734457840808446
9856,ケーユーホールディングス,1188,JPY,-0.5025125628140703,4600,0.144745122718691,38004500668,JPY,1.3289555611127726,小売業,0.5897219882055602,118800,JPY,118800,JPY,5464800,JPY,5464800,JPY,0.08424599831508003,0.08424599831508003,-0.5025125628140703,-0.5025125628140703,0,0,-0.2518891687657431,-0.2518891687657431,1.1904761904761878,17.91939345180037,0.09228083109776279,0.11635177055670795,0.19828235620494455,1.213206605469355
2354,安川情報システム,731,JPY,-0.9485094850948509,4600,0.06279863481228669,13524547337,JPY,0.347456320743476,テクノロジーサービス,0.957592339261286,73100,JPY,73100,JPY,3362600,JPY,3362600,JPY,-0.2728512960436562,-0.2728512960436562,-0.9485094850948509,-0.9485094850948509,0,0,-0.9485094850948509,-0.9485094850948509,1.8076998241156863,23.774063985683732,0.17226996148788365,0.25290590814835295,0.4229020238363528,1.8421017489622806
7185,ヒロセ通商,4090,JPY,0,4600,0.4178019981834696,27144376664,JPY,1.2994350282485876,金融,0,409000,JPY,409000,JPY,18814000,JPY,18814000,JPY,0,0,0,0,0,0,0,0,0.3318197694725892,17.889554795365996,0.039460944147853276,0.05456868933767513,0.07774342725055607,0.49120029165369056
5965,フジマック,1095,JPY,-0.3639672429481347,4600,0.22265246853823814,14403753867,JPY,2.119815668202765,製造加工,0.365296803652968,5037000,JPY,5037000,JPY,5037000,JPY,5037000,JPY,-0.3639672429481347,-0.3639672429481347,-0.3639672429481347,-0.3639672429481347,-0.18231540565177756,-0.18231540565177756,-0.18231540565177756,-0.18231540565177756,2.1852576647097317,36.42679095861831,0.20003615055854845,0.2413027675691424,0.3257327566337013,2.0215085572285254
7883,サンメッセ,350,JPY,0,4600,0.3511450381679389,5423910856,JPY,1.8593255571398297,商業サービス,0,35000,JPY,35000,JPY,1610000,JPY,1610000,JPY,0,0,0,0,0,0,0,0,0.5918367346938892,20.47854740703781,0.07006131871804307,0.07355194143836705,0.11173616589552945,0.723244060011634
228A,オプロ,2430,JPY,6.159895150720838,4600,0.18593371059013744,5332340014,JPY,1.279974094808349,テクノロジーサービス,6.851063829787234,243000,JPY,3159000,JPY,11178000,JPY,11178000,JPY,0.6628003314001657,-0.6947282386595832,6.159895150720838,6.159895150720838,0,-0.6947282386595832,1.7161992465466722,1.7161992465466722,6.263962375073488,64.86855053762972,0.8295200239137163,1.167748457699887,1.6977722690246986,5.453428197711824
9471,文溪堂,1163,JPY,-0.34275921165381323,4600,6.764705882352941,7317519258,JPY,7.419354838709677,消費者サービス,1.3757523645743766,116300,JPY,116300,JPY,116300,JPY,5349800,JPY,-0.2572898799313894,-0.2572898799313894,-0.2572898799313894,-0.34275921165381323,0,0,0,-0.34275921165381323,0.23952831347499748,13.71279880433728,0.23121126840376224,0.2538663964058212,0.2200509943171575,0.5365585676037571
9928,ミロク情報サービス,1930,JPY,0.41623309053069724,4600,0.14366021236727045,53301714844,JPY,1.0496499485876893,テクノロジーサービス,1.4106583072100314,193000,JPY,1351000,JPY,8878000,JPY,8878000,JPY,0.5208333333333333,0.8359456635318705,0.41623309053069724,0.41623309053069724,0,0.6256517205422315,-0.5667181865018033,-0.5667181865018033,1.7875647668393784,17.28709427265764,0.23736479506061167,0.2961913430604863,0.41905954747555874,1.8574331910728274
4438,ＷＥＬＢＹ,325,JPY,-0.9146341463414633,4600,1.1855670103092784,2714380989,JPY,6.764705882352941,テクノロジーサービス,1.2345679012345678,97500,JPY,97500,JPY,1495000,JPY,1495000,JPY,0.30864197530864196,0.30864197530864196,-0.9146341463414633,-0.9146341463414633,0.30864197530864196,0.30864197530864196,0.30864197530864196,0.30864197530864196,2.5934065934065984,14.90063506083778,0.6115194836457859,0.6285294817844869,0.730758587005792,2.5154262317774645
8360,山梨中央銀行,3100,JPY,0,4600,0.059423847048184986,99124931335,JPY,0.3961918783105259,金融,0.967741935483871,310000,JPY,620000,JPY,14260000,JPY,14260000,JPY,0,-0.1610305958132045,0,0,0,0,-0.1610305958132045,-0.1610305958132045,2.1313364055299644,30.184883413955237,0.1290625873245626,0.2040824447118824,0.37436058227339725,2.3053407453430035
4057,インターファクトリー,470,JPY,0.4273504273504274,4600,1.7424242424242424,1939078999,JPY,1.7424242424242424,テクノロジーサービス,1.2903225806451613,47000,JPY,47000,JPY,47000,JPY,2162000,JPY,1.0752688172043012,1.0752688172043012,1.0752688172043012,0.4273504273504274,0,0,0,0.8583690987124464,2.1732522796352605,15.728442560121735,0.5985091896798472,0.6335476419913694,0.7835555292328416,2.188193001216579
2344,平安レイサービス,1005,JPY,-0.19860973187686196,4600,0.23553507424475167,12392942686,JPY,2.7462111821142314,消費者サービス,0.9018036072144289,100500,JPY,100500,JPY,4623000,JPY,4623000,JPY,0,0,-0.19860973187686196,-0.19860973187686196,0,0,0.099601593625498,0.099601593625498,2.2885572139303596,17.2875343101552,0.19499938541608508,0.24690858214282205,0.29526040448104596,2.3459486729858536
4075,ブレインズテクノロジー,899,JPY,0,4600,0.0992020703040759,5345094429,JPY,0.559090018064212,テクノロジーサービス,0.8898776418242491,89900,JPY,89900,JPY,4135400,JPY,4135400,JPY,0,0,0,0,0,0,-0.8820286659316428,-0.8820286659316428,4.131574765612582,38.37319144425268,0.2382396971607648,0.3354721281792088,0.6586011923094236,4.402306062393143
276A,ククレブ・アドバイザーズ,7100,JPY,-0.42075736325385693,4600,0.08466777102889748,30486782012,JPY,0.5797878956899565,テクノロジーサービス,2.1337126600284493,1420000,JPY,2130000,JPY,32660000,JPY,32660000,JPY,0.2824858757062147,0.995732574679943,-0.42075736325385693,-0.42075736325385693,0.14104372355430184,0.2824858757062147,-1.1142061281337048,-1.1142061281337048,4.1649899396378345,21.375801096510276,0.2570319906291681,0.4483960110299652,0.6443717596210657,4.721250938108577
7698,アイスコ,2080,JPY,1.7114914425427872,4600,0.46938775510204084,7999835101,JPY,2.676645667217648,流通サービス,2.668607472100922,208000,JPY,208000,JPY,9568000,JPY,9568000,JPY,0,0,1.7114914425427872,1.7114914425427872,0,0,-0.9523809523809524,-0.9523809523809524,1.0233516483516452,41.13233002689892,0.32110780554629637,0.4182588676682343,0.6416668183305343,1.2328740937954907
7061,Ｇ−日本ホスピス,1316,JPY,0.3048780487804878,4600,0.17397881996974282,11057383942,JPY,1.272187722102773,ヘルスサービス,1.152073732718894,263200,JPY,263200,JPY,6053600,JPY,6053600,JPY,0.2284843869002285,0.2284843869002285,0.3048780487804878,0.3048780487804878,-0.07593014426727411,-0.07593014426727411,1.0752688172043012,1.0752688172043012,1.981111593573607,42.30374102878164,0.24030680338878746,0.23746533712358342,0.3775756595521554,2.2949635306080007
9788,ナック,557,JPY,-0.17921146953405018,4600,0.215962441314554,24969591087,JPY,1.383748598014498,商業サービス,0.5385996409335727,55700,JPY,55700,JPY,2562200,JPY,2562200,JPY,0,0,-0.17921146953405018,-0.17921146953405018,0,0,-0.5357142857142857,-0.5357142857142857,0.5514234419081786,19.8424590258557,0.08155236486129318,0.08582490639053662,0.15178986560189542,0.6067602188393534
4287,ジャストプランニング,526,JPY,1.348747591522158,4500,0.033474670832403484,6462791253,JPY,0.10741272436673206,商業サービス,1.3461538461538463,52600,JPY,52600,JPY,2367000,JPY,2367000,JPY,0,0,1.348747591522158,1.348747591522158,0,0,0.5736137667304015,0.5736137667304015,4.168929929386498,44.266169821499105,0.4305931328712687,0.516261341000223,0.8435787735393774,4.10787080602421
3276,ＪＰＭＣ,1310,JPY,0.38314176245210724,4500,0.15120967741935484,21360100651,JPY,1.1598906945357603,金融,0.45977011494252873,131000,JPY,131000,JPY,5895000,JPY,5895000,JPY,0.1529051987767584,0.1529051987767584,0.38314176245210724,0.38314176245210724,0,0,-0.07627765064836003,-0.07627765064836003,1.4176663031624765,36.266387376767426,0.13083885282241348,0.15589334953700856,0.21301291425133112,1.417291306522774
6994,指月電機製作所,536,JPY,0,4500,0.02802865151043289,17686118896,JPY,0.22282438038250724,電子テクノロジー,0.7490636704119851,643200,JPY,643200,JPY,2412000,JPY,2412000,JPY,0,0,0,0,0,0,0.1869158878504673,0.1869158878504673,3.4514925373134435,37.257738188329,0.19424169513195993,0.2847270874763974,0.45990806814768714,3.201737082389442
4109,ステラ　ケミファ,4275,JPY,-1.611047180667434,4500,0.24576734025122884,54631938982,JPY,1.7951954824264724,素材産業,1.9953051643192488,427500,JPY,427500,JPY,19237500,JPY,19237500,JPY,-0.11682242990654204,-0.11682242990654204,-1.611047180667434,-1.611047180667434,0,0,-1.611047180667434,-1.611047180667434,1.345029239766082,16.95573693932319,0.2105301762601819,0.2915636322973933,0.3878308593502699,1.4481978856738638
7953,菊水化学工業,407,JPY,0,4500,0.4433497536945813,5091207565,JPY,3.125,素材産業,0.4914004914004914,244200,JPY,325600,JPY,1831500,JPY,1831500,JPY,-0.4889975550122249,0,0,0,-0.24509803921568626,-0.4889975550122249,-0.4889975550122249,-0.4889975550122249,1.1056511056511056,26.716514739102813,0.29637975382610626,0.33641411015896416,0.3293879786678345,1.0641043389607827
8283,ＰＡＬＴＡＣ,4713,JPY,-0.16945562380851514,4500,0.06524575902566333,289365906387,JPY,0.7806489650498157,流通サービス,0.6815761448349308,6598200,JPY,6598200,JPY,21208500,JPY,21208500,JPY,0.12746972594008923,0.12746972594008923,-0.16945562380851514,-0.16945562380851514,0.08494372478233171,0.08494372478233171,-0.21172983273343213,-0.21172983273343213,1.3033857718770077,33.85754670292786,0.11274686670966448,0.15915658374908404,0.27533164997774723,1.4271213860489655
3648,ＡＧＳ,1271,JPY,-1.0894941634241244,4500,0.1968503937007874,22036519136,JPY,2.210945079993194,テクノロジーサービス,1.3406940063091484,127100,JPY,127100,JPY,5719500,JPY,5719500,JPY,-0.07861635220125787,-0.07861635220125787,-1.0894941634241244,-1.0894941634241244,0,0,-0.6254886630179828,-0.6254886630179828,2.4165449027762036,23.765201482304928,0.21850824161635637,0.3086842182000321,0.46109540886872974,2.7237194961985334
2173,博展,690,JPY,0.29069767441860467,4500,0.16465422612513722,11067261475,JPY,0.9802860220948337,商業サービス,1.6176470588235294,483000,JPY,483000,JPY,3105000,JPY,3105000,JPY,0.8771929824561403,0.8771929824561403,0.29069767441860467,0.29069767441860467,0.8771929824561403,0.8771929824561403,0,0,1.915113871635571,46.19305822954395,0.28747480229344863,0.3653522435451107,0.4005338958821717,2.248079851411194
2698,キャンドゥ,3590,JPY,-0.9655172413793104,4500,0.28790786948176583,57869364262,JPY,2.167945827862125,小売業,0.9749303621169917,359000,JPY,359000,JPY,16155000,JPY,16155000,JPY,0,0,-0.9655172413793104,-0.9655172413793104,0,0,-0.554016620498615,-0.554016620498615,1.1937922801432623,26.801934732962863,0.12797196860367008,0.16247919024099022,0.23500071431828062,1.422226630425328
7850,総合商研,848,JPY,0,4500,0.5454545454545454,2543519218,JPY,4.128440366972477,商業サービス,0.589622641509434,1865600,JPY,1950400,JPY,3816000,JPY,3816000,JPY,-0.2352941176470588,-0.5861664712778429,0,0,0,-0.2352941176470588,-0.5861664712778429,-0.5861664712778429,2.223719676549869,21.522649324734928,0.30580233630147513,0.3403785863801235,0.33926890584995867,1.913916323740725
7608,エスケイジャパン,1169,JPY,0.08561643835616438,4500,0.0782608695652174,9594188965,JPY,0.5244755244755245,流通サービス,0.7718696397941681,116900,JPY,1753500,JPY,5260500,JPY,5260500,JPY,0.2572898799313894,-0.08547008547008547,0.08561643835616438,0.08561643835616438,0,-0.08547008547008547,-0.42589437819420783,-0.42589437819420783,2.70072100696563,16.19595761097732,0.16427815211463115,0.2558143605631945,0.4409763994456093,2.608085963052873
4444,インフォネット,1110,JPY,1.36986301369863,4500,0.7731958762886598,2241074106,JPY,8.537722186314602,テクノロジーサービス,2.7027027027027026,444000,JPY,444000,JPY,4995000,JPY,4995000,JPY,-0.09000900090009001,-0.09000900090009001,1.36986301369863,1.36986301369863,0,0,-1.3333333333333335,-1.3333333333333335,1.7824967824967766,20.871540443035556,0.4435780562377682,0.5568156687510586,0.577846723020049,2.0253965165427137
8537,大光銀行,1718,JPY,-0.34802784222737815,4400,0.131225767968983,16283524742,JPY,0.9264712329255037,金融,0.5247813411078717,859000,JPY,859000,JPY,7559200,JPY,7559200,JPY,-0.11627906976744186,-0.11627906976744186,-0.34802784222737815,-0.34802784222737815,0.1749271137026239,0.1749271137026239,-0.34802784222737815,-0.34802784222737815,1.7462165308498252,27.808466872456588,0.11394939334291,0.1284541561700617,0.22634973415675222,1.90400187228354
4553,東和薬品,2962,JPY,-0.30292830696735107,4400,0.031047135196161445,146216348770,JPY,0.38214751338697484,ヘルステクノロジー,0.43889264010803514,1184800,JPY,2665800,JPY,13032800,JPY,13032800,JPY,-0.1011804384485666,-0.20215633423180593,-0.30292830696735107,-0.30292830696735107,-0.06747638326585695,-0.23576961940047153,-0.26936026936026936,-0.26936026936026936,1.6060576830327262,12.052063317771356,0.06123815521478061,0.11481832840516489,0.2379977415372575,1.9548484189024447
6337,テセック,2019,JPY,0.049554013875123884,4400,0.18363939899833054,11398222594,JPY,2.085308056872038,電子テクノロジー,1.2537612838515546,605700,JPY,1009500,JPY,8883600,JPY,8883600,JPY,0.44776119402985076,0.5478087649402391,0.049554013875123884,0.049554013875123884,0.29806259314456035,0.5478087649402391,0.44776119402985076,0.44776119402985076,2.74180994834784,56.02828274606332,0.3392207395809691,0.4112272625343882,0.516327228441271,2.304886707758226
3937,株式会社ＵＢＩＣＯＭホールディングス,1115,JPY,-0.9769094138543518,4400,0.10771113831089352,13793255165,JPY,1.2243612266318602,テクノロジーサービス,1.0771992818671454,111500,JPY,111500,JPY,4906000,JPY,4906000,JPY,0,0,-0.9769094138543518,-0.9769094138543518,0,0,-0.7123775601068566,-0.7123775601068566,1.268417680973732,37.07170323677662,0.11860520218072018,0.16653480375724522,0.2754517396568809,1.5307989663187542
6718,アイホン,2881,JPY,0,4400,0.1116751269035533,45405417891,JPY,1.1682296753702137,電子テクノロジー,0.8677542519958348,576200,JPY,864300,JPY,12676400,JPY,12676400,JPY,-0.1386481802426343,-0.17325017325017325,0,0,0,-0.1386481802426343,-0.8261617900172116,-0.8261617900172116,1.1107254425546684,14.524584017039444,0.11464334813276031,0.1443239968102161,0.2277059387078701,1.165275128011713
7595,アルゴグラフィックス,4935,JPY,0.40691759918616477,4400,0.06601650412603151,84275655050,JPY,0.4635210171016395,テクノロジーサービス,0.508646998982706,2467500,JPY,2961000,JPY,21714000,JPY,21714000,JPY,-0.10121457489878542,-0.10121457489878542,0.40691759918616477,0.40691759918616477,-0.10121457489878542,-0.10121457489878542,0.20304568527918782,0.20304568527918782,1.6427847734838592,25.60959640364919,0.13243876138998617,0.14545701388495974,0.2881631916093834,1.8220794040858523
7135,ジャパンクラフトホールディングス,226,JPY,0.4444444444444444,4400,0.10326214503637644,8401682854.000001,JPY,0.47619047619047616,小売業,0.8928571428571429,45200,JPY,994400,JPY,994400,JPY,994400,JPY,0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0,0.8928571428571428,0.8928571428571428,0.8928571428571428,2.0543615676359024,12.027505932477393,0.29064328667779094,0.3381210854599996,0.3527516808809353,2.3628378689041973
3678,メディアドゥ,1913,JPY,-0.7780082987551867,4400,0.11634056054997356,29310144859,JPY,0.9298299681925831,消費者サービス,0.9424083769633508,191300,JPY,573900,JPY,8417200,JPY,8417200,JPY,0.15706806282722513,0.10465724751439037,-0.7780082987551867,-0.7780082987551867,0,0.15706806282722513,-0.3645833333333333,-0.3645833333333333,1.732506907624534,34.298216652138784,0.14520707345627623,0.21299212206521778,0.27022423237402965,1.941044703230262
3075,銚子丸,1581,JPY,0,4400,0.49272116461366183,21658140676,JPY,3.4375,消費者サービス,0.38071065989847713,474300,JPY,790500,JPY,6956400,JPY,6956400,JPY,0,0.31725888324873097,0,0,0.06329113924050633,-0.06321112515802782,0.2536461636017755,0.2536461636017755,0.8764796241075514,20.39904902373055,0.17854938497838801,0.215226257116489,0.24449137387380074,0.9463097101784798
