winrate,pf,trades,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,PF_eff
0.0,0.0,0,6301.T,5,1.2,2.5,1.0,0.02,0.02,0.0
0.0,0.0,0,6315.T,1,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6323.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6324.T,5,1.2,2.5,0.8,0.02,0.05,0.0
0.0,0.0,0,6326.T,5,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,6330.T,5,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,6361.T,2,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,6367.T,5,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,6460.T,5,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,6471.T,3,1.2,2.5,1.0,0.05,0.05,0.0
0.0,0.0,0,6472.T,3,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,6479.T,3,1.2,2.5,0.8,0.05,0.05,0.0
0.0,0.0,0,6501.T,5,1.2,2.5,0.8,0.05,0.05,0.0
0.0,0.0,0,6503.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6506.T,5,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,6525.T,5,1.2,2.5,0.8,0.02,0.02,0.0
0.0,0.0,0,6526.T,2,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,6532.T,5,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,6590.T,3,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,6594.T,3,1.2,2.5,1.0,0.05,0.02,0.0
0.0,0.0,0,6701.T,3,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6702.T,5,1.2,2.5,1.0,0.05,0.05,0.0
0.0,0.0,0,6723.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6752.T,3,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,6753.T,5,1.2,2.5,1.0,0.02,0.05,0.0
0.0,0.0,0,6754.T,1,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,6758.T,2,1.2,2.5,0.8,0.02,0.05,0.0
0.0,0.0,0,6762.T,5,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,6814.T,1,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,6857.T,3,1.2,2.0,0.6,0.05,0.05,0.0
0.0,0.0,0,6861.T,2,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,6869.T,1,1.2,2.5,1.0,0.05,0.05,0.0
0.0,0.0,0,6871.T,1,1.2,2.5,0.8,0.05,0.02,0.0
0.0,0.0,0,6902.T,2,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,6920.T,2,1.2,2.5,1.0,0.05,0.02,0.0
0.0,0.0,0,6954.T,5,1.2,2.5,1.0,0.05,0.05,0.0
0.0,0.0,0,6963.T,5,1.2,2.5,1.0,0.05,0.05,0.0
0.0,0.0,0,6965.T,3,1.2,2.0,0.6,0.02,0.02,0.0
0.0,0.0,0,6971.T,5,1.2,2.5,0.8,0.02,0.05,0.0
0.0,0.0,0,6976.T,5,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,6981.T,3,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6988.T,3,1.2,2.5,1.0,0.02,0.05,0.0
0.0,0.0,0,7003.T,1,1.2,2.5,1.0,0.02,0.02,0.0
0.0,0.0,0,7011.T,5,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,7012.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,7013.T,2,1.2,2.0,0.6,0.02,0.05,0.0
0.0,0.0,0,7167.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,7182.T,3,1.2,2.0,0.6,0.02,0.02,0.0
0.0,0.0,0,7186.T,1,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,7201.T,3,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,7202.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,7203.T,5,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,7205.T,3,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,7211.T,3,1.2,2.5,0.8,0.05,0.02,0.0
0.0,0.0,0,7259.T,5,1.2,2.0,0.6,0.05,0.05,0.0
0.0,0.0,0,7261.T,5,1.2,1.5,0.6,0.05,0.02,0.0
0.0,0.0,0,7267.T,3,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,7269.T,5,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,7270.T,2,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,7272.T,1,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,7276.T,5,1.2,2.0,0.6,0.05,0.02,0.0
0.0,0.0,0,7453.T,5,1.2,2.5,1.0,0.05,0.05,0.0
0.0,0.0,0,7532.T,5,1.2,2.5,1.0,0.05,0.02,0.0
0.0,0.0,0,7599.T,1,1.2,2.5,0.8,0.05,0.05,0.0
0.0,0.0,0,7711.T,1,1.2,1.5,0.6,0.05,0.02,0.0
0.0,0.0,0,7730.T,1,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,7731.T,3,1.2,2.5,1.0,0.02,0.02,0.0
0.0,0.0,0,7733.T,1,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,7735.T,2,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,7741.T,3,1.2,2.0,0.8,0.02,0.02,0.0
0.0,0.0,0,7751.T,2,1.2,2.5,1.0,0.02,0.02,0.0
0.0,0.0,0,7762.T,1,1.2,2.5,0.8,0.02,0.05,0.0
0.0,0.0,0,7776.T,1,1.2,2.5,1.0,0.05,0.02,0.0
0.0,0.0,0,7794.T,1,1.2,2.5,1.0,0.05,0.05,0.0
