code,mode,signal_mode,session,ATR_n,TPk,SLk,J_th,forward_pf_eff,forward_exp_bp,ts,date,side,pnl_bp,bars,gap_bp,gap_bucket,market_ret_5m,market_bias,vol_spike,repeat_index,j_abs,j_range,sector_code,batch_folder,batch_kind,run_path,ts_exit,win
5801.T,refine,j-cross,AM15,3,1.5,2.0,1.2,0.4431972081706131,-25.68636617884933,2025-10-15 00:55:00+00:00,2025-10-15,SELL,-58.40385035915304,24,32.71660649819495,<80bp,-7.212140005792289,neutral,0.8354430379746836,6,1.9010335544702848,3.913400059965692,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-10-15 01:19:00+00:00,False
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-09-24 00:25:00+00:00,2025-09-24,SELL,49.46745680772885,12,-24.376523532720796,<80bp,0.0,neutral,1.6288923191568638,1,2.550562045410261,2.550562045410261,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-09-24 00:37:00+00:00,True
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-09-24 00:35:00+00:00,2025-09-24,SELL,37.50798407853395,2,-24.376523532720796,<80bp,0.0,neutral,0.8128667680938926,2,1.7829537460409983,4.019537508306096,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-09-24 00:37:00+00:00,True
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-09-24 01:00:00+00:00,2025-09-24,BUY,21.026620194187625,5,-24.376523532720796,<80bp,0.0,neutral,1.7303267372296365,1,2.038058455879553,4.019537508306096,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-09-24 01:05:00+00:00,True
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-09-25 00:40:00+00:00,2025-09-25,SELL,-67.51168383799958,114,-64.14956011730206,<80bp,0.0,neutral,0.8921671935370565,1,2.039848394835758,18.051601962103323,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-09-25 02:34:00+00:00,False
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-09-25 00:51:00+00:00,2025-09-25,SELL,-58.68733828737051,55,-64.14956011730206,<80bp,0.0,neutral,1.0906958561376074,2,1.8219445055588848,18.051601962103323,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-09-25 01:46:00+00:00,False
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-09-25 00:54:00+00:00,2025-09-25,SELL,-53.56030202291444,52,-64.14956011730206,<80bp,0.0,neutral,0.4127682993946064,3,2.1359728781906275,18.051601962103323,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-09-25 01:46:00+00:00,False
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-10-01 00:18:00+00:00,2025-10-01,BUY,42.35299803305406,15,-36.018957345971565,<80bp,0.0,neutral,0.0,1,1.99985428844564,9.910593095127304,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-10-01 00:33:00+00:00,True
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-10-01 00:40:00+00:00,2025-10-01,SELL,36.29693716327985,39,-36.018957345971565,<80bp,0.0,neutral,0.8496978851963746,1,2.2764763737696647,9.910593095127304,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-10-01 01:19:00+00:00,True
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-10-10 00:16:00+00:00,2025-10-10,SELL,59.89104841949201,8,-65.56825823806321,<80bp,-6.278688065627369,neutral,0.0,1,2.082278171821196,15.491387906719904,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-10-10 00:24:00+00:00,True
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-10-15 00:33:00+00:00,2025-10-15,BUY,24.957908825219384,17,22.915564956812972,<80bp,-17.894223583501123,down,0.6746476481575819,1,1.991743864043762,1.991743864043762,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-10-15 00:50:00+00:00,True
8035.T,refine,j-cross,AM15,5,1.9,2.9,1.7,1.664199726233622,10.854190353384675,2025-10-15 00:38:00+00:00,2025-10-15,BUY,27.654464514020265,12,22.915564956812972,<80bp,-0.7341547082728717,neutral,0.937009247949747,2,2.136136105702144,2.136136105702144,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1000_j-cross,2025-10-15 00:50:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-09-26 00:16:00+00:00,2025-09-26,SELL,69.6463849212468,1,-40.73872895165671,<80bp,0.0,neutral,0.0,1,2.106396470753725,20.721694896818786,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-09-26 00:17:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-09-26 01:09:00+00:00,2025-09-26,SELL,-88.94524326835632,9,-40.73872895165671,<80bp,0.0,neutral,0.5121123820293133,2,1.8281854216410145,20.721694896818786,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-09-26 01:18:00+00:00,False
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-09-26 01:12:00+00:00,2025-09-26,SELL,42.58394768453278,79,-40.73872895165671,<80bp,0.0,neutral,1.5863160457755052,3,1.9660576208569107,20.721694896818786,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-09-26 02:31:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-09-29 00:40:00+00:00,2025-09-29,BUY,42.67830443500189,4,72.7069351230425,<80bp,0.0,neutral,0.8588644403141675,1,2.121634488831542,2.121634488831542,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-09-29 00:44:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-01 00:13:00+00:00,2025-10-01,BUY,58.30444023752989,20,-28.140189306728065,<80bp,0.0,neutral,0.0,1,2.006317057751021,22.12309484860876,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 00:33:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-01 00:18:00+00:00,2025-10-01,BUY,66.20688757147718,12,-28.140189306728065,<80bp,0.0,neutral,0.0,2,1.982902859856706,22.12309484860876,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 00:30:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-01 00:23:00+00:00,2025-10-01,BUY,64.59785816500492,6,-28.140189306728065,<80bp,0.0,neutral,0.84408839143684,3,2.4427178712857365,22.12309484860876,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 00:29:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-01 00:33:00+00:00,2025-10-01,SELL,56.20450115663817,52,-28.140189306728065,<80bp,0.0,neutral,1.4335244770096631,1,2.303208793195663,22.12309484860876,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 01:25:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-01 00:35:00+00:00,2025-10-01,SELL,64.85656204353776,3,-28.140189306728065,<80bp,0.0,neutral,1.5282131661442004,2,2.623726538127233,22.12309484860876,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 00:38:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-01 00:41:00+00:00,2025-10-01,SELL,53.36638452059066,35,-28.140189306728065,<80bp,0.0,neutral,0.919020760544234,3,2.566296728907401,22.12309484860876,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 01:16:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-01 01:01:00+00:00,2025-10-01,SELL,34.63401157587168,21,-28.140189306728065,<80bp,0.0,neutral,0.6230676899574438,4,1.9476990754832144,22.12309484860876,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 01:22:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-14 00:15:00+00:00,2025-10-14,SELL,95.57506801011829,15,-66.2251655629139,<80bp,33.20901565934342,up,2.055789225747838,1,2.0793154317112488,17.77763021961401,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-14 00:30:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-14 00:19:00+00:00,2025-10-14,SELL,86.884872693373,11,-66.2251655629139,<80bp,61.26054453340801,up,0.8846368244338143,2,2.015516743860354,17.77763021961401,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-14 00:30:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-17 00:42:00+00:00,2025-10-17,SELL,17.73012327499929,7,21.903139449987837,<80bp,6.118935427859018,neutral,0.5269334585142589,1,1.9597773672876584,9.105334744970344,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-17 00:49:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-17 01:07:00+00:00,2025-10-17,SELL,-68.62045319310337,14,21.903139449987837,<80bp,12.088966581560443,neutral,0.9831622176591376,2,2.3921306756942635,9.105334744970344,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-17 01:21:00+00:00,False
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,2.985598205578739,31.31052303680649,2025-10-17 01:13:00+00:00,2025-10-17,SELL,-94.7352812395588,9,21.903139449987837,<80bp,2.62138092719022,neutral,0.678635953026197,3,2.014587557491465,9.105334744970344,50,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-17 01:22:00+00:00,False
5801.T,refine,j-cross,AM15,3,1.7,2.7,1.7,0.0548447050113961,-69.40368391382702,2025-10-10 00:38:00+00:00,2025-10-10,BUY,-72.43553234351472,8,-29.52856124630893,<80bp,-2.642867291310358,neutral,0.7667022762757827,1,1.879762906492345,13.170704476998155,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-10 00:46:00+00:00,False
5801.T,refine,j-cross,AM15,3,1.7,2.7,1.7,0.0548447050113961,-69.40368391382702,2025-10-15 00:17:00+00:00,2025-10-15,SELL,-101.62886837377184,62,32.71660649819495,<80bp,13.249242858937029,neutral,0.0,1,1.7183660807806465,1.7183660807806465,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 01:19:00+00:00,False
5801.T,refine,j-cross,AM15,3,1.7,2.7,1.7,0.0548447050113961,-69.40368391382702,2025-10-15 00:25:00+00:00,2025-10-15,SELL,-111.68196267275388,104,32.71660649819495,<80bp,12.816856100690275,neutral,1.595196859485048,2,2.10255573359321,2.10255573359321,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 02:09:00+00:00,False
5801.T,refine,j-cross,AM15,3,1.7,2.7,1.7,0.0548447050113961,-69.40368391382702,2025-10-15 00:34:00+00:00,2025-10-15,SELL,-97.55089207437828,67,32.71660649819495,<80bp,-12.390788808002153,neutral,0.6189442031406616,3,1.7352814841726814,2.808790207369772,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 01:41:00+00:00,False
5801.T,refine,j-cross,AM15,3,1.7,2.7,1.7,0.0548447050113961,-69.40368391382702,2025-10-15 00:37:00+00:00,2025-10-15,SELL,40.27300689252255,3,32.71660649819495,<80bp,10.099029446504204,neutral,0.4252646689395298,4,2.086801773190321,2.808790207369772,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 00:40:00+00:00,True
5801.T,refine,j-cross,AM15,3,1.7,2.7,1.7,0.0548447050113961,-69.40368391382702,2025-10-15 00:43:00+00:00,2025-10-15,SELL,-81.44787529613527,53,32.71660649819495,<80bp,6.319497589168943,neutral,0.815737975074673,5,2.3297952120819043,2.808790207369772,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 01:36:00+00:00,False
5801.T,refine,j-cross,AM15,3,1.7,2.7,1.7,0.0548447050113961,-69.40368391382702,2025-10-15 00:45:00+00:00,2025-10-15,SELL,-77.61425529856987,51,32.71660649819495,<80bp,28.172261269214797,up,0.7540949830019573,6,2.1123896801289237,2.808790207369772,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 01:36:00+00:00,False
5801.T,refine,j-cross,AM15,3,1.7,2.7,1.7,0.0548447050113961,-69.40368391382702,2025-10-15 00:55:00+00:00,2025-10-15,SELL,-74.23035614556176,41,32.71660649819495,<80bp,-7.212140005792289,neutral,0.8354430379746836,7,1.9010335544702848,3.913400059965692,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 01:36:00+00:00,False
5801.T,refine,j-cross,AM15,3,1.7,2.7,1.7,0.0548447050113961,-69.40368391382702,2025-10-15 01:11:00+00:00,2025-10-15,SELL,-57.42648024321952,21,32.71660649819495,<80bp,-6.1960267978156125,neutral,0.624899855792341,8,2.428465279614909,3.913400059965692,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 01:32:00+00:00,False
5801.T,refine,j-cross,AM15,3,1.7,2.7,1.7,0.0548447050113961,-69.40368391382702,2025-10-15 01:13:00+00:00,2025-10-15,SELL,-60.29362358288767,6,32.71660649819495,<80bp,0.6143033497818529,neutral,0.7680872150644202,9,1.8194500763760408,3.913400059965692,58,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 01:19:00+00:00,False
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-01 00:18:00+00:00,2025-10-01,BUY,40.22881963716053,17,-33.97893306150187,<80bp,0.0,neutral,0.0,1,1.8523965003677465,17.894166778094945,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 00:35:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-01 00:23:00+00:00,2025-10-01,BUY,43.24019528887448,7,-33.97893306150187,<80bp,0.0,neutral,1.2351945854483926,2,1.7698834542798725,17.894166778094945,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 00:30:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-01 00:35:00+00:00,2025-10-01,SELL,31.92382218811722,3,-33.97893306150187,<80bp,0.0,neutral,1.584368026549179,1,1.6132278637229656,17.894166778094945,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 00:38:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-01 00:42:00+00:00,2025-10-01,SELL,-50.90172157931127,3,-33.97893306150187,<80bp,0.0,neutral,0.2782281600622608,2,1.7760030599422805,17.894166778094945,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 00:45:00+00:00,False
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-01 00:50:00+00:00,2025-10-01,SELL,-59.19606981234668,6,-33.97893306150187,<80bp,0.0,neutral,1.0974616533188544,3,1.8131875236377444,17.894166778094945,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 00:56:00+00:00,False
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-01 01:13:00+00:00,2025-10-01,SELL,36.642109980034434,43,-33.97893306150187,<80bp,0.0,neutral,1.3622471256003494,4,1.9914624188098529,17.894166778094945,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-01 01:56:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-03 00:17:00+00:00,2025-10-03,SELL,-67.76812938449174,3,0.0,<80bp,0.0,neutral,0.0,1,1.609276075387174,11.210689135807703,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-03 00:20:00+00:00,False
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-09 00:31:00+00:00,2025-10-09,SELL,53.31087872176217,10,-27.75464890369137,<80bp,-1.1245188636821446,neutral,0.4158277218481231,1,1.6864855283605105,10.657675124740187,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-09 00:41:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-09 01:00:00+00:00,2025-10-09,BUY,-60.4599075381572,7,-27.75464890369137,<80bp,-4.672947750017364,neutral,1.85588035350102,1,1.9258115091637984,10.657675124740187,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-09 01:07:00+00:00,False
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-09 01:04:00+00:00,2025-10-09,BUY,-64.26302840272601,9,-27.75464890369137,<80bp,-7.38805745564064,neutral,0.704225352112676,2,1.611061752713871,10.657675124740187,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-09 01:13:00+00:00,False
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-10 00:25:00+00:00,2025-10-10,SELL,41.62286126521281,20,-19.46607341490545,<80bp,12.987214353157306,neutral,1.3219508573973722,1,1.6638163494665557,10.657675124740187,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-10 00:45:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-10 00:28:00+00:00,2025-10-10,SELL,41.40576020934321,17,-19.46607341490545,<80bp,3.407270318565025,neutral,1.3088865096359743,2,1.6160760369764973,10.657675124740187,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-10 00:45:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-10 00:31:00+00:00,2025-10-10,SELL,41.60696981069584,12,-19.46607341490545,<80bp,-14.50170243339155,neutral,0.8050118895189318,3,1.6681235057133632,10.657675124740187,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-10 00:43:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-10 00:34:00+00:00,2025-10-10,SELL,47.298868989069135,8,-19.46607341490545,<80bp,14.89564126010201,neutral,1.0835176991150444,4,2.015137541645439,10.657675124740187,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-10 00:42:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-10 00:40:00+00:00,2025-10-10,SELL,34.71714248569124,3,-19.46607341490545,<80bp,-13.64856149135618,neutral,1.0085448761928522,5,1.6547182162543763,10.657675124740187,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-10 00:43:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-10 00:48:00+00:00,2025-10-10,BUY,30.97079900611343,4,-19.46607341490545,<80bp,-11.52653594792441,neutral,1.264209687929911,1,2.409120777199835,10.657675124740187,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-10 00:52:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-10 00:58:00+00:00,2025-10-10,SELL,28.94264203633665,8,-19.46607341490545,<80bp,12.082928527330504,neutral,1.1004075583549462,6,1.8148608483766,10.657675124740187,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-10 01:06:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-15 00:17:00+00:00,2025-10-15,SELL,64.39201785629652,50,5.901445854234288,<80bp,13.249242858937029,neutral,0.0,1,1.606298926919472,1.606298926919472,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 01:07:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-15 00:19:00+00:00,2025-10-15,SELL,58.478605370715925,19,5.901445854234288,<80bp,-0.9163484095842112,neutral,0.7759237187127532,2,2.084486242381602,2.084486242381602,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 00:38:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-15 00:24:00+00:00,2025-10-15,SELL,66.38124432818164,9,5.901445854234288,<80bp,11.128107553035615,neutral,0.940504994106334,3,1.8217621077152253,2.09732364399012,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 00:33:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-15 00:28:00+00:00,2025-10-15,SELL,48.77413256326042,5,5.901445854234288,<80bp,12.741675673213493,neutral,0.6252972972972973,4,2.193591685171765,2.193591685171765,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 00:33:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-15 00:48:00+00:00,2025-10-15,SELL,40.97982694300392,6,5.901445854234288,<80bp,19.56846357705988,up,0.8938176104429807,5,1.9645940038084195,2.193591685171765,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 00:54:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-15 01:07:00+00:00,2025-10-15,BUY,31.66426186666457,35,5.901445854234288,<80bp,-16.12903759247275,down,1.6469428007889546,1,2.293416451800552,2.6530058000995624,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-15 01:42:00+00:00,True
6857.T,refine,j-cross,AM15,5,1.7,2.1,1.6,2.24501440816887,18.08311647881845,2025-10-16 01:03:00+00:00,2025-10-16,SELL,-45.99730633785845,9,-63.2183908045977,<80bp,15.33429303833156,up,1.5215018554900677,1,1.7259880186671448,7.742911780198053,68,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-10-16 01:12:00+00:00,False
8035.T,refine,j-cross,AM15,5,2.0,3.0,1.5,1.3824598780383983,7.00788582871992,2025-09-24 00:15:00+00:00,2025-09-24,BUY,56.35689841661693,5,-24.376523532720796,<80bp,0.0,neutral,0.0,1,1.5566430513363558,1.5566430513363558,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-09-24 00:20:00+00:00,True
8035.T,refine,j-cross,AM15,5,2.0,3.0,1.5,1.3824598780383983,7.00788582871992,2025-09-24 00:22:00+00:00,2025-09-24,SELL,45.3518755153561,38,-24.376523532720796,<80bp,0.0,neutral,0.4254235280180073,1,1.672746518992536,1.672746518992536,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-09-24 01:00:00+00:00,True
8035.T,refine,j-cross,AM15,5,2.0,3.0,1.5,1.3824598780383983,7.00788582871992,2025-09-24 00:25:00+00:00,2025-09-24,SELL,53.15202339265733,13,-24.376523532720796,<80bp,0.0,neutral,1.6288923191568638,2,2.550562045410261,2.550562045410261,80,NIGHTLY_20251106,weekly,WEEKLY_\NIGHTLY_20251106\RUN_refine_AM1015_j-cross,2025-09-24 00:38:00+00:00,True
