mode,signal_mode,session,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total,forward_win_ci_low,forward_win_ci_high,forward_exp_boot_mean,forward_exp_boot_low,forward_exp_boot_high
coarse,j-only,AM10,6920.T,5,1.5,1.5,0.8,0.0,0.0,0,0,7,0,7,0.0,0.0,0.0,-143.41471562521343,0,1,4,0,0,4,1.0,999.0,999.0,61.25864039824154,0,1,0.5100999795960008,1.0,61.25864039824155,61.25864039824154,61.25864039824154
coarse,j-only,AM10,6920.T,5,1.5,1.5,1.0,0.0,0.0,0,0,5,0,5,0.0,0.0,0.0,-179.5021409436259,0,1,4,0,0,4,1.0,999.0,999.0,61.25864039824154,0,1,0.5100999795960008,1.0,61.25864039824155,61.25864039824154,61.25864039824154
coarse,j-only,AM10,6920.T,5,1.5,2.0,0.4,0.0,0.0,0,1,11,0,12,0.08333333333333333,0.027618993634610033,0.027618993634610036,-138.91199554249462,0,1,11,1,0,12,0.9166666666666666,5.22916330573193,5.229163305731928,42.742390127918135,1,1,0.6461140782014047,0.9851352905492264,42.74239012791814,42.742390127918135,42.742390127918135
coarse,j-only,AM10,6920.T,5,1.5,2.0,0.6,0.0,0.0,0,1,7,0,8,0.125,0.03587244661448217,0.03587244661448217,-159.06546108651986,0,1,5,0,0,5,1.0,999.0,999.0,64.92484461997138,0,1,0.5655085052479191,1.0,64.92484461997138,64.92484461997138,64.92484461997138
coarse,j-only,AM10,6920.T,5,1.5,2.0,0.8,0.0,0.0,0,0,7,0,7,0.0,0.0,0.0,-188.552954166951,0,1,4,0,0,4,1.0,999.0,999.0,61.25864039824154,0,1,0.5100999795960008,1.0,61.25864039824155,61.25864039824154,61.25864039824154
coarse,j-only,AM10,6920.T,5,1.5,2.0,1.0,0.0,0.0,0,0,5,0,5,0.0,0.0,0.0,-236.6695212581679,0,1,4,0,0,4,1.0,999.0,999.0,61.25864039824154,0,1,0.5100999795960008,1.0,61.25864039824155,61.25864039824154,61.25864039824154
coarse,j-only,AM10,6857.T,1,1.2,1.0,0.4,0.0,0.0,0,1,10,0,11,0.09090909090909091,0.1473275437517077,0.1473275437517077,-38.093969010552016,0,1,2,1,0,3,0.6666666666666666,1.9433403883044735,1.943340388304473,15.421628738266273,0,1,0.2076549551264879,0.9385096847238394,15.421628738266271,15.421628738266273,15.421628738266273
coarse,j-only,AM10,6857.T,1,1.2,1.0,0.6,0.0,0.0,0,1,9,0,10,0.1,0.15851211251289643,0.15851211251289643,-38.43581005965657,0,1,2,1,0,3,0.6666666666666666,1.9433403883044735,1.943340388304473,15.421628738266273,0,1,0.2076549551264879,0.9385096847238394,15.421628738266271,15.421628738266273,15.421628738266273
coarse,j-only,AM10,6857.T,1,1.2,1.0,0.8,0.0,0.0,0,0,7,0,7,0.0,0.0,0.0,-49.622393440568594,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.2,1.0,1.0,0.0,0.0,0,0,6,0,6,0.0,0.0,0.0,-50.55640291270876,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.2,1.5,0.4,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.4743670725389162,0.4743670725389163,-22.007859597049663,0,1,2,1,0,3,0.6666666666666666,1.3700546461628011,1.370054646162801,8.58101503749426,0,1,0.2076549551264879,0.9385096847238394,8.581015037494263,8.58101503749426,8.58101503749426
coarse,j-only,AM10,6857.T,1,1.2,1.5,0.6,0.0,0.0,0,4,6,0,10,0.4,0.5295750000750927,0.5295750000750927,-19.407311778828653,0,1,2,1,0,3,0.6666666666666666,1.3700546461628011,1.370054646162801,8.58101503749426,0,1,0.2076549551264879,0.9385096847238394,8.581015037494263,8.58101503749426,8.58101503749426
coarse,j-only,AM10,6857.T,1,1.2,1.5,0.8,0.0,0.0,0,3,4,0,7,0.42857142857142855,0.5696123418686438,0.5696123418686438,-15.767156142040369,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.2,1.5,1.0,0.0,0.0,0,3,3,0,6,0.5,0.7513445220097152,0.7513445220097152,-8.057098013781872,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.2,2.0,0.4,0.0,0.0,0,6,5,0,11,0.5454545454545454,0.6580114587147404,0.6580114587147402,-13.595510094085098,0,1,2,1,0,3,0.6666666666666666,1.0579571180087695,1.0579571180087692,1.7404013367222504,0,1,0.2076549551264879,0.9385096847238394,1.7404013367222502,1.7404013367222504,1.7404013367222504
coarse,j-only,AM10,6857.T,1,1.2,2.0,0.6,0.0,0.0,0,5,5,0,10,0.5,0.6031044675084897,0.6031044675084897,-17.356128125834392,0,1,2,1,0,3,0.6666666666666666,1.0579571180087695,1.0579571180087692,1.7404013367222504,0,1,0.2076549551264879,0.9385096847238394,1.7404013367222502,1.7404013367222504,1.7404013367222504
coarse,j-only,AM10,6857.T,1,1.2,2.0,0.8,0.0,0.0,0,3,4,0,7,0.42857142857142855,0.4409656027399467,0.4409656027399468,-26.45493915513716,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.2,2.0,1.0,0.0,0.0,0,3,3,0,6,0.5,0.5814530005377704,0.5814530005377705,-17.524650145084166,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.5,1.0,0.4,0.0,0.0,0,1,10,0,11,0.09090909090909091,0.1882291383524039,0.18822913835240393,-36.26665060031903,0,1,1,2,0,3,0.3333333333333333,0.818189352885833,0.8181893528858329,-5.665138542177267,0,1,0.0614903152761605,0.7923450448735121,-5.665138542177268,-5.665138542177267,-5.665138542177267
coarse,j-only,AM10,6857.T,1,1.5,1.0,0.6,0.0,0.0,0,1,9,0,10,0.1,0.2025188067141447,0.2025188067141447,-36.42575980840029,0,1,1,2,0,3,0.3333333333333333,0.818189352885833,0.8181893528858329,-5.665138542177267,0,1,0.0614903152761605,0.7923450448735121,-5.665138542177268,-5.665138542177267,-5.665138542177267
coarse,j-only,AM10,6857.T,1,1.5,1.0,0.8,0.0,0.0,0,0,7,0,7,0.0,0.0,0.0,-49.622393440568594,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.5,1.0,1.0,0.0,0.0,0,0,6,0,6,0.0,0.0,0.0,-50.55640291270876,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.5,1.5,0.4,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.6103289302551973,0.6103289302551974,-16.315237771345092,0,1,1,2,0,3,0.3333333333333333,0.5784632208126307,0.5784632208126306,-18.5782485060285,0,1,0.0614903152761605,0.7923450448735121,-18.578248506028505,-18.5782485060285,-18.5782485060285
coarse,j-only,AM10,6857.T,1,1.5,1.5,0.6,0.0,0.0,0,4,6,0,10,0.4,0.6813604105272535,0.6813604105272535,-13.145427770553624,0,1,1,2,0,3,0.3333333333333333,0.5784632208126307,0.5784632208126306,-18.5782485060285,0,1,0.0614903152761605,0.7923450448735121,-18.578248506028505,-18.5782485060285,-18.5782485060285
coarse,j-only,AM10,6857.T,1,1.5,1.5,0.8,0.0,0.0,0,3,4,0,7,0.42857142857142855,0.7354123990944668,0.7354123990944669,-9.693107917727868,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.5,1.5,1.0,0.0,0.0,0,3,3,0,6,0.5,0.9700423197731048,0.9700423197731048,-0.9707084187506195,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.5,2.0,0.4,0.0,0.0,0,6,5,0,11,0.5454545454545454,0.849955618798527,0.8499556187985267,-5.964907161856721,0,1,1,2,0,3,0.3333333333333333,0.4473820971845097,0.44738209718450966,-31.49135846987974,0,1,0.0614903152761605,0.7923450448735121,-31.491358469879735,-31.49135846987974,-31.49135846987974
coarse,j-only,AM10,6857.T,1,1.5,2.0,0.6,0.0,0.0,0,5,5,0,10,0.5,0.7767483305565301,0.7767483305565301,-9.76273165596837,0,1,1,2,0,3,0.3333333333333333,0.4473820971845097,0.44738209718450966,-31.49135846987974,0,1,0.0614903152761605,0.7923450448735121,-31.491358469879735,-31.49135846987974,-31.49135846987974
coarse,j-only,AM10,6857.T,1,1.5,2.0,0.8,0.0,0.0,0,3,4,0,7,0.42857142857142855,0.5693197776671515,0.5693197776671516,-20.38089093082466,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,1,1.5,2.0,1.0,0.0,0.0,0,3,3,0,6,0.5,0.7506995804960404,0.7506995804960404,-10.438260550052913,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,3,1.2,1.0,0.4,0.0,0.0,0,2,10,0,12,0.16666666666666666,0.16367964065709925,0.16367964065709925,-35.225714215704635,0,1,2,2,0,4,0.5,0.910387972637781,0.910387972637781,-2.2132398109688314,0,1,0.15003570882017148,0.8499642911798285,-2.2132398109688314,-2.2132398109688314,-2.2132398109688314
coarse,j-only,AM10,6857.T,3,1.2,1.0,0.6,0.0,0.0,0,2,9,0,11,0.18181818181818182,0.186559280868646,0.186559280868646,-32.79286878672448,0,1,1,1,0,2,0.5,1.0684652538477795,1.0684652538477795,1.6872109349077533,0,1,0.09452865480086614,0.9054713451991339,1.687210934907753,1.6872109349077533,1.6872109349077533
coarse,j-only,AM10,6857.T,3,1.2,1.0,0.8,0.0,0.0,0,2,6,0,8,0.25,0.2764138326017383,0.2764138326017383,-27.070952902026683,0,1,1,0,0,1,1.0,999.0,999.0,52.66105531045022,0,1,0.20654329147389294,1.0,52.66105531045024,52.66105531045022,52.66105531045022
coarse,j-only,AM10,6857.T,3,1.2,1.0,1.0,0.0,0.0,0,2,5,0,7,0.2857142857142857,0.32056540032213704,0.32056540032213704,-25.049324593432562,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,3,1.2,1.5,0.4,0.0,0.0,0,4,8,0,12,0.3333333333333333,0.3106514362579699,0.31065143625796987,-32.50535598875097,0,1,2,2,0,4,0.5,0.641560219487548,0.641560219487548,-12.562250742407143,0,1,0.15003570882017148,0.8499642911798285,-12.56225074240714,-12.562250742407143,-12.562250742407143
coarse,j-only,AM10,6857.T,3,1.2,1.5,0.6,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.36861746602728696,0.368617466027287,-27.371250087571116,0,1,1,1,0,2,0.5,0.7530543806944715,0.7530543806944715,-8.634447425250393,0,1,0.09452865480086614,0.9054713451991339,-8.634447425250391,-8.634447425250393,-8.634447425250393
coarse,j-only,AM10,6857.T,3,1.2,1.5,0.8,0.0,0.0,0,4,4,0,8,0.5,0.6447505225700388,0.6447505225700388,-12.106606350831143,0,1,1,0,0,1,1.0,999.0,999.0,52.66105531045022,0,1,0.20654329147389294,1.0,52.66105531045024,52.66105531045022,52.66105531045022
coarse,j-only,AM10,6857.T,3,1.2,1.5,1.0,0.0,0.0,0,4,3,0,7,0.5714285714285714,0.8183456308350844,0.8183456308350842,-5.574189173338517,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,3,1.2,2.0,0.4,0.0,0.0,0,4,8,0,12,0.3333333333333333,0.2397683403440671,0.23976834034406705,-46.44548818107606,0,1,2,2,0,4,0.5,0.4953026785273011,0.4953026785273011,-22.911261673845452,0,1,0.15003570882017148,0.8499642911798285,-22.91126167384545,-22.911261673845452,-22.911261673845452
coarse,j-only,AM10,6857.T,3,1.2,2.0,0.6,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.28482512681777167,0.28482512681777167,-40.12471184581274,0,1,1,1,0,2,0.5,0.5814194091009627,0.5814194091009627,-18.95610578540854,0,1,0.09452865480086614,0.9054713451991339,-18.95610578540854,-18.95610578540854,-18.95610578540854
coarse,j-only,AM10,6857.T,3,1.2,2.0,0.8,0.0,0.0,0,4,4,0,8,0.5,0.4981812433666395,0.4981812433666395,-22.132995428553716,0,1,1,0,0,1,1.0,999.0,999.0,52.66105531045022,0,1,0.20654329147389294,1.0,52.66105531045024,52.66105531045022,52.66105531045022
coarse,j-only,AM10,6857.T,3,1.2,2.0,1.0,0.0,0.0,0,4,3,0,7,0.5714285714285714,0.6313959983528942,0.6313959983528941,-14.659894472008205,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,3,1.5,1.0,0.4,0.0,0.0,0,2,10,0,12,0.16666666666666666,0.21251346993759793,0.21251346993759793,-33.16883912582289,0,1,1,3,0,4,0.25,0.46930894538752194,0.46930894538752194,-19.174373931941226,0,1,0.045586062644636216,0.6993639475573634,-19.17437393194123,-19.174373931941226,-19.174373931941226
coarse,j-only,AM10,6857.T,3,1.5,1.0,0.6,0.0,0.0,0,2,9,0,11,0.18181818181818182,0.24221925199308114,0.24221925199308114,-30.54900505230804,0,1,1,1,0,2,0.5,1.3761605206766547,1.3761605206766547,9.26984284871429,0,1,0.09452865480086614,0.9054713451991339,9.26984284871429,9.26984284871429,9.26984284871429
coarse,j-only,AM10,6857.T,3,1.5,1.0,0.8,0.0,0.0,0,2,6,0,8,0.25,0.3588819138967113,0.3588819138967113,-23.985640267204076,0,1,1,0,0,1,1.0,999.0,999.0,67.8263191380633,0,1,0.20654329147389294,1.0,67.8263191380633,67.8263191380633,67.8263191380633
coarse,j-only,AM10,6857.T,3,1.5,1.0,1.0,0.0,0.0,0,2,5,0,7,0.2857142857142857,0.4162061041367381,0.4162061041367381,-21.523253010778152,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,3,1.5,1.5,0.4,0.0,0.0,0,4,8,0,12,0.3333333333333333,0.40245244871848984,0.40245244871848984,-28.176595841694724,0,1,1,3,0,4,0.25,0.33120628907477573,0.33120628907477573,-34.23985079016923,0,1,0.045586062644636216,0.6993639475573634,-34.23985079016922,-34.23985079016923,-34.23985079016923
coarse,j-only,AM10,6857.T,3,1.5,1.5,0.6,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.4775480958017955,0.4775480958017955,-22.64896629078248,0,1,1,1,0,2,0.5,0.969918024851355,0.969918024851355,-1.0518155114438557,0,1,0.09452865480086614,0.9054713451991339,-1.0518155114438557,-1.0518155114438557,-1.0518155114438557
coarse,j-only,AM10,6857.T,3,1.5,1.5,0.8,0.0,0.0,0,4,4,0,8,0.5,0.8352815932431762,0.8352815932431762,-5.613466130246768,0,1,1,0,0,1,1.0,999.0,999.0,67.8263191380633,0,1,0.20654329147389294,1.0,67.8263191380633,67.8263191380633,67.8263191380633
coarse,j-only,AM10,6857.T,3,1.5,1.5,1.0,0.0,0.0,0,4,3,0,7,0.5714285714285714,1.0601760191257044,1.0601760191257041,1.84654250732934,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,3,1.5,2.0,0.4,0.0,0.0,0,4,8,0,12,0.3333333333333333,0.3106225963703796,0.31062259637037953,-42.11672803401981,0,1,2,2,0,4,0.5,0.6411566994850963,0.6411566994850963,-16.29006616086837,0,1,0.15003570882017148,0.8499642911798285,-16.290066160868374,-16.29006616086837,-16.29006616086837
coarse,j-only,AM10,6857.T,3,1.5,2.0,0.6,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.3689941727781913,0.36899417277819124,-35.40242804902411,0,1,1,1,0,2,0.5,0.7488558321185099,0.7488558321185099,-11.373473871602002,0,1,0.09452865480086614,0.9054713451991339,-11.373473871602,-11.373473871602002,-11.373473871602002
coarse,j-only,AM10,6857.T,3,1.5,2.0,0.8,0.0,0.0,0,4,4,0,8,0.5,0.645399434535472,0.645399434535472,-15.63985520796934,0,1,1,0,0,1,1.0,999.0,999.0,67.8263191380633,0,1,0.20654329147389294,1.0,67.8263191380633,67.8263191380633,67.8263191380633
coarse,j-only,AM10,6857.T,3,1.5,2.0,1.0,0.0,0.0,0,4,3,0,7,0.5714285714285714,0.8179806560983142,0.8179806560983139,-7.239162791340348,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,5,1.2,1.0,0.4,0.0,0.0,0,2,11,0,13,0.15384615384615385,0.13264196682258841,0.13264196682258841,-36.88863149346003,0,1,2,2,0,4,0.5,0.9878001820081447,0.9878001820081447,-0.2658764562791145,0,1,0.15003570882017148,0.8499642911798285,-0.2658764562791145,-0.2658764562791145,-0.2658764562791145
coarse,j-only,AM10,6857.T,5,1.2,1.0,0.6,0.0,0.0,0,2,9,0,11,0.18181818181818182,0.16475317762755054,0.16475317762755057,-33.79922882264139,0,1,2,1,0,3,0.6666666666666666,1.950107076777632,1.9501070767776318,13.984548941879233,0,1,0.2076549551264879,0.9385096847238394,13.984548941879236,13.984548941879233,13.984548941879233
coarse,j-only,AM10,6857.T,5,1.2,1.0,0.8,0.0,0.0,0,2,6,0,8,0.25,0.24264133904063306,0.24264133904063306,-28.61312284077274,0,1,1,0,0,1,1.0,999.0,999.0,52.211546043367065,0,1,0.20654329147389294,1.0,52.21154604336708,52.211546043367065,52.211546043367065
coarse,j-only,AM10,6857.T,5,1.2,1.0,1.0,0.0,0.0,0,2,6,0,8,0.25,0.24264133904063306,0.24264133904063306,-28.61312284077274,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,5,1.2,1.5,0.4,0.0,0.0,0,4,9,0,13,0.3076923076923077,0.26343232412502404,0.26343232412502404,-35.84651322678673,0,1,2,2,0,4,0.5,0.7014483338796913,0.7014483338796913,-9.162615098471338,0,1,0.15003570882017148,0.8499642911798285,-9.162615098471337,-9.162615098471338,-9.162615098471338
coarse,j-only,AM10,6857.T,5,1.2,1.5,0.6,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.34792402126041855,0.3479240212604186,-28.396693945394546,0,1,2,1,0,3,0.6666666666666666,1.383630061793222,1.3836300617932218,7.958422860748627,0,1,0.2076549551264879,0.9385096847238394,7.958422860748627,7.958422860748627,7.958422860748627
coarse,j-only,AM10,6857.T,5,1.2,1.5,0.8,0.0,0.0,0,4,4,0,8,0.5,0.6023348400183864,0.6023348400183864,-13.754228989378591,0,1,1,0,0,1,1.0,999.0,999.0,52.211546043367065,0,1,0.20654329147389294,1.0,52.21154604336708,52.211546043367065,52.211546043367065
coarse,j-only,AM10,6857.T,5,1.2,1.5,1.0,0.0,0.0,0,4,4,0,8,0.5,0.6023348400183864,0.6023348400183864,-13.754228989378591,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,5,1.2,2.0,0.4,0.0,0.0,0,4,9,0,13,0.3076923076923077,0.20336000330676487,0.20336000330676487,-50.222681013289495,0,1,2,2,0,4,0.5,0.5438054294049872,0.5438054294049872,-18.05935374066356,0,1,0.15003570882017148,0.8499642911798285,-18.059353740663564,-18.05935374066356,-18.05935374066356
coarse,j-only,AM10,6857.T,5,1.2,2.0,0.6,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.26879886634399924,0.2687988663439993,-41.21576985826485,0,1,2,1,0,3,0.6666666666666666,1.0721782689391521,1.072178268939152,1.9322967796180233,0,1,0.2076549551264879,0.9385096847238394,1.9322967796180233,1.9322967796180233,1.9322967796180233
coarse,j-only,AM10,6857.T,5,1.2,2.0,0.8,0.0,0.0,0,4,4,0,8,0.5,0.465201122667845,0.465201122667845,-23.950049974395675,0,1,1,0,0,1,1.0,999.0,999.0,52.211546043367065,0,1,0.20654329147389294,1.0,52.21154604336708,52.211546043367065,52.211546043367065
coarse,j-only,AM10,6857.T,5,1.2,2.0,1.0,0.0,0.0,0,4,4,0,8,0.5,0.465201122667845,0.465201122667845,-23.950049974395675,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,5,1.5,1.0,0.4,0.0,0.0,0,2,11,0,13,0.15384615384615385,0.17303719139901536,0.17303719139901536,-35.170627512985476,0,1,1,3,0,4,0.25,0.5170622431659208,0.5170622431659208,-15.706297743550293,0,1,0.045586062644636216,0.6993639475573634,-15.70629774355029,-15.706297743550293,-15.706297743550293
coarse,j-only,AM10,6857.T,5,1.5,1.0,0.6,0.0,0.0,0,2,9,0,11,0.18181818181818182,0.21492765686191231,0.21492765686191234,-31.76886048208056,0,1,1,2,0,3,0.3333333333333333,0.7725108966842286,0.7725108966842285,-6.602679441149005,0,1,0.0614903152761605,0.7923450448735121,-6.6026794411490055,-6.602679441149005,-6.602679441149005
coarse,j-only,AM10,6857.T,5,1.5,1.0,0.8,0.0,0.0,0,2,6,0,8,0.25,0.31653613732254576,0.31653613732254576,-25.821366372501586,0,1,1,0,0,1,1.0,999.0,999.0,67.26443255421088,0,1,0.20654329147389294,1.0,67.26443255421087,67.26443255421088,67.26443255421088
coarse,j-only,AM10,6857.T,5,1.5,1.0,1.0,0.0,0.0,0,2,6,0,8,0.25,0.31653613732254576,0.31653613732254576,-25.821366372501586,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,5,1.5,1.5,0.4,0.0,0.0,0,4,9,0,13,0.3076923076923077,0.34193521702558066,0.3419352170255806,-32.026015693606254,0,1,1,3,0,4,0.25,0.36729538301594244,0.36729538301594244,-28.96750068460207,0,1,0.045586062644636216,0.6993639475573634,-28.96750068460207,-28.96750068460207,-28.96750068460207
coarse,j-only,AM10,6857.T,5,1.5,1.5,0.6,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.45160545925120565,0.4516054592512057,-23.881560497090344,0,1,1,2,0,3,0.3333333333333333,0.5486105724057007,0.5486105724057005,-18.448091254092347,0,1,0.0614903152761605,0.7923450448735121,-18.448091254092343,-18.448091254092347,-18.448091254092347
coarse,j-only,AM10,6857.T,5,1.5,1.5,0.8,0.0,0.0,0,4,4,0,8,0.5,0.7818307602449261,0.7818307602449261,-7.54592049796031,0,1,1,0,0,1,1.0,999.0,999.0,67.26443255421088,0,1,0.20654329147389294,1.0,67.26443255421087,67.26443255421088,67.26443255421088
coarse,j-only,AM10,6857.T,5,1.5,1.5,1.0,0.0,0.0,0,4,4,0,8,0.5,0.7818307602449261,0.7818307602449261,-7.54592049796031,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6857.T,5,1.5,2.0,0.4,0.0,0.0,0,4,9,0,13,0.3076923076923077,0.26396133085027157,0.26396133085027157,-46.40218348010902,0,1,1,3,0,4,0.25,0.284802468432066,0.284802468432066,-42.22870362565384,0,1,0.045586062644636216,0.6993639475573634,-42.22870362565384,-42.22870362565384,-42.22870362565384
coarse,j-only,AM10,6857.T,5,1.5,2.0,0.6,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.3489009900544491,0.3489009900544491,-36.70063640996065,0,1,1,2,0,3,0.3333333333333333,0.4253340752325958,0.42533407523259575,-30.293503067035687,0,1,0.0614903152761605,0.7923450448735121,-30.293503067035683,-30.293503067035687,-30.293503067035687
coarse,j-only,AM10,6857.T,5,1.5,2.0,0.8,0.0,0.0,0,4,4,0,8,0.5,0.603831163727956,0.603831163727956,-17.741741482977393,0,1,1,0,0,1,1.0,999.0,999.0,67.26443255421088,0,1,0.20654329147389294,1.0,67.26443255421087,67.26443255421088,67.26443255421088
coarse,j-only,AM10,6857.T,5,1.5,2.0,1.0,0.0,0.0,0,4,4,0,8,0.5,0.603831163727956,0.603831163727956,-17.741741482977393,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6981.T,1,1.2,1.0,0.4,0.0,0.0,0,3,10,0,13,0.23076923076923078,0.05588244919628245,0.055882449196282456,-30.242841497821548,0,1,2,0,0,2,1.0,999.0,999.0,18.025942855202423,0,1,0.34237195288961925,1.0,18.025942855202427,18.025942855202423,18.025942855202423
coarse,j-only,AM10,6981.T,1,1.2,1.0,0.6,0.0,0.0,0,2,8,0,10,0.2,0.04528997115069571,0.04528997115069572,-34.2029240188703,0,1,2,0,0,2,1.0,999.0,999.0,18.025942855202423,0,1,0.34237195288961925,1.0,18.025942855202427,18.025942855202423,18.025942855202423
coarse,j-only,AM10,6981.T,1,1.2,1.0,0.8,0.0,0.0,0,1,6,0,7,0.14285714285714285,0.011312506399084639,0.011312506399084637,-34.20018445247704,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6981.T,1,1.2,1.0,1.0,0.0,0.0,0,1,6,0,7,0.14285714285714285,0.011312506399084639,0.011312506399084637,-34.20018445247704,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6981.T,1,1.2,1.5,0.4,0.0,0.0,0,4,9,0,13,0.3076923076923077,0.07985217524260418,0.07985217524260418,-38.33932884057255,0,1,2,0,0,2,1.0,999.0,999.0,18.025942855202423,0,1,0.34237195288961925,1.0,18.025942855202427,18.025942855202423,18.025942855202423
coarse,j-only,AM10,6981.T,1,1.2,1.5,0.6,0.0,0.0,0,2,8,0,10,0.2,0.032105108150122005,0.032105108150122005,-48.91565300742743,0,1,2,0,0,2,1.0,999.0,999.0,18.025942855202423,0,1,0.34237195288961925,1.0,18.025942855202427,18.025942855202423,18.025942855202423
coarse,j-only,AM10,6981.T,1,1.2,1.5,0.8,0.0,0.0,0,1,6,0,7,0.14285714285714285,0.008075262797423446,0.008075262797423445,-48.067363538517654,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6981.T,1,1.2,1.5,1.0,0.0,0.0,0,1,6,0,7,0.14285714285714285,0.008075262797423446,0.008075262797423445,-48.067363538517654,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6981.T,1,1.2,2.0,0.4,0.0,0.0,0,4,9,0,13,0.3076923076923077,0.06194771029522777,0.06194771029522776,-50.38200452413078,0,1,2,0,0,2,1.0,999.0,999.0,18.025942855202423,0,1,0.34237195288961925,1.0,18.025942855202427,18.025942855202423,18.025942855202423
