mode,signal_mode,session,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total,forward_win_ci_low,forward_win_ci_high,forward_exp_boot_mean,forward_exp_boot_low,forward_exp_boot_high
coarse,j-only,AM10,4503.T,5,1.5,2.0,0.4,0.0,0.0,0,5,2,0,7,0.7142857142857143,0.6821066752377102,0.6821066752377102,-4.423048877193475,0,1,2,2,0,4,0.5,0.22790272303041548,0.22790272303041548,-8.686664968911105,0,1,0.15003570882017148,0.8499642911798285,-8.686664968911105,-8.686664968911105,-8.686664968911105
coarse,j-only,AM10,4502.T,3,1.2,2.0,0.4,0.0,0.0,0,6,1,0,7,0.8571428571428571,0.7024472406771927,0.7024472406771924,-1.3782708222235251,0,1,5,6,0,11,0.45454545454545453,0.14733716126975904,0.14733716126975904,-18.8420975108837,0,1,0.21270957543988045,0.7199122443100118,-18.842097510883697,-18.8420975108837,-18.8420975108837
coarse,j-only,AM10,4506.T,1,1.5,1.0,0.4,0.0,0.0,0,4,5,0,9,0.4444444444444444,0.5439566778893947,0.5439566778893946,-8.921002741230218,0,1,2,1,0,3,0.6666666666666666,1.3112595312562738,1.3112595312562736,6.181192143152288,0,1,0.2076549551264879,0.9385096847238394,6.181192143152288,6.181192143152288,6.181192143152288
coarse,j-only,AM10,4588.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4523.T,3,1.2,1.5,0.4,0.0,0.0,0,8,4,0,12,0.6666666666666666,0.7397054904447158,0.7397054904447157,-3.49715083367013,0,1,4,1,0,5,0.8,1.7767777094839714,1.7767777094839716,7.100198978409308,0,1,0.3755282641185388,0.9637768390302125,7.100198978409307,7.100198978409308,7.100198978409308
coarse,j-only,AM10,4543.T,5,1.5,1.5,0.4,0.0,0.0,0,5,2,0,7,0.7142857142857143,1.7190843590567757,1.719084359056776,6.797098880772073,0,1,3,2,0,5,0.6,0.6050062130813296,0.6050062130813295,-7.108554331761416,0,1,0.23071993220883708,0.8823817688407467,-7.108554331761417,-7.108554331761416,-7.108554331761416
coarse,j-only,AM10,4680.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1.0,999.0,999.0,1.3896713615027032,0,1,0.20654329147389294,1.0,1.3896713615027034,1.3896713615027032,1.3896713615027032
coarse,j-only,AM10,4519.T,5,1.2,1.0,0.6,0.0,0.0,0,1,0,0,1,1.0,999.0,999.0,23.136913564799702,0,1,1,0,0,1,1.0,999.0,999.0,24.116620385999433,0,1,0.20654329147389294,1.0,24.11662038599943,24.116620385999433,24.116620385999433
coarse,j-only,AM10,4612.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4578.T,5,1.5,1.0,1.0,0.0,0.0,0,1,2,0,3,0.3333333333333333,0.45739558050356377,0.4573955805035637,-10.806431675564204,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4732.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4568.T,1,1.5,2.0,0.4,0.0,0.0,0,12,1,0,13,0.9230769230769231,3.34349341270551,3.3434934127055125,12.39407713473489,0,1,1,0,0,1,1.0,999.0,999.0,10.32396774981676,0,1,0.20654329147389294,1.0,10.32396774981676,10.32396774981676,10.32396774981676
coarse,j-only,AM10,4814.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4751.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0,0,2,1.0,999.0,999.0,17.405055656564855,0,1,0.34237195288961925,1.0,17.405055656564855,17.405055656564855,17.405055656564855
coarse,j-only,AM10,4592.T,1,1.2,1.5,0.4,0.0,0.0,0,3,0,0,3,1.0,999.0,999.0,72.21408766553024,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4704.T,5,1.5,1.0,1.0,0.0,0.0,0,2,1,0,3,0.6666666666666666,1.7942550985852401,1.7942550985852397,11.668373599186156,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4902.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4661.T,1,1.5,2.0,0.4,0.0,0.0,0,13,10,0,23,0.5652173913043478,0.5143131690608976,0.5143131690608976,-13.40978546119379,0,1,4,0,0,4,1.0,999.0,999.0,20.93500971798693,0,1,0.5100999795960008,1.0,20.93500971798693,20.93500971798693,20.93500971798693
coarse,j-only,AM10,5019.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4889.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4689.T,1,1.5,1.0,0.4,0.0,0.0,0,1,7,0,8,0.125,0.21374271886348076,0.21374271886348076,-13.600284062730378,0,1,4,0,0,4,1.0,999.0,999.0,12.623692071837105,0,1,0.5100999795960008,1.0,12.623692071837104,12.623692071837105,12.623692071837105
coarse,j-only,AM10,5101.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5105.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5246.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5253.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4755.T,3,1.5,2.0,0.4,0.0,0.0,0,13,11,0,24,0.5416666666666666,0.5113370287400292,0.5113370287400292,-15.497077112023113,0,1,0,2,0,2,0.0,0.0,0.0,-63.39132831734114,0,1,0.0,0.6576280471103807,-63.391328317341156,-63.39132831734114,-63.39132831734114
coarse,j-only,AM10,5076.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4901.T,5,1.5,1.0,0.4,0.0,0.0,0,6,19,0,25,0.24,0.13741664905314288,0.13741664905314283,-28.430085343764514,0,1,3,5,0,8,0.375,0.3391074765953921,0.3391074765953921,-17.339124909164155,0,1,0.13684175946152105,0.6942621454161981,-17.339124909164152,-17.339124909164155,-17.339124909164155
coarse,j-only,AM10,4911.T,5,1.5,1.5,0.4,0.0,0.0,0,4,6,0,10,0.4,0.9541094121198807,0.9541094121198807,-1.4709295064041386,0,1,5,3,0,8,0.625,1.0841640531589583,1.0841640531589583,0.9483408576346326,0,1,0.30573785458380187,0.863158240538479,0.9483408576346327,0.9483408576346326,0.9483408576346326
coarse,j-only,AM10,5016.T,3,1.2,1.5,0.8,0.0,0.0,0,6,0,0,6,1.0,999.0,999.0,41.41506660870446,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5406.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5020.T,3,1.2,1.5,0.4,0.0,0.0,0,9,2,0,11,0.8181818181818182,1.5351438898256244,1.5351438898256249,4.524118444490165,0,1,2,1,0,3,0.6666666666666666,1.0224968663068885,1.0224968663068883,0.22845431715097794,0,1,0.2076549551264879,0.9385096847238394,0.22845431715097794,0.22845431715097794,0.22845431715097794
coarse,j-only,AM10,5724.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5108.T,5,1.5,1.0,0.6,0.0,0.0,0,5,9,0,14,0.35714285714285715,0.28299293581460644,0.28299293581460644,-12.128347912233128,0,1,2,3,0,5,0.4,0.32421986474147724,0.3242198647414773,-7.327338448215232,0,1,0.1176182311592533,0.769280067791163,-7.32733844821523,-7.327338448215232,-7.327338448215232
coarse,j-only,AM10,5595.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5711.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0,0,2,1.0,999.0,999.0,18.251414243341436,0,1,0.34237195288961925,1.0,18.251414243341433,18.251414243341436,18.251414243341436
coarse,j-only,AM10,5952.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5411.T,5,1.5,2.0,0.6,0.0,0.0,0,4,2,0,6,0.6666666666666666,0.7182617900955551,0.718261790095555,-3.532913547711747,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5401.T,5,1.2,2.0,0.6,0.0,0.0,0,7,1,0,8,0.875,1.7190091302217216,1.7190091302217216,5.952418713044302,0,1,2,0,0,2,1.0,999.0,999.0,19.761739501438726,0,1,0.34237195288961925,1.0,19.761739501438726,19.761739501438726,19.761739501438726
coarse,j-only,AM10,5726.T,1,1.5,1.0,0.4,0.0,0.0,0,1,2,0,3,0.3333333333333333,0.4126464680868751,0.412646468086875,-33.46562224958037,0,1,2,0,0,2,1.0,999.0,999.0,100.11629161450541,0,1,0.34237195288961925,1.0,100.1162916145054,100.11629161450541,100.11629161450541
coarse,j-only,AM10,5631.T,1,1.5,2.0,0.4,0.0,0.0,0,9,14,0,23,0.391304347826087,0.4077398875322471,0.40773988753224705,-29.37593072236634,0,1,1,4,0,5,0.2,0.17056449442584634,0.17056449442584634,-58.349697555580576,0,1,0.03622316096978745,0.6244717358814613,-58.34969755558059,-58.349697555580576,-58.349697555580576
coarse,j-only,AM10,5991.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5713.T,1,1.2,1.0,0.4,0.0,0.0,0,0,13,0,13,0.0,0.0,0.0,-41.590799633390624,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5706.T,3,1.5,1.5,0.6,0.0,0.0,0,9,2,0,11,0.8181818181818182,2.509762913387353,2.509762913387354,26.297010061851612,0,1,5,0,0,5,1.0,999.0,999.0,117.7458234055684,0,1,0.5655085052479191,1.0,117.74582340556842,117.7458234055684,117.7458234055684
coarse,j-only,AM10,6113.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5803.T,3,1.5,1.0,0.4,0.0,0.0,0,5,6,0,11,0.45454545454545453,1.1115222984925546,1.1115222984925546,3.279382824813496,0,1,3,6,0,9,0.3333333333333333,0.5230039194648648,0.5230039194648647,-16.672600187521187,0,1,0.12058159868274293,0.6458026525009102,-16.672600187521187,-16.672600187521187,-16.672600187521187
coarse,j-only,AM10,5801.T,5,1.2,1.0,0.4,0.0,0.0,0,6,10,0,16,0.375,0.698565348476042,0.698565348476042,-8.025681366281342,0,1,2,5,0,7,0.2857142857142857,0.3197668514822978,0.3197668514822977,-25.362284283811523,0,1,0.0822171657090155,0.6410709098517873,-25.362284283811533,-25.362284283811523,-25.362284283811523
coarse,j-only,AM10,6177.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6141.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,5802.T,5,1.2,1.0,0.4,0.0,0.0,0,6,2,0,8,0.75,1.8164249857354215,1.8164249857354215,8.064869939763511,0,1,0,4,0,4,0.0,0.0,0.0,-32.14605671302783,0,1,0.0,0.48990002040399916,-32.14605671302784,-32.14605671302783,-32.14605671302783
coarse,j-only,AM10,5838.T,5,1.5,1.5,0.4,0.0,0.0,0,6,6,0,12,0.5,0.8274428972446731,0.8274428972446731,-4.4747736707034615,0,1,1,1,0,2,0.5,0.5728569832427948,0.5728569832427948,-10.892647264269652,0,1,0.09452865480086614,0.9054713451991339,-10.892647264269653,-10.892647264269652,-10.892647264269652
coarse,j-only,AM10,6232.T,1,1.2,1.5,0.4,0.0,0.0,0,4,0,0,4,1.0,999.0,999.0,104.45637387920155,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6268.T,5,1.2,1.5,0.4,0.0,0.0,0,4,0,0,4,1.0,999.0,999.0,20.61236514288882,0,1,1,1,0,2,0.5,0.5126390593788376,0.5126390593788376,-12.200726389214658,0,1,0.09452865480086614,0.9054713451991339,-12.200726389214656,-12.200726389214658,-12.200726389214658
coarse,j-only,AM10,6471.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6460.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6098.T,1,1.2,1.0,0.4,0.0,0.0,0,4,0,0,4,1.0,999.0,999.0,17.760950004834232,0,1,1,0,0,1,1.0,999.0,999.0,7.08485229415462,0,1,0.20654329147389294,1.0,7.084852294154622,7.08485229415462,7.08485229415462
coarse,j-only,AM10,6330.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6178.T,3,1.2,2.0,0.4,0.0,0.0,0,11,0,0,11,1.0,999.0,999.0,12.977589265625253,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6146.T,5,1.2,2.0,0.4,0.0,0.0,0,6,5,0,11,0.5454545454545454,1.1732777545442594,1.1732777545442592,3.7834069000279866,0,1,4,3,0,7,0.5714285714285714,0.6047757374198113,0.6047757374198113,-13.661314479396342,0,1,0.2504542304090258,0.8417830777373732,-13.661314479396342,-13.661314479396342,-13.661314479396342
coarse,j-only,AM10,6324.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6479.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6301.T,5,1.5,2.0,0.4,0.0,0.0,0,14,3,0,17,0.8235294117647058,2.863581801822562,2.863581801822561,9.421866105985536,0,1,3,0,0,3,1.0,999.0,999.0,10.318403986440167,0,1,0.43849391955098227,1.0,10.318403986440167,10.318403986440167,10.318403986440167
coarse,j-only,AM10,6472.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6315.T,5,1.5,1.5,0.4,0.0,0.0,0,6,3,0,9,0.6666666666666666,4.448542610049231,4.44854261004923,62.48608032019787,0,1,0,4,0,4,0.0,0.0,0.0,-95.49686461801888,0,1,0.0,0.48990002040399916,-95.49686461801888,-95.49686461801888,-95.49686461801888
coarse,j-only,AM10,6326.T,1,1.2,1.0,1.0,0.0,0.0,0,2,0,0,2,1.0,999.0,999.0,11.18520400804919,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6323.T,5,1.5,2.0,0.8,0.0,0.0,0,7,1,0,8,0.875,4.408855586693825,4.408855586693825,47.31406370472561,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6367.T,5,1.5,1.5,0.4,0.0,0.0,0,13,4,0,17,0.7647058823529411,1.4233710346677104,1.42337103466771,3.2698975434661266,0,1,6,1,0,7,0.8571428571428571,2.9736876284005804,2.973687628400579,6.8211665379193205,0,1,0.48686549668097007,0.9743210440510253,6.82116653791932,6.8211665379193205,6.8211665379193205
coarse,j-only,AM10,6361.T,1,1.5,1.0,0.6,0.0,0.0,0,6,2,0,8,0.75,2.2420087438289396,2.2420087438289396,12.409519959783836,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6753.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6754.T,1,1.2,1.0,1.0,0.0,0.0,0,1,0,0,1,1.0,999.0,999.0,10.937401367700733,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6501.T,5,1.2,1.5,1.0,0.0,0.0,0,6,0,0,6,1.0,999.0,999.0,29.33680085362339,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6532.T,5,1.2,2.0,1.0,0.0,0.0,0,4,1,0,5,0.8,1.0424558364043301,1.0424558364043304,0.6390354244992011,0,1,0,1,0,1,0.0,0.0,0.0,-68.0131346013932,0,1,0.0,0.7934567085261071,-68.01313460139319,-68.0131346013932,-68.0131346013932
coarse,j-only,AM10,6503.T,5,1.2,2.0,0.6,0.0,0.0,0,13,0,0,13,1.0,999.0,999.0,18.17951756669043,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6525.T,1,1.2,2.0,0.4,0.0,0.0,0,7,8,0,15,0.4666666666666667,0.5268643647759317,0.5268643647759318,-31.50119529399039,0,1,13,1,0,14,0.9285714285714286,3.9289965880527187,3.9289965880527205,37.36899912340247,1,1,0.6853073044604219,0.9872781138877085,37.36899912340247,37.36899912340247,37.36899912340247
coarse,j-only,AM10,6506.T,1,1.2,1.0,0.4,0.0,0.0,0,8,9,0,17,0.47058823529411764,0.5602972828458725,0.5602972828458725,-10.087584445630096,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6526.T,3,1.5,2.0,0.4,0.0,0.0,0,10,8,0,18,0.5555555555555556,0.9975289762651014,0.9975289762651014,-0.10411399370231243,0,1,1,0,0,1,1.0,999.0,999.0,70.37843812220878,0,1,0.20654329147389294,1.0,70.37843812220878,70.37843812220878,70.37843812220878
coarse,j-only,AM10,6594.T,5,1.2,1.0,1.0,0.0,0.0,0,1,0,0,1,1.0,999.0,999.0,10.649451834259217,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6590.T,1,1.5,2.0,0.4,0.0,0.0,0,13,4,0,17,0.7647058823529411,3.6954776769060564,3.695477676906055,42.993847634403515,0,1,4,4,0,8,0.5,0.7288092106178565,0.7288092106178565,-15.646860772245919,0,1,0.21521252682444186,0.7847874731755582,-15.646860772245915,-15.646860772245919,-15.646860772245919
coarse,j-only,AM10,6701.T,1,1.2,1.0,0.4,0.0,0.0,0,11,4,0,15,0.7333333333333333,1.428641711973335,1.4286417119733348,3.802961592463355,0,1,1,4,0,5,0.2,0.15326064707346326,0.15326064707346324,-23.098278652231834,0,1,0.03622316096978745,0.6244717358814613,-23.098278652231837,-23.098278652231834,-23.098278652231834
coarse,j-only,AM10,6702.T,3,1.2,2.0,0.4,0.0,0.0,0,3,0,0,3,1.0,999.0,999.0,15.910814154865557,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6752.T,3,1.2,2.0,0.4,0.0,0.0,0,14,5,0,19,0.7368421052631579,0.7132751664601644,0.7132751664601642,-6.0338672594206155,0,1,2,1,0,3,0.6666666666666666,0.6735500237657045,0.6735500237657044,-9.011228547840803,0,1,0.2076549551264879,0.9385096847238394,-9.011228547840803,-9.011228547840803,-9.011228547840803
coarse,j-only,AM10,6723.T,1,1.5,2.0,0.8,0.0,0.0,0,7,1,0,8,0.875,3.744518048672623,3.744518048672623,26.845257465549214,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6758.T,5,1.2,2.0,1.0,0.0,0.0,0,5,1,0,6,0.8333333333333334,1.8508021151968297,1.8508021151968301,11.794814689585536,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6869.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6762.T,1,1.5,1.0,1.0,0.0,0.0,0,4,2,0,6,0.6666666666666666,1.0826747548331423,1.0826747548331423,0.9599865017139321,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6814.T,5,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,2,0,5,0.6,1.4752806677306245,1.4752806677306243,9.217059470099471,0,1,0.23071993220883708,0.8823817688407467,9.217059470099473,9.217059470099471,9.217059470099471
coarse,j-only,AM10,6965.T,1,1.2,1.0,0.4,0.0,0.0,0,4,0,0,4,1.0,999.0,999.0,38.14199282890057,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6976.T,3,1.5,2.0,0.6,0.0,0.0,0,6,7,0,13,0.46153846153846156,0.3697369370171281,0.3697369370171282,-31.69190964707809,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6971.T,1,1.2,1.0,0.4,0.0,0.0,0,4,6,0,10,0.4,0.20555520232242894,0.20555520232242896,-15.118637877082758,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6871.T,3,1.5,1.0,0.4,0.0,0.0,0,5,6,0,11,0.45454545454545453,0.9410657975686738,0.9410657975686738,-2.5642876520061333,0,1,0,1,0,1,0.0,0.0,0.0,-47.88561072999491,0,1,0.0,0.7934567085261071,-47.885610729994916,-47.88561072999491,-47.88561072999491
coarse,j-only,AM10,6954.T,1,1.5,1.0,0.4,0.0,0.0,0,7,22,0,29,0.2413793103448276,0.35033749330613256,0.35033749330613256,-15.057895889439052,0,1,0,3,0,3,0.0,0.0,0.0,-83.03139018126309,0,1,0.0,0.5615060804490177,-83.03139018126309,-83.03139018126309,-83.03139018126309
coarse,j-only,AM10,6861.T,1,1.5,1.5,0.4,0.0,0.0,0,10,6,0,16,0.625,0.9369366525999722,0.9369366525999722,-0.671994309943538,0,1,0,4,0,4,0.0,0.0,0.0,-35.40653235215799,0,1,0.0,0.48990002040399916,-35.40653235215799,-35.40653235215799,-35.40653235215799
coarse,j-only,AM10,6963.T,1,1.5,1.0,0.6,0.0,0.0,0,2,7,0,9,0.2222222222222222,0.3874929442379194,0.3874929442379194,-15.768222802434362,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,6902.T,1,1.5,2.0,0.4,0.0,0.0,0,9,11,0,20,0.45,0.4130947962605275,0.4130947962605274,-12.150601011449082,0,1,3,2,0,5,0.6,1.2795883921416893,1.2795883921416893,2.638940025330484,0,1,0.23071993220883708,0.8823817688407467,2.638940025330484,2.638940025330484,2.638940025330484
coarse,j-only,AM10,6920.T,5,1.2,1.5,0.4,0.0,0.0,0,3,9,0,12,0.25,0.07166008005924784,0.07166008005924784,-93.51383824943063,0,1,12,0,0,12,1.0,999.0,999.0,45.80979502129956,1,1,0.7574992425007574,1.0,45.809795021299564,45.80979502129956,45.80979502129956
coarse,j-only,AM10,6857.T,3,1.5,1.5,0.4,0.0,0.0,0,4,8,0,12,0.3333333333333333,0.40245244871848984,0.40245244871848984,-28.176595841694724,0,1,1,3,0,4,0.25,0.33120628907477573,0.33120628907477573,-34.23985079016923,0,1,0.045586062644636216,0.6993639475573634,-34.23985079016922,-34.23985079016923,-34.23985079016923
coarse,j-only,AM10,6981.T,3,1.5,1.0,0.4,0.0,0.0,0,2,9,0,11,0.18181818181818182,0.12858874072126894,0.12858874072126894,-34.06659901149509,0,1,3,0,0,3,1.0,999.0,999.0,36.718181587771674,0,1,0.43849391955098227,1.0,36.71818158777167,36.718181587771674,36.718181587771674
