code,mode,signal_mode,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total
7012.T,coarse,j-only,1,1.5,1.5,0.6,0.0,0.0,0,4,0.75,2.400727020509753,2.400727020509753,15.417651359207284,0,1
7011.T,coarse,j-only,3,1.2,1.5,0.8,0.0,0.0,0,4,1.0,999.0,999.0,33.3903654764287,0,1
7259.T,coarse,j-only,1,1.2,1.5,0.4,0.0,0.0,0,3,1.0,999.0,999.0,19.711232537246943,0,1
7013.T,coarse,j-only,5,1.5,2.0,0.4,0.0,0.0,0,9,0.5555555555555556,1.58292216971505,1.58292216971505,24.456439194088667,0,1
7261.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,1,1.0,999.0,999.0,9.501215362177486,0,1
7276.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7182.T,coarse,j-only,5,1.5,2.0,0.4,0.0,0.0,0,16,0.75,2.4353083246063627,2.4353083246063627,17.167722336884648,0,1
7201.T,coarse,j-only,1,1.5,1.0,0.6,0.0,0.0,0,18,0.2222222222222222,0.2988408248701171,0.2988408248701171,-16.494245349455415,0,1
7272.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7203.T,coarse,j-only,1,1.2,2.0,0.8,0.0,0.0,0,8,1.0,999.0,999.0,14.195626214596127,0,1
7599.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7267.T,coarse,j-only,5,1.2,1.0,0.8,0.0,0.0,0,1,1.0,999.0,999.0,14.646322726459292,0,1
7731.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7730.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7269.T,coarse,j-only,3,1.2,2.0,1.0,0.0,0.0,0,1,1.0,999.0,999.0,26.198652414352594,0,1
7270.T,coarse,j-only,5,1.2,1.0,0.4,0.0,0.0,0,17,0.6470588235294118,1.255488954635528,1.255488954635528,2.5827267646508547,0,1
7762.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,2,0.0,0.0,0.0,-17.995004995004994,0,1
7794.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7776.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7733.T,coarse,j-only,3,1.2,2.0,0.4,0.0,0.0,0,6,1.0,999.0,999.0,15.961650994988608,0,1
7911.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7532.T,coarse,j-only,5,1.5,1.5,0.4,0.0,0.0,0,12,0.6666666666666666,0.8984879645924184,0.8984879645924183,-1.6119574886441965,0,1
7912.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7453.T,coarse,j-only,5,1.2,1.0,0.6,0.0,0.0,0,23,0.30434782608695654,0.3018340630897727,0.3018340630897727,-23.78185090232932,0,1
7711.T,coarse,j-only,1,1.2,2.0,0.4,0.0,0.0,0,6,1.0,999.0,999.0,208.1160821009582,0,1
7951.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7751.T,coarse,j-only,1,1.5,1.0,0.4,0.0,0.0,0,30,0.5,0.5979329232147126,0.5979329232147126,-5.422444159123921,0,1
7832.T,coarse,j-only,5,1.5,1.0,0.6,0.0,0.0,0,9,0.5555555555555556,1.3708982445552247,1.3708982445552247,5.866262945691228,0,1
7741.T,coarse,j-only,5,1.5,1.0,0.4,0.0,0.0,0,19,0.47368421052631576,0.43459334775612474,0.4345933477561247,-11.204998555786666,0,1
7735.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,16,0.25,0.204724588543062,0.204724588543062,-34.766437879751926,0,1
8015.T,coarse,j-only,3,1.2,2.0,0.6,0.0,0.0,0,1,1.0,999.0,999.0,33.99470057035093,0,1
7936.T,coarse,j-only,5,1.2,2.0,1.0,0.0,0.0,0,8,1.0,999.0,999.0,26.572894664288977,0,1
8105.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8001.T,coarse,j-only,1,1.2,2.0,0.6,0.0,0.0,0,11,1.0,999.0,999.0,9.2135837669732,0,1
8113.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7974.T,coarse,j-only,3,1.5,1.0,0.6,0.0,0.0,0,21,0.7142857142857143,2.7936594972404065,2.793659497240407,22.668285635184688,0,1
8002.T,coarse,j-only,5,1.2,2.0,0.4,0.0,0.0,0,11,0.7272727272727273,1.0091790860564471,1.0091790860564471,0.1344845809938872,0,1
8035.T,coarse,j-only,3,1.5,1.0,0.4,0.0,0.0,0,17,0.29411764705882354,0.5924703007362618,0.5924703007362618,-13.075989387220275,0,1
8031.T,coarse,j-only,1,1.2,2.0,0.4,0.0,0.0,0,12,1.0,999.0,999.0,14.269460118046473,0,1
8233.T,coarse,j-only,3,1.5,2.0,0.8,0.0,0.0,0,10,0.6,0.8174121593885989,0.8174121593885987,-4.720960306013756,0,1
8053.T,coarse,j-only,5,1.2,2.0,0.4,0.0,0.0,0,15,0.8,1.37331360998786,1.3733136099878602,3.2149028529584154,0,1
8058.T,coarse,j-only,1,1.5,2.0,0.4,0.0,0.0,0,11,0.7272727272727273,1.1487203612105286,1.1487203612105286,1.5336590898488074,0,1
8136.T,coarse,j-only,5,1.2,1.5,0.4,0.0,0.0,0,11,0.36363636363636365,0.21737308325573423,0.21737308325573426,-31.86835961967682,0,1
8331.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8359.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8267.T,coarse,j-only,5,1.5,1.5,0.4,0.0,0.0,0,20,0.8,3.5125092911311704,3.5125092911311713,21.02021242172485,0,1
8306.T,coarse,j-only,5,1.2,2.0,1.0,0.0,0.0,0,3,1.0,999.0,999.0,12.343389980255088,0,1
8309.T,coarse,j-only,3,1.2,2.0,0.6,0.0,0.0,0,10,0.9,6.034560193646461,6.034560193646462,23.873751914236557,0,1
8308.T,coarse,j-only,5,1.2,2.0,0.4,0.0,0.0,0,16,0.6875,1.4049480927381124,1.4049480927381126,6.739585547664783,0,1
8316.T,coarse,j-only,5,1.2,2.0,0.4,0.0,0.0,0,23,0.4782608695652174,0.3523747594954608,0.3523747594954608,-20.588728674982587,0,1
8601.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,3,1.0,999.0,999.0,8.887781669001223,0,1
8411.T,coarse,j-only,3,1.2,2.0,0.4,0.0,0.0,0,12,1.0,999.0,999.0,27.714619739759154,0,1
8591.T,coarse,j-only,5,1.5,2.0,0.4,0.0,0.0,0,16,0.6875,0.8236373319460653,0.8236373319460653,-2.0676055254092702,0,1
8473.T,coarse,j-only,5,1.5,1.5,0.4,0.0,0.0,0,13,0.38461538461538464,0.4619673473967053,0.46196734739670536,-13.022627867410204,0,1
8604.T,coarse,j-only,5,1.5,1.5,0.8,0.0,0.0,0,3,0.6666666666666666,1.3371854889362724,1.3371854889362722,3.5854101180404605,0,1
8697.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8630.T,coarse,j-only,5,1.5,2.0,0.4,0.0,0.0,0,17,0.8235294117647058,2.000092928483486,2.000092928483485,7.711051422446091,0,1
8795.T,coarse,j-only,1,1.2,1.5,1.0,0.0,0.0,0,3,1.0,999.0,999.0,5.094782624999427,0,1
8725.T,coarse,j-only,3,1.2,1.0,0.6,0.0,0.0,0,8,1.0,999.0,999.0,9.803942732478589,0,1
8750.T,coarse,j-only,1,1.5,1.5,1.0,0.0,0.0,0,6,0.8333333333333334,56.87832564286375,56.878325642863764,15.833365686848138,0,1
8729.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,3,1.0,999.0,999.0,115.93359993479578,0,1
9021.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8766.T,coarse,j-only,3,1.2,1.0,0.6,0.0,0.0,0,5,1.0,999.0,999.0,15.780469238460743,0,1
8802.T,coarse,j-only,1,1.5,1.0,0.8,0.0,0.0,0,3,0.6666666666666666,1.2861230760700557,1.2861230760700555,2.1801473017641086,0,1
9023.T,coarse,j-only,3,1.2,2.0,0.4,0.0,0.0,0,4,1.0,999.0,999.0,6.6436988311292,0,1
8801.T,coarse,j-only,1,1.5,1.0,0.4,0.0,0.0,0,14,0.42857142857142855,0.6056371393954746,0.6056371393954746,-6.006468840254129,0,1
9143.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9020.T,coarse,j-only,3,1.2,1.0,0.8,0.0,0.0,0,2,1.0,999.0,999.0,19.017292920116397,0,1
9024.T,coarse,j-only,5,1.2,1.0,0.8,0.0,0.0,0,11,1.0,999.0,999.0,23.435282018025212,0,1
9202.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9022.T,coarse,j-only,5,1.2,2.0,1.0,0.0,0.0,0,4,1.0,999.0,999.0,16.75073712122177,0,1
9227.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9418.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8830.T,coarse,j-only,1,1.5,1.5,0.4,0.0,0.0,0,10,0.8,4.005267805019868,4.0052678050198685,16.50475465225746,0,1
9240.T,coarse,j-only,3,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9201.T,coarse,j-only,3,1.2,1.0,0.4,0.0,0.0,0,1,1.0,999.0,999.0,2.8014689997844613,0,1
9502.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9101.T,coarse,j-only,3,1.2,2.0,0.4,0.0,0.0,0,18,0.5555555555555556,0.550567463868091,0.550567463868091,-8.486899339317091,0,1
9107.T,coarse,j-only,3,1.5,2.0,0.4,0.0,0.0,0,21,0.7619047619047619,2.8267165278684367,2.826716527868436,17.318065180952853,0,1
9104.T,coarse,j-only,3,1.5,1.0,1.0,0.0,0.0,0,8,0.75,4.739920361410499,4.739920361410499,16.49131864307769,0,1
9504.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9513.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9434.T,coarse,j-only,1,1.2,1.5,0.4,0.0,0.0,0,25,0.56,0.5033224159484265,0.5033224159484266,-4.014133535102626,0,1
9433.T,coarse,j-only,1,1.5,1.0,0.4,0.0,0.0,0,22,0.5,0.5941037469330602,0.5941037469330603,-4.374907327873753,0,1
9432.T,coarse,j-only,1,1.5,1.5,0.4,0.0,0.0,0,11,0.7272727272727273,1.6861838030138359,1.686183803013836,3.2649411668620547,0,1
9509.T,coarse,j-only,1,1.2,1.0,0.6,0.0,0.0,0,2,1.0,999.0,999.0,33.27254812793694,0,1
9602.T,coarse,j-only,3,1.2,1.0,0.4,0.0,0.0,0,2,1.0,999.0,999.0,19.12483903357243,0,1
9501.T,coarse,j-only,5,1.5,1.0,0.4,0.0,0.0,0,9,0.4444444444444444,0.5374975434144532,0.5374975434144531,-19.768684719469302,0,1
9831.T,coarse,j-only,3,1.5,2.0,0.6,0.0,0.0,0,8,0.625,1.1791828719522621,1.1791828719522621,2.3937333914569545,0,1
9962.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9861.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9697.T,coarse,j-only,1,1.2,1.5,1.0,0.0,0.0,0,4,1.0,999.0,999.0,14.50265898060502,0,1
9503.T,coarse,j-only,5,1.2,2.0,0.6,0.0,0.0,0,9,0.8888888888888888,4.287651302314445,4.287651302314443,20.357212798313977,0,1
9843.T,coarse,j-only,1,1.5,1.0,0.4,0.0,0.0,0,17,0.29411764705882354,0.7407247467887137,0.7407247467887136,-5.701375030109851,0,1
9984.T,coarse,j-only,1,1.5,1.5,0.4,0.0,0.0,0,20,0.85,5.8245104712410605,5.824510471241059,40.209994015280635,0,1
9983.T,coarse,j-only,5,1.5,1.5,0.4,0.0,0.0,0,14,0.5,0.8474451830194366,0.8474451830194365,-2.7457117552731356,0,1
