mode,signal_mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
coarse,j-cross,1321.T,3,1.2,2.0,0.6,0.0,0.0,0,13,8,0,21,0.6190476190476191,0.3777028048629957,0.37770280486299573,-7.722615974151775,0,1,3,4,0,7,0.42857142857142855,0.18960775012367903,0.18960775012367903,-17.134095980009025,0,1
coarse,j-cross,1321.T,3,1.2,2.0,0.8,0.0,0.0,0,12,2,0,14,0.8571428571428571,1.4702197022460806,1.47021970224608,2.261680173303552,0,1,2,2,0,4,0.5,0.37607802068711854,0.37607802068711854,-10.05119534398342,0,1
coarse,j-cross,1321.T,3,1.2,2.0,1.0,0.0,0.0,0,11,2,0,13,0.8461538461538461,1.2585966807455864,1.2585966807455862,1.3394854429879213,0,1,2,1,0,3,0.6666666666666666,0.8311483483364968,0.8311483483364968,-1.550325658792944,0,1
coarse,j-cross,1321.T,3,1.5,1.0,0.4,0.0,0.0,0,9,16,0,25,0.36,0.4155085513126245,0.4155085513126245,-7.352645624477137,0,1,6,4,0,10,0.6,0.6052009480181895,0.6052009480181894,-3.571542925824373,0,1
coarse,j-cross,1321.T,3,1.5,1.0,0.6,0.0,0.0,0,8,13,0,21,0.38095238095238093,0.41582057077593043,0.4158205707759304,-7.15111979005539,0,1,3,4,0,7,0.42857142857142855,0.4564160054947436,0.45641600549474354,-6.988966723845825,0,1
coarse,j-cross,1321.T,3,1.5,1.0,0.8,0.0,0.0,0,8,6,0,14,0.5714285714285714,0.9390144847269855,0.9390144847269855,-0.5183985234341716,0,1,2,2,0,4,0.5,0.8526362971703002,0.8526362971703002,-1.4817198605375532,0,1
coarse,j-cross,1321.T,3,1.5,1.0,1.0,0.0,0.0,0,8,5,0,13,0.6153846153846154,0.9837321488270308,0.9837321488270309,-0.12617966710385872,0,1,2,1,0,3,0.6666666666666666,1.835276216820423,1.8352762168204226,4.948281084216909,0,1
coarse,j-cross,1321.T,3,1.5,1.5,0.4,0.0,0.0,0,11,14,0,25,0.44,0.39398020885245777,0.3939802088524577,-8.806216862578966,0,1,6,4,0,10,0.6,0.4573990057191866,0.45739900571918657,-6.4947844431174415,0,1
coarse,j-cross,1321.T,3,1.5,1.5,0.6,0.0,0.0,0,10,11,0,21,0.47619047619047616,0.4063936137415421,0.40639361374154204,-8.210304093400792,0,1,3,4,0,7,0.42857142857142855,0.3451883786755883,0.3451883786755883,-11.131851140900798,0,1
coarse,j-cross,1321.T,3,1.5,1.5,0.8,0.0,0.0,0,10,4,0,14,0.7142857142857143,1.1035432895832995,1.1035432895832995,0.8236278918644618,0,1,2,2,0,4,0.5,0.6553241031658041,0.6553241031658041,-4.50914463368467,0,1
coarse,j-cross,1321.T,3,1.5,1.5,1.0,0.0,0.0,0,9,4,0,13,0.6923076923076923,0.9256301774453309,0.9256301774453309,-0.6370749306272031,0,1,2,1,0,3,0.6666666666666666,1.4395095332166528,1.4395095332166523,3.319551698314252,0,1
coarse,j-cross,1321.T,3,1.5,2.0,0.4,0.0,0.0,0,13,12,0,25,0.52,0.39080034731514246,0.3908003473151425,-9.62087442768598,0,1,6,4,0,10,0.6,0.36761918904085156,0.3676191890408515,-9.418025960410803,0,1
coarse,j-cross,1321.T,3,1.5,2.0,0.6,0.0,0.0,0,11,10,0,21,0.5238095238095238,0.37507325448397516,0.3750732544839751,-9.852571349613019,0,1,3,4,0,7,0.42857142857142855,0.2775500190076882,0.2775500190076882,-15.2747355579562,0,1
coarse,j-cross,1321.T,3,1.5,2.0,0.8,0.0,0.0,0,10,4,0,14,0.7142857142857143,0.8917163871456076,0.8917163871456077,-1.0659441510179095,0,1,2,2,0,4,0.5,0.5321719317340344,0.5321719317340344,-7.536569406832158,0,1
coarse,j-cross,1321.T,3,1.5,2.0,1.0,0.0,0.0,0,9,4,0,13,0.6923076923076923,0.7479539819196137,0.7479539819196137,-2.6719986691159106,0,1,2,1,0,3,0.6666666666666666,1.1841536573306062,1.184153657330606,1.6908223124115977,0,1
coarse,j-cross,1321.T,5,1.2,1.0,0.4,0.0,0.0,0,12,12,0,24,0.5,0.43302793944528145,0.43302793944528145,-5.540567189959828,0,1,8,3,0,11,0.7272727272727273,1.2967548526870283,1.2967548526870283,1.8663366146090745,1,1
coarse,j-cross,1321.T,5,1.2,1.0,0.6,0.0,0.0,0,11,11,0,22,0.5,0.44467447755945,0.44467447755945,-5.253901630419094,0,1,3,4,0,7,0.42857142857142855,0.37236455975248023,0.3723645597524802,-8.126490495241244,0,1
coarse,j-cross,1321.T,5,1.2,1.0,0.8,0.0,0.0,0,9,7,0,16,0.5625,0.6094440960981813,0.6094440960981813,-3.2147404433228073,0,1,2,1,0,3,0.6666666666666666,1.556590842357393,1.5565908423573929,3.313024838329916,0,1
coarse,j-cross,1321.T,5,1.2,1.0,1.0,0.0,0.0,0,11,3,0,14,0.7857142857142857,1.2859901829117353,1.285990182911735,1.2394560023116348,0,1,2,1,0,3,0.6666666666666666,1.4861998945291603,1.4861998945291603,2.894033110832582,0,1
coarse,j-cross,1321.T,5,1.2,1.5,0.4,0.0,0.0,0,15,9,0,24,0.625,0.5040852638362674,0.5040852638362674,-4.7756371044619454,0,1,8,3,0,11,0.7272727272727273,0.9775458783663733,0.9775458783663734,-0.1873306977147787,0,1
coarse,j-cross,1321.T,5,1.2,1.5,0.6,0.0,0.0,0,14,8,0,22,0.6363636363636364,0.5423618929039631,0.5423618929039631,-4.08985806501445,0,1,3,4,0,7,0.42857142857142855,0.28135541970994815,0.28135541970994815,-12.314670108854898,0,1
coarse,j-cross,1321.T,5,1.2,1.5,0.8,0.0,0.0,0,12,4,0,16,0.75,0.9631841287871998,0.9631841287871998,-0.2253798241706798,0,1,2,1,0,3,0.6666666666666666,1.2198998063950892,1.219899806395089,1.6701819698615712,0,1
coarse,j-cross,1321.T,5,1.2,1.5,1.0,0.0,0.0,0,12,2,0,14,0.8571428571428571,1.5726096862021617,1.5726096862021615,2.186501500312562,0,1,2,1,0,3,0.6666666666666666,1.1647344403329445,1.1647344403329443,1.2511902423642371,0,1
coarse,j-cross,1321.T,5,1.2,2.0,0.4,0.0,0.0,0,15,9,0,24,0.625,0.4099951826617925,0.4099951826617925,-6.985622448182606,0,1,8,3,0,11,0.7272727272727273,0.7844466196023154,0.7844466196023155,-2.2409980100386324,0,1
coarse,j-cross,1321.T,5,1.2,2.0,0.6,0.0,0.0,0,14,8,0,22,0.6363636363636364,0.4428064764101724,0.4428064764101724,-6.099121982823641,0,1,3,4,0,7,0.42857142857142855,0.22609566973830184,0.2260956697383018,-16.502849722468763,0,1
coarse,j-cross,1321.T,5,1.2,2.0,0.8,0.0,0.0,0,12,4,0,16,0.75,0.7866367907348758,0.7866367907348758,-1.5993169944373826,0,1,2,1,0,3,0.6666666666666666,1.002959405555304,1.0029594055553037,0.027339101393225224,0,1
coarse,j-cross,1321.T,5,1.2,2.0,1.0,0.0,0.0,0,12,2,0,14,0.8571428571428571,1.2748463563039625,1.274846356303962,1.2946255463630127,0,1,2,1,0,3,0.6666666666666666,0.9576043506049876,0.9576043506049875,-0.39165262610410895,0,1
coarse,j-cross,1321.T,5,1.5,1.0,0.4,0.0,0.0,0,10,14,0,24,0.4166666666666667,0.2656764567859593,0.2656764567859594,-9.405106686762595,0,1,8,3,0,11,0.7272727272727273,1.8522220065813741,1.8522220065813744,5.359754424423469,1,1
coarse,j-cross,1321.T,5,1.5,1.0,0.6,0.0,0.0,0,8,14,0,22,0.36363636363636365,0.1924476994184725,0.1924476994184725,-11.059147403553236,0,1,3,4,0,7,0.42857142857142855,0.5316556460035958,0.5316556460035958,-6.0640233122443075,0,1
coarse,j-cross,1321.T,5,1.5,1.0,0.8,0.0,0.0,0,7,9,0,16,0.4375,0.23976856503153093,0.23976856503153093,-9.719301088780597,0,1,2,1,0,3,0.6666666666666666,2.169739627299557,2.169739627299557,6.962702482147183,0,1
coarse,j-cross,1321.T,5,1.5,1.0,1.0,0.0,0.0,0,10,4,0,14,0.7142857142857143,1.2496575773821408,1.2496575773821408,1.4951879766013307,0,1,2,1,0,3,0.6666666666666666,2.0817509425142666,2.081750942514266,6.438962822775515,0,1
coarse,j-cross,1321.T,5,1.5,1.5,0.4,0.0,0.0,0,12,12,0,24,0.5,0.27040497547025516,0.2704049754702552,-10.881774531685245,0,1,8,3,0,11,0.7272727272727273,1.3962793234212882,1.3962793234212882,3.3060871120996165,1,1
coarse,j-cross,1321.T,5,1.5,1.5,0.6,0.0,0.0,0,10,12,0,22,0.45454545454545453,0.20586467733062955,0.20586467733062955,-12.629539464693467,0,1,3,4,0,7,0.42857142857142855,0.4017143777644618,0.4017143777644618,-10.252202925857961,0,1
coarse,j-cross,1321.T,5,1.5,1.5,0.8,0.0,0.0,0,9,7,0,16,0.5625,0.2806764784321098,0.2806764784321098,-10.105847640860473,0,1,2,1,0,3,0.6666666666666666,1.7004243371121948,1.7004243371121943,5.319859613678838,0,1
coarse,j-cross,1321.T,5,1.5,1.5,1.0,0.0,0.0,0,10,4,0,14,0.7142857142857143,0.9545400267012047,0.9545400267012046,-0.3564323409886954,0,1,2,1,0,3,0.6666666666666666,1.6314676295345139,1.6314676295345136,4.79611995430717,0,1
coarse,j-cross,1321.T,5,1.5,2.0,0.4,0.0,0.0,0,12,12,0,24,0.5,0.21737839445504714,0.21737839445504714,-14.520046068555564,0,1,8,3,0,11,0.7272727272727273,1.1204656676665246,1.1204656676665246,1.2524197997757622,1,1
coarse,j-cross,1321.T,5,1.5,2.0,0.6,0.0,0.0,0,10,12,0,22,0.45454545454545453,0.165769551545836,0.16576955154583603,-16.476164186132976,0,1,3,4,0,7,0.42857142857142855,0.32281546727549937,0.32281546727549937,-14.440382539471827,0,1
coarse,j-cross,1321.T,5,1.5,2.0,0.8,0.0,0.0,0,9,7,0,16,0.5625,0.22448887920422378,0.22448887920422378,-13.62221410085166,0,1,2,1,0,3,0.6666666666666666,1.3980300459113868,1.3980300459113866,3.677016745210492,0,1
coarse,j-cross,1321.T,5,1.5,2.0,1.0,0.0,0.0,0,10,4,0,14,0.7142857142857143,0.7721824074015206,0.7721824074015204,-2.208052658578499,0,1,2,1,0,3,0.6666666666666666,1.3413362272234914,1.3413362272234914,3.1532770858388246,0,1
coarse,j-cross,1357.T,1,1.2,1.0,0.4,0.0,0.0,0,12,15,0,27,0.4444444444444444,0.7211975195326027,0.7211975195326026,-4.932177641077926,0,1,7,3,0,10,0.7,1.752340203582678,1.7523402035826774,9.981182294280025,1,1
coarse,j-cross,1357.T,1,1.2,1.0,0.6,0.0,0.0,0,8,11,0,19,0.42105263157894735,0.752064958525094,0.7520649585250939,-4.337675324614049,0,1,5,1,0,6,0.8333333333333334,4.303791964545219,4.30379196454522,19.60041962407994,1,1
coarse,j-cross,1357.T,1,1.2,1.0,0.8,0.0,0.0,0,8,7,0,15,0.5333333333333333,0.7692029511250337,0.7692029511250336,-3.3781242534560696,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-cross,1357.T,1,1.2,1.0,1.0,0.0,0.0,0,7,5,0,12,0.5833333333333334,1.1885217973682873,1.1885217973682876,2.047335864351854,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-cross,1357.T,1,1.2,1.5,0.4,0.0,0.0,0,15,12,0,27,0.5555555555555556,0.7143027894060613,0.7143027894060613,-5.774933319822209,0,1,7,3,0,10,0.7,1.2431921444466896,1.2431921444466891,4.547758846517174,1,1
coarse,j-cross,1357.T,1,1.2,1.5,0.6,0.0,0.0,0,11,8,0,19,0.5789473684210527,0.8693728097902435,0.8693728097902435,-2.3494707321761426,0,1,5,1,0,6,0.8333333333333334,3.1015447385048884,3.1015447385048893,17.300734317858687,1,1
coarse,j-cross,1357.T,1,1.2,1.5,0.8,0.0,0.0,0,10,5,0,15,0.6666666666666666,0.856659926611431,0.8566599266114308,-2.1985150335911934,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-cross,1357.T,1,1.2,1.5,1.0,0.0,0.0,0,8,4,0,12,0.6666666666666666,1.2380234198700768,1.2380234198700766,2.7336028437147717,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-cross,1357.T,1,1.2,2.0,0.4,0.0,0.0,0,17,10,0,27,0.6296296296296297,0.7395713220488586,0.7395713220488587,-5.515289948597895,0,1,8,2,0,10,0.8,1.3507853945513828,1.3507853945513832,6.554033161032703,1,1
coarse,j-cross,1357.T,1,1.2,2.0,0.6,0.0,0.0,0,13,6,0,19,0.6842105263157895,0.9808938658340838,0.9808938658340838,-0.33845164081296114,0,1,5,1,0,6,0.8333333333333334,2.4243204345654648,2.4243204345654656,15.001049011637434,1,1
coarse,j-cross,1357.T,1,1.2,2.0,0.8,0.0,0.0,0,11,4,0,15,0.7333333333333333,0.8330906964463798,0.8330906964463796,-2.7978865965820185,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-cross,1357.T,1,1.2,2.0,1.0,0.0,0.0,0,9,3,0,12,0.75,1.395826808395689,1.395826808395689,4.324699020844849,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-cross,1357.T,1,1.5,1.0,0.4,0.0,0.0,0,10,17,0,27,0.37037037037037035,0.49291500049294196,0.49291500049294196,-11.412887266461555,0,1,7,3,0,10,0.7,2.295951459086336,2.2959514590863352,17.19318959173156,1,1
coarse,j-cross,1357.T,1,1.5,1.0,0.6,0.0,0.0,0,6,13,0,19,0.3157894736842105,0.345246560230871,0.34524656023087097,-16.193525506457817,0,1,5,1,0,6,0.8333333333333334,5.660668632032094,5.6606686320320945,27.650367183210495,1,1
coarse,j-cross,1357.T,1,1.5,1.0,0.8,0.0,0.0,0,7,8,0,15,0.4666666666666667,0.8344317415340636,0.8344317415340637,-2.725517857474304,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-cross,1357.T,1,1.5,1.0,1.0,0.0,0.0,0,6,6,0,12,0.5,1.1830092165190151,1.183009216519015,2.4049187055131367,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-cross,1357.T,1,1.5,1.5,0.4,0.0,0.0,0,14,13,0,27,0.5185185185185185,0.5263425074516892,0.5263425074516892,-12.402124515431156,0,1,7,3,0,10,0.7,1.6288554084026512,1.6288554084026508,11.759766143968708,1,1
coarse,j-cross,1357.T,1,1.5,1.5,0.6,0.0,0.0,0,9,10,0,19,0.47368421052631576,0.42058791208751156,0.4205879120875114,-16.467230952367636,0,1,5,1,0,6,0.8333333333333334,4.079383287280716,4.0793832872807165,25.350681876989242,1,1
coarse,j-cross,1357.T,1,1.5,1.5,0.8,0.0,0.0,0,9,6,0,15,0.6,0.9183056816668568,0.9183056816668568,-1.4548387840522217,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-cross,1357.T,1,1.5,1.5,1.0,0.0,0.0,0,7,5,0,12,0.5833333333333334,1.1906566289278735,1.1906566289278737,2.778401841413045,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-cross,1357.T,1,1.5,2.0,0.4,0.0,0.0,0,16,11,0,27,0.5925925925925926,0.5978274889288209,0.5978274889288208,-10.400064221561315,0,1,7,3,0,10,0.7,1.262137356634218,1.2621373566342178,6.326342696205858,1,1
coarse,j-cross,1357.T,1,1.5,2.0,0.6,0.0,0.0,0,11,8,0,19,0.5789473684210527,0.5344414164665637,0.5344414164665637,-12.489944031554447,0,1,5,1,0,6,0.8333333333333334,3.1886473024235213,3.1886473024235222,23.05099657076799,1,1
coarse,j-cross,1357.T,1,1.5,2.0,0.8,0.0,0.0,0,10,5,0,15,0.6666666666666666,0.881274336868225,0.8812743368682248,-2.360174440946016,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-cross,1357.T,1,1.5,2.0,1.0,0.0,0.0,0,8,4,0,12,0.6666666666666666,1.2690108157512192,1.269010815751219,3.9870429011644126,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-cross,1357.T,3,1.2,1.0,0.4,0.0,0.0,0,11,15,0,26,0.4230769230769231,0.37153016724723625,0.37153016724723625,-15.18945626027487,0,1,6,3,0,9,0.6666666666666666,1.1921031482417892,1.1921031482417892,3.4613340253558724,1,1
coarse,j-cross,1357.T,3,1.2,1.0,0.6,0.0,0.0,0,7,12,0,19,0.3684210526315789,0.6631815932537598,0.6631815932537597,-6.776396085332086,0,1,2,1,0,3,0.6666666666666666,2.49379431260835,2.4937943126083497,14.851978082312286,0,1
coarse,j-cross,1357.T,3,1.2,1.0,0.8,0.0,0.0,0,8,5,0,13,0.6153846153846154,1.0891646382762148,1.0891646382762148,1.0794947099133436,0,1,2,1,0,3,0.6666666666666666,2.345364605984508,2.3453646059845075,13.376222865590341,0,1
coarse,j-cross,1357.T,3,1.2,1.0,1.0,0.0,0.0,0,7,2,0,9,0.7777777777777778,2.1611655217780648,2.161165521778065,8.903846567304413,0,1,1,0,0,1,1.0,999.0,999.0,34.0587367652844,0,1
coarse,j-cross,1357.T,3,1.2,1.5,0.4,0.0,0.0,0,15,11,0,26,0.5769230769230769,0.5450417221515526,0.5450417221515524,-9.99164448869731,0,1,6,3,0,9,0.6666666666666666,0.8359767612807557,0.8359767612807557,-4.214383396167033,0,1
coarse,j-cross,1357.T,3,1.2,1.5,0.6,0.0,0.0,0,11,8,0,19,0.5789473684210527,0.8976804462220901,0.8976804462220903,-1.9547089002836777,0,1,2,1,0,3,0.6666666666666666,1.8257585420115148,1.8257585420115143,11.214085472102035,0,1
coarse,j-cross,1357.T,3,1.2,1.5,0.8,0.0,0.0,0,9,4,0,13,0.6923076923076923,1.0165455004284605,1.0165455004284603,0.23112935070763804,0,1,2,1,0,3,0.6666666666666666,1.7170900750948117,1.7170900750948113,9.73833025538009,0,1
coarse,j-cross,1357.T,3,1.2,1.5,1.0,0.0,0.0,0,7,2,0,9,0.7777777777777778,1.5614472017607735,1.5614472017607735,5.958722819618384,0,1,1,0,0,1,1.0,999.0,999.0,34.0587367652844,0,1
