code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,winrate,pf,trades,PF_eff
8316.T,5,1.2,2.0,0.6,0.02,0.05,0.3483606557377049,0.32075471698113206,244,0.3204127154169779
8331.T,1,1.2,1.5,0.6,0.05,0.02,0.22608695652173913,0.23502824858757063,230,0.23342756522364108
8359.T,1,1.2,1.5,0.6,0.05,0.02,0.2804878048780488,0.311864406779661,246,0.31149036897835286
8411.T,2,1.2,2.0,0.6,0.05,0.05,0.370242214532872,0.35274725274725277,289,0.35237113945630544
8473.T,3,1.2,2.0,0.6,0.05,0.02,0.1891891891891892,0.14297872340425533,296,0.13985072637611626
8591.T,2,1.2,2.0,1.0,0.02,0.02,0.288961038961039,0.24495412844036696,308,0.243575629109087
8601.T,2,1.2,2.0,0.8,0.02,0.05,0.2684563758389262,0.2222222222222222,298,0.21994871776060224
8604.T,5,1.2,1.5,0.6,0.02,0.05,0.21908127208480566,0.22443438914027147,283,0.2241652114347461
8630.T,5,1.2,2.0,1.0,0.02,0.05,0.28185328185328185,0.23804347826086955,259,0.2352327886049881
8697.T,3,1.2,1.5,0.6,0.05,0.02,0.14733542319749215,0.13874538745387455,319,0.13806950018813496
8725.T,3,1.2,2.0,0.6,0.05,0.05,0.296028880866426,0.25492227979274606,277,0.25203867171080285
8729.T,2,1.2,2.0,1.0,0.05,0.02,0.38,0.37254901960784315,250,0.36734983425984447
8750.T,5,1.2,1.5,1.0,0.05,0.02,0.23776223776223776,0.2506912442396313,286,0.24924199448367595
8766.T,5,1.2,2.0,0.8,0.05,0.05,0.3534136546184739,0.3341772151898734,249,0.327600636763928
8795.T,5,1.2,2.0,0.8,0.05,0.05,0.27208480565371024,0.22536585365853656,283,0.22403271701028324
8801.T,2,1.2,2.0,1.0,0.05,0.05,0.33687943262411346,0.3081081081081081,282,0.30448783053623474
8802.T,2,1.2,2.0,0.6,0.02,0.02,0.2691131498470948,0.22278481012658227,327,0.22068494777821085
8830.T,5,1.2,2.0,0.8,0.05,0.02,0.32081911262798635,0.2834170854271357,293,0.28311489474561935
9020.T,2,1.2,2.0,1.0,0.02,0.05,0.28807947019867547,0.2439252336448598,302,0.24253182447951055
9021.T,1,1.2,1.5,0.6,0.02,0.02,0.1794871794871795,0.17777777777777778,234,0.17479011194029853
9022.T,3,1.2,1.5,1.0,0.02,0.05,0.2366412213740458,0.24799999999999997,262,0.2477025586353945
9023.T,5,1.2,2.0,0.6,0.02,0.02,0.3333333333333333,0.3040358744394619,339,0.29968012794882043
9024.T,5,1.2,2.0,0.8,0.05,0.02,0.32413793103448274,0.28775510204081634,290,0.2874482859917258
9101.T,5,1.2,1.5,0.8,0.02,0.05,0.22962962962962963,0.23961352657004828,270,0.23817553714941778
9104.T,5,1.2,2.0,0.8,0.05,0.02,0.3392857142857143,0.3114754098360656,280,0.3077795908663562
9107.T,3,1.2,2.0,0.6,0.02,0.02,0.3221884498480243,0.28778280542986423,329,0.28489770011278004
9143.T,2,1.2,1.5,1.0,0.05,0.05,0.23381294964028776,0.24761904761904763,278,0.2438386538134278
9201.T,5,1.2,1.5,0.8,0.02,0.02,0.24067796610169492,0.25470852017937223,295,0.25326730505635087
9202.T,3,1.2,2.0,1.0,0.05,0.02,0.3122923588039867,0.27378640776699026,301,0.27217325630134426
9227.T,5,1.2,2.0,0.6,0.02,0.05,0.3101851851851852,0.27162162162162157,216,0.2695109875512882
9240.T,2,1.2,1.5,0.8,0.05,0.05,0.3422222222222222,0.43076923076923074,225,0.4157170229931424
9418.T,1,1.2,1.5,0.8,0.05,0.05,0.31932773109243695,0.38,119,0.37485851167443207
9432.T,3,1.2,2.0,0.6,0.05,0.02,0.5102040816326531,0.7377049180327869,147,0.6243335998933761
9433.T,2,1.2,2.0,0.6,0.05,0.05,0.2677165354330709,0.2217391304347826,254,0.21912095376903004
9434.T,3,1.2,2.0,0.8,0.02,0.05,0.4297520661157025,0.4622222222222222,242,0.45169178705329466
9501.T,2,1.2,2.0,1.0,0.02,0.05,0.3925619834710744,0.3986013986013986,242,0.387341661974666
9502.T,5,1.2,2.0,1.0,0.02,0.02,0.36395759717314485,0.34525139664804466,283,0.3429672575414279
9503.T,2,1.2,2.0,0.8,0.05,0.05,0.3287671232876712,0.2969072164948453,292,0.29356420697027313
9504.T,5,1.2,1.5,0.6,0.02,0.05,0.23,0.2410480349344978,300,0.23867443856782877
9509.T,2,1.2,2.0,0.8,0.02,0.02,0.2155688622754491,0.16615384615384612,334,0.16470968864362656
9513.T,5,1.2,2.0,1.0,0.05,0.02,0.30526315789473685,0.2636363636363636,285,0.2633552639550241
9602.T,2,1.2,2.0,1.0,0.05,0.02,0.40384615384615385,0.4144736842105263,260,0.40601823786614394
9697.T,3,1.2,1.5,0.6,0.02,0.02,0.2598187311178248,0.28429752066115704,331,0.28047952656542363
9831.T,1,1.2,1.5,1.0,0.05,0.02,0.2958579881656805,0.33613445378151263,169,0.3357313074483525
9843.T,2,1.2,1.5,0.8,0.02,0.05,0.29276315789473684,0.33271028037383177,304,0.33076560718004666
9861.T,3,1.2,1.5,0.8,0.02,0.02,0.17465753424657535,0.1692946058091286,292,0.16909156057295033
9962.T,2,1.2,1.5,1.0,0.05,0.05,0.2356902356902357,0.24778761061946902,297,0.24640015780130187
9983.T,3,1.2,2.0,0.6,0.02,0.02,0.3230240549828179,0.29072164948453605,291,0.28598915763643784
9984.T,3,1.2,1.5,1.0,0.05,0.05,0.3456221198156682,0.42857142857142855,217,0.42202843929247125
